n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
5733	4607	1411813050	00265b3fb7d9	NOS_WIFI_Fon	2472	Open	{"frequency": 2472, "capabilities": "[ESS]"}	-87
5734	4607	1411813050	bc1401a6a518	ZON-A510	2412	WPA2		-81
5735	4607	1411813050	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-81
5736	4607	1411813050	00265b3fb7d8	ZON-B7D0	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]"}	-84
5737	4607	1411813050	bc1401aa7fa8	'ZON-7FA0'	2467	WPA2		-89
5738	4607	1411813050	0005ca882129	FON_ZON_FREE_INTERNET	2467	Open		-69
5739	4607	1411813050	bc1401aa7fa9	'FON_ZON_FREE_INTERNET'	2447	Open		-92
5740	4607	1411813050	0005ca882128	ZON-2120	2467	WPA2		-69
5741	4607	1411813050	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
5742	4607	1411813050	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-89
5743	4607	1411813050	0005ca88bdc8	ZON-BDC0	2467	WPA2		-77
5744	4607	1411813050	00265b261118	ZON-1110	2432	WPA2		-85
5745	4607	1411813050	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-86
5746	4607	1411813050	00265b4a0018	ZON-0010	2437	WPA2		-88
5747	4607	1411813050	0005ca88bdc9	FON_ZON_FREE_INTERNET	2467	Open		-77
5748	4607	1411813050	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-81
5749	4607	1411813050	00265b4a0019	FON_ZON_FREE_INTERNET	2432	Open		-90
5750	4607	1411813050	9e97269e8c7c	MEO-WiFi	2462	Open		-89
5751	4607	1411813050	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-80
5752	4607	1411813050	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-84
5753	4607	1411813050	0024b27a1c4e	'ZON-D140'	2437	WEP		-84
5754	4607	1411813050	0024174b3ad9	Thomson9079A1	2412	WPA2		-91
5755	4607	1411813050	0224174b3ada	MEO-WiFi	2412	Open		-92
5756	4607	1411813050	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5757	4607	1411813050	0024b22d69ef	EToSRaven	2472	WPA2		-84
5758	4607	1411813050	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-87
5759	4607	1411813050	9c972611b70a	Vodafone-11B70A	2462	WPA2		-87
5760	4607	1411813050	0013f750e8db	'SMC 4D'	2437	WPA2		-89
5761	4607	1411813051	0005cae94678	CLINICA PARANHOS	2467	WPA2		-87
5762	4607	1411813051	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-87
5763	4607	1411813051	0022b0766cec	'DLink-766CEC'	2437	WPA		-83
5764	4607	1411813051	00265b1d3bb8	ZON-3BB0	2457	WPA2		-88
5765	4607	1411813051	00265b1d3bb9	FON_ZON_FREE_INTERNET	2457	Open		-86
5766	4607	1411813051	00265b3fb7d9	NOS_WIFI_Fon	2472	Open	{"frequency": 2472, "capabilities": "[ESS]"}	-87
5767	4607	1411813051	bc1401a6a518	ZON-A510	2412	WPA2		-81
5768	4607	1411813051	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-81
5769	4607	1411813051	00265b3fb7d8	ZON-B7D0	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]"}	-84
5770	4607	1411813051	0005ca882129	FON_ZON_FREE_INTERNET	2467	Open		-69
5771	4607	1411813051	0005ca882128	ZON-2120	2467	WPA2		-69
5772	4607	1411813051	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
5773	4607	1411813051	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-89
5774	4607	1411813051	0005ca88bdc8	ZON-BDC0	2467	WPA2		-77
5775	4607	1411813051	00265b261118	ZON-1110	2432	WPA2		-81
5776	4607	1411813051	9c97264891e9	'Vodafone-4891E9'	2462	WPA2		-86
5777	4607	1411813051	0005ca88bdc9	FON_ZON_FREE_INTERNET	2467	Open		-77
5778	4607	1411813051	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-81
5779	4607	1411813051	9e97269e8c7c	MEO-WiFi	2462	Open		-89
5780	4607	1411813051	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-80
5781	4607	1411813051	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-81
5782	4607	1411813051	0024b27a1c4e	'ZON-D140'	2437	WEP		-84
5783	4607	1411813051	0024174b3ad9	Thomson9079A1	2412	WPA2		-91
5784	4607	1411813051	0224174b3ada	MEO-WiFi	2412	Open		-92
5785	4607	1411813051	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5786	4607	1411813051	0024b22d69ef	EToSRaven	2472	WPA2		-84
5787	4607	1411813051	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5788	4607	1411813051	9c972611b70a	Vodafone-11B70A	2462	WPA2		-87
5789	4607	1411813051	0013f750e8db	'SMC 4D'	2437	WPA2		-89
5790	4607	1411813051	0005ca933409	'FON_ZON_FREE_INTERNET'	2467	Open		-85
5791	4607	1411813053	0005cae94678	CLINICA PARANHOS	2467	WPA2		-87
5792	4607	1411813053	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-87
5793	4607	1411813053	0022b0766cec	'DLink-766CEC'	2437	WPA		-83
5794	4607	1411813053	00265b1d3bb8	ZON-3BB0	2457	WPA2		-88
5795	4607	1411813053	00265b1d3bb9	FON_ZON_FREE_INTERNET	2457	Open		-86
5796	4607	1411813053	00265b3fb7d9	NOS_WIFI_Fon	2472	Open	{"frequency": 2472, "capabilities": "[ESS]"}	-87
5797	4607	1411813053	bc1401a6a518	ZON-A510	2412	WPA2		-81
5798	4607	1411813053	bc1401a6a519	FON_ZON_FREE_INTERNET	2412	Open		-81
5799	4607	1411813053	00265b3fb7d8	ZON-B7D0	2472	WPA2	{"frequency": 2472, "capabilities": "[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]"}	-84
5800	4607	1411813053	0005ca882129	FON_ZON_FREE_INTERNET	2467	Open		-69
5801	4607	1411813053	0005ca882128	ZON-2120	2467	WPA2		-69
5802	4607	1411813053	000cc35219a7	vodafone_WPA_19A7	2437	WPA2		-80
5803	4607	1411813053	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-89
5804	4607	1411813053	00265b261118	ZON-1110	2432	WPA2		-81
5805	4607	1411813053	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-81
5806	4607	1411813053	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-64
5807	4607	1411813053	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-81
5808	4607	1411813053	0024b27a1c4e	'ZON-D140'	2437	WEP		-84
5809	4607	1411813053	0024174b3ad9	Thomson9079A1	2412	WPA2		-91
5810	4607	1411813053	0224174b3ada	MEO-WiFi	2412	Open		-92
5811	4607	1411813053	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5812	4607	1411813053	0024b22d69ef	EToSRaven	2472	WPA2		-84
5813	4607	1411813053	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5814	4607	1411813053	9c972611b70a	Vodafone-11B70A	2462	WPA2		-83
5815	4607	1411813053	0013f750e8db	'SMC 4D'	2437	WPA2		-89
5816	4607	1411813053	0005ca933409	'FON_ZON_FREE_INTERNET'	2467	Open		-85
5817	4607	1411813053	022644e3b2f9	MEO-WiFi	2412	Open		-76
5818	4607	1411813054	0005cae94678	CLINICA PARANHOS	2467	WPA2		-87
5819	4607	1411813054	0005cae94679	FON_ZON_FREE_INTERNET	2467	Open		-87
5820	4607	1411813054	00265b1d3bb8	ZON-3BB0	2457	WPA2		-88
5821	4607	1411813054	00265b1d3bb9	FON_ZON_FREE_INTERNET	2457	Open		-86
5822	4607	1411813054	0005ca882129	FON_ZON_FREE_INTERNET	2467	Open		-69
5823	4607	1411813054	0005ca882128	ZON-2120	2467	WPA2		-69
5824	4607	1411813054	9c97269e8c7b	MEO-9E8C7B	2462	WPA2		-89
5825	4607	1411813054	00265b261118	ZON-1110	2432	WPA2		-81
5826	4607	1411813054	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-81
5827	4607	1411813054	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5828	4607	1411813054	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-81
5829	4607	1411813054	0024b27a1c4e	'ZON-D140'	2437	WEP		-84
5830	4607	1411813054	0024174b3ad9	Thomson9079A1	2412	WPA2		-91
5831	4607	1411813054	0224174b3ada	MEO-WiFi	2412	Open		-92
5832	4607	1411813054	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5833	4607	1411813054	0024b22d69ef	EToSRaven	2472	WPA2		-72
5834	4607	1411813054	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5835	4607	1411813054	9c972611b70a	Vodafone-11B70A	2462	WPA2		-83
5836	4607	1411813054	0013f750e8db	'SMC 4D'	2437	WPA2		-89
5837	4607	1411813054	0005ca933409	'FON_ZON_FREE_INTERNET'	2467	Open		-85
5838	4607	1411813054	022644e3b2f9	MEO-WiFi	2412	Open		-76
5839	4607	1411813054	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5840	4607	1411813054	9c9726426e55	Vodafone-426E55	2412	WPA2		-78
5841	4607	1411813054	0005caa2b8c8	ZON-B8C0	2472	WPA2		-79
5842	4607	1411813054	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-79
5843	4607	1411813054	bc1401ade198	ZON-E190	2472	WPA2		-84
5844	4607	1411813054	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-79
5845	4607	1411813056	00265b261118	ZON-1110	2432	WPA2		-81
5846	4607	1411813056	00265b261119	FON_ZON_FREE_INTERNET	2432	Open		-81
5847	4607	1411813056	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5848	4607	1411813056	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-81
5849	4607	1411813056	0024b27a1c4e	'ZON-D140'	2437	WEP		-84
5850	4607	1411813056	0224174b3ada	MEO-WiFi	2412	Open		-89
5851	4607	1411813056	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5852	4607	1411813056	0024b22d69ef	EToSRaven	2472	WPA2		-66
5853	4607	1411813056	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5854	4607	1411813056	9c972611b70a	Vodafone-11B70A	2462	WPA2		-83
5855	4607	1411813056	0013f750e8db	'SMC 4D'	2437	WPA2		-89
5856	4607	1411813056	0005ca933409	'FON_ZON_FREE_INTERNET'	2467	Open		-85
5857	4607	1411813056	022644e3b2f9	MEO-WiFi	2412	Open		-76
5858	4607	1411813056	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5859	4607	1411813056	9c9726426e55	Vodafone-426E55	2412	WPA2		-69
5860	4607	1411813056	0005caa2b8c8	ZON-B8C0	2472	WPA2		-79
5861	4607	1411813056	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-78
5862	4607	1411813056	bc1401ade198	ZON-E190	2472	WPA2		-75
5863	4607	1411813056	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-75
5864	4607	1411813056	00265b0b5188	ZON-5180	2457	WPA2		-76
5865	4607	1411813056	509f27729676	'VodafoneMobileWiFi-967654'	2437	WPA2		-77
5866	4607	1411813056	9c972611058a	'Vodafone-11058A'	2412	WPA2		-78
5867	4607	1411813056	00265b354a18	'ZON-4A10'	2442	WPA2		-80
5868	4607	1411813056	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-73
5869	4607	1411813058	00265b261118	ZON-1110	2432	WPA2		-81
5870	4607	1411813058	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5871	4607	1411813058	589835bb8cc5	'Vodafone-BB8CC5'	2412	WPA2		-81
5872	4607	1411813058	0224174b3ada	MEO-WiFi	2412	Open		-89
5873	4607	1411813058	9c9726de1de9	'Vodafone-DE1DE9'	2462	WPA2		-80
5874	4607	1411813058	0024b22d69ef	EToSRaven	2472	WPA2		-74
5875	4607	1411813058	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5876	4607	1411813058	9c972611b70a	Vodafone-11B70A	2462	WPA2		-83
5877	4607	1411813058	0005ca933409	'FON_ZON_FREE_INTERNET'	2467	Open		-85
5878	4607	1411813058	022644e3b2f9	MEO-WiFi	2412	Open		-76
5879	4607	1411813058	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5880	4607	1411813058	9c9726426e55	Vodafone-426E55	2412	WPA2		-69
5881	4607	1411813058	0005caa2b8c8	ZON-B8C0	2472	WPA2		-75
5882	4607	1411813058	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-78
5883	4607	1411813058	bc1401ade198	ZON-E190	2472	WPA2		-75
5884	4607	1411813058	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-75
5885	4607	1411813058	00265b0b5188	ZON-5180	2457	WPA2		-76
5886	4607	1411813058	509f27729676	'VodafoneMobileWiFi-967654'	2437	WPA2		-77
5887	4607	1411813058	9c972611058a	'Vodafone-11058A'	2412	WPA2		-78
5888	4607	1411813058	00265b354a18	'ZON-4A10'	2442	WPA2		-71
5889	4607	1411813058	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-76
5890	4607	1411813058	a4b1e91d2641	Vodafone-1D2641	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
5891	4607	1411813058	9c9726a07fb5	Vodafone-A07FB5	2412	WPA2		-74
5892	4607	1411813058	84948c09e198	ZON-E190	2422	WPA2		-74
5893	4607	1411813058	0026446e6305	'Thomson6E6305'	2437	WPA2		-79
5894	4607	1411813058	68b6fc7fba78	'ZON-BA70'	2437	WPA2		-80
5895	4607	1411813058	0876ff0bd77a	Thomson0BD77A	2437	WPA2		-82
5896	4607	1411813058	84948c09e199	FON_ZON_FREE_INTERNET	2422	Open		-74
5897	4607	1411813058	0005caa2b8c9	FON_ZON_FREE_INTERNET	2472	Open		-75
5898	4607	1411813058	00265b354a19	'FON_ZON_FREE_INTERNET'	2442	Open		-76
5899	4607	1411813058	68b6fc7fba79	'FON_ZON_FREE_INTERNET'	2437	Open		-77
5900	4607	1411813058	0226446e6306	'MEO-WiFi'	2437	Open		-78
5901	4607	1411813059	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5902	4607	1411813059	0224174b3ada	MEO-WiFi	2412	Open		-89
5903	4607	1411813059	0024b22d69ef	EToSRaven	2472	WPA2		-74
5904	4607	1411813059	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5905	4607	1411813059	9c972611b70a	Vodafone-11B70A	2462	WPA2		-83
5906	4607	1411813059	022644e3b2f9	MEO-WiFi	2412	Open		-76
5907	4607	1411813059	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5908	4607	1411813059	9c9726426e55	Vodafone-426E55	2412	WPA2		-69
5909	4607	1411813059	0005caa2b8c8	ZON-B8C0	2472	WPA2		-75
5910	4607	1411813059	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-78
5911	4607	1411813059	bc1401ade198	ZON-E190	2472	WPA2		-75
5912	4607	1411813059	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-75
5913	4607	1411813059	00265b0b5188	ZON-5180	2457	WPA2		-76
5914	4607	1411813059	509f27729676	'VodafoneMobileWiFi-967654'	2437	WPA2		-77
5915	4607	1411813059	9c972611058a	'Vodafone-11058A'	2412	WPA2		-78
5916	4607	1411813059	00265b354a18	'ZON-4A10'	2442	WPA2		-71
5917	4607	1411813059	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-76
5918	4607	1411813059	a4b1e91d2641	Vodafone-1D2641	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
5919	4607	1411813059	9c9726a07fb5	Vodafone-A07FB5	2412	WPA2		-74
5920	4607	1411813059	84948c09e198	ZON-E190	2422	WPA2		-74
5921	4607	1411813059	0026446e6305	'Thomson6E6305'	2437	WPA2		-79
5922	4607	1411813059	68b6fc7fba78	'ZON-BA70'	2437	WPA2		-80
5923	4607	1411813059	0876ff0bd77a	Thomson0BD77A	2437	WPA2		-82
5924	4607	1411813059	84948c09e199	FON_ZON_FREE_INTERNET	2422	Open		-74
5925	4607	1411813059	0005caa2b8c9	FON_ZON_FREE_INTERNET	2472	Open		-75
5926	4607	1411813059	00265b354a19	'FON_ZON_FREE_INTERNET'	2442	Open		-76
5927	4607	1411813059	68b6fc7fba79	'FON_ZON_FREE_INTERNET'	2437	Open		-77
5928	4607	1411813059	0226446e6306	'MEO-WiFi'	2437	Open		-78
5929	4607	1411813061	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5930	4607	1411813061	0224174b3ada	MEO-WiFi	2412	Open		-89
5931	4607	1411813061	0024b22d69ef	EToSRaven	2472	WPA2		-74
5932	4607	1411813061	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5933	4607	1411813061	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5934	4607	1411813061	9c9726426e55	Vodafone-426E55	2412	WPA2		-69
5935	4607	1411813061	0005caa2b8c8	ZON-B8C0	2472	WPA2		-75
5936	4607	1411813061	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-78
5937	4607	1411813061	bc1401ade198	ZON-E190	2472	WPA2		-75
5938	4607	1411813061	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-75
5939	4607	1411813061	00265b0b5188	ZON-5180	2457	WPA2		-76
5940	4607	1411813061	509f27729676	'VodafoneMobileWiFi-967654'	2437	WPA2		-77
5941	4607	1411813061	9c972611058a	'Vodafone-11058A'	2412	WPA2		-78
5942	4607	1411813061	00265b354a18	'ZON-4A10'	2442	WPA2		-71
5943	4607	1411813061	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-76
5944	4607	1411813061	a4b1e91d2641	Vodafone-1D2641	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
5945	4607	1411813061	9c9726a07fb5	Vodafone-A07FB5	2412	WPA2		-74
5946	4607	1411813061	84948c09e198	ZON-E190	2422	WPA2		-74
5947	4607	1411813061	0026446e6305	'Thomson6E6305'	2437	WPA2		-79
5948	4607	1411813061	68b6fc7fba78	'ZON-BA70'	2437	WPA2		-80
5949	4607	1411813061	0876ff0bd77a	Thomson0BD77A	2437	WPA2		-82
5950	4607	1411813061	84948c09e199	FON_ZON_FREE_INTERNET	2422	Open		-74
5951	4607	1411813061	0005caa2b8c9	FON_ZON_FREE_INTERNET	2472	Open		-75
5952	4607	1411813061	00265b354a19	'FON_ZON_FREE_INTERNET'	2442	Open		-76
5953	4607	1411813061	68b6fc7fba79	'FON_ZON_FREE_INTERNET'	2437	Open		-77
5954	4607	1411813061	0226446e6306	'MEO-WiFi'	2437	Open		-78
5955	4607	1411813061	0876ff0c1d99	Thomson0C1D99	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS]"}	-71
5956	4607	1411813061	0876ff93ed78	'Vodafone-93ED78'	2462	WPA2		-74
5957	4607	1411813061	a4b1e9898231	Vodafone-898231	2462	WPA2		-77
5958	4607	1411813061	0876ff0aca02	Thomson0ACA02	2412	WPA2		-78
5959	4607	1411813061	24ec99e27ead	Acabou Amama	2462	WPA2		-83
5960	4607	1411813061	0005cabcf058	'ZON-F050'	2467	WPA2		-84
5961	4607	1411813061	0a76ff0c1d9a	MEO-WiFi	2412	Open	{"frequency": 2412, "capabilities": "[ESS]"}	-72
5962	4607	1411813061	0a76ff0aca03	MEO-WiFi	2437	Open		-79
5963	4607	1411813062	9c972610c7a8	Vodafone-10C7A8	2462	WPA2		-66
5964	4607	1411813062	0224174b3ada	MEO-WiFi	2412	Open		-89
5965	4607	1411813062	0024b22d69ef	EToSRaven	2472	WPA2		-74
5966	4607	1411813062	d0542dba6f6d	'VodafoneFibra-bab7bb'	2427	WPA2		-79
5967	4607	1411813062	a4b1e9acf8b7	VodafoneOLIVEIRA	2442	WPA2		-67
5968	4607	1411813062	9c9726426e55	Vodafone-426E55	2412	WPA2		-69
5969	4607	1411813062	0005caa2b8c8	ZON-B8C0	2472	WPA2		-75
5970	4607	1411813062	d0542dbaac49	VodafoneFibra-baf497	2462	WPA2		-78
5971	4607	1411813062	bc1401ade198	ZON-E190	2472	WPA2		-75
5972	4607	1411813062	bc1401ade199	FON_ZON_FREE_INTERNET	2472	Open		-75
5973	4607	1411813062	00265b0b5188	ZON-5180	2457	WPA2		-76
5974	4607	1411813062	509f27729676	'VodafoneMobileWiFi-967654'	2437	WPA2		-77
5975	4607	1411813062	9c972611058a	'Vodafone-11058A'	2412	WPA2		-78
5976	4607	1411813062	00265b354a18	'ZON-4A10'	2442	WPA2		-71
5977	4607	1411813062	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-76
5978	4607	1411813062	a4b1e91d2641	Vodafone-1D2641	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
5979	4607	1411813062	9c9726a07fb5	Vodafone-A07FB5	2412	WPA2		-74
5980	4607	1411813062	84948c09e198	ZON-E190	2422	WPA2		-74
5981	4607	1411813062	0026446e6305	'Thomson6E6305'	2437	WPA2		-79
5982	4607	1411813062	68b6fc7fba78	'ZON-BA70'	2437	WPA2		-80
5983	4607	1411813062	0876ff0bd77a	Thomson0BD77A	2437	WPA2		-82
5984	4607	1411813062	84948c09e199	FON_ZON_FREE_INTERNET	2422	Open		-74
5985	4607	1411813062	0005caa2b8c9	FON_ZON_FREE_INTERNET	2472	Open		-75
5986	4607	1411813062	00265b354a19	'FON_ZON_FREE_INTERNET'	2442	Open		-76
5987	4607	1411813062	68b6fc7fba79	'FON_ZON_FREE_INTERNET'	2437	Open		-77
5988	4607	1411813062	0226446e6306	'MEO-WiFi'	2437	Open		-78
5989	4607	1411813062	0876ff0c1d99	Thomson0C1D99	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS]"}	-71
5990	4607	1411813062	0876ff93ed78	'Vodafone-93ED78'	2462	WPA2		-74
5991	4607	1411813062	a4b1e9898231	Vodafone-898231	2462	WPA2		-77
5992	4607	1411813062	0876ff0aca02	Thomson0ACA02	2412	WPA2		-78
5993	4607	1411813062	24ec99e27ead	Acabou Amama	2462	WPA2		-83
5994	4607	1411813062	0005cabcf058	'ZON-F050'	2467	WPA2		-84
5995	4607	1411813062	0a76ff0c1d9a	MEO-WiFi	2412	Open	{"frequency": 2412, "capabilities": "[ESS]"}	-72
5996	4607	1411813062	0a76ff0aca03	MEO-WiFi	2437	Open		-79
5997	4607	1411813062	0005caaeafc8	ZON-AFC0	2442	WPA2		-77
5998	4607	1411813062	bc1401ac3189	FON_ZON_FREE_INTERNET	2437	Open		-79
5999	4607	1411813062	0005caaeafc9	FON_ZON_FREE_INTERNET	2452	Open		-79
6000	4607	1411813064	0024b22d69ef	EToSRaven	2472	WPA2		-74
6001	4607	1411813064	0005caa2b8c8	ZON-B8C0	2472	WPA2		-75
6002	4607	1411813064	00265b354a18	'ZON-4A10'	2442	WPA2		-71
6003	4607	1411813064	00265b0b5189	FON_ZON_FREE_INTERNET	2457	Open		-76
6004	4607	1411813064	a4b1e91d2641	Vodafone-1D2641	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS]"}	-71
6005	4607	1411813064	9c9726a07fb5	Vodafone-A07FB5	2412	WPA2		-74
6006	4607	1411813064	84948c09e198	ZON-E190	2422	WPA2		-74
6007	4607	1411813064	0026446e6305	'Thomson6E6305'	2437	WPA2		-79
6008	4607	1411813064	68b6fc7fba78	'ZON-BA70'	2437	WPA2		-80
6009	4607	1411813064	0876ff0bd77a	Thomson0BD77A	2437	WPA2		-82
6010	4607	1411813064	84948c09e199	FON_ZON_FREE_INTERNET	2422	Open		-74
6011	4607	1411813064	0005caa2b8c9	FON_ZON_FREE_INTERNET	2472	Open		-75
6012	4607	1411813064	00265b354a19	'FON_ZON_FREE_INTERNET'	2442	Open		-76
6013	4607	1411813064	68b6fc7fba79	'FON_ZON_FREE_INTERNET'	2437	Open		-77
6014	4607	1411813064	0226446e6306	'MEO-WiFi'	2437	Open		-78
6015	4607	1411813064	0876ff0c1d99	Thomson0C1D99	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS]"}	-71
6016	4607	1411813064	0876ff93ed78	'Vodafone-93ED78'	2462	WPA2		-74
6017	4607	1411813064	a4b1e9898231	Vodafone-898231	2462	WPA2		-77
6018	4607	1411813064	0876ff0aca02	Thomson0ACA02	2412	WPA2		-78
6019	4607	1411813064	24ec99e27ead	Acabou Amama	2462	WPA2		-83
6020	4607	1411813064	0005cabcf058	'ZON-F050'	2467	WPA2		-84
6021	4607	1411813064	0a76ff0c1d9a	MEO-WiFi	2412	Open	{"frequency": 2412, "capabilities": "[ESS]"}	-72
6022	4607	1411813064	0a76ff0aca03	MEO-WiFi	2437	Open		-79
6023	4607	1411813064	0005caaeafc8	ZON-AFC0	2442	WPA2		-77
6024	4607	1411813064	bc1401ac3189	FON_ZON_FREE_INTERNET	2437	Open		-79
6025	4607	1411813064	0005caaeafc9	FON_ZON_FREE_INTERNET	2452	Open		-79
6026	4607	1411813064	bc1401ac3188	ZON-3180	2437	WPA2		-79
6027	4607	1411813064	00264403c207	LEMOSMEO	2427	WPA2		-83
6028	4607	1411813064	02264403c208	MEO-WiFi	2462	Open	{"frequency": 2462, "capabilities": "[ESS]"}	-82
6029	4607	1411813065	0876ff0c1d99	Thomson0C1D99	2412	WPA2	{"frequency": 2412, "capabilities": "[WPA2-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS]"}	-71
6030	4607	1411813065	0876ff93ed78	'Vodafone-93ED78'	2462	WPA2		-74
6031	4607	1411813065	a4b1e9898231	Vodafone-898231	2462	WPA2		-77
6032	4607	1411813065	0876ff0aca02	Thomson0ACA02	2412	WPA2		-78
6033	4607	1411813065	24ec99e27ead	Acabou Amama	2462	WPA2		-83
6034	4607	1411813065	0005cabcf058	'ZON-F050'	2467	WPA2		-84
6035	4607	1411813065	0a76ff0c1d9a	MEO-WiFi	2412	Open	{"frequency": 2412, "capabilities": "[ESS]"}	-72
6036	4607	1411813065	0a76ff0aca03	MEO-WiFi	2437	Open		-79
6037	4607	1411813065	0005caaeafc8	ZON-AFC0	2442	WPA2		-77
6038	4607	1411813065	bc1401ac3189	FON_ZON_FREE_INTERNET	2437	Open		-79
6039	4607	1411813065	0005caaeafc9	FON_ZON_FREE_INTERNET	2452	Open		-79
6040	4607	1411813065	bc1401ac3188	ZON-3180	2437	WPA2		-79
6041	4607	1411813065	00264403c207	LEMOSMEO	2427	WPA2		-83
