systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411813114.95032	1411813119.00	41.165857	-8.598028	187.9	5.361	249.5300	1.1	1.6	1.9
1411813115.93326	1411813120.00	41.165850	-8.598095	187.0	5.520	248.3200	1.1	1.6	1.9
1411813117.88657	1411813121.00	41.165842	-8.598157	185.5	5.072	247.2100	1.1	1.6	1.9
1411813118.95242	1411813123.00	41.165817	-8.598273	185.2	5.170	246.5900	1.1	1.6	1.9
1411813119.93443	1411813124.00	41.165800	-8.598330	185.0	5.556	242.1800	1.1	1.6	1.9
1411813120.94203	1411813125.00	41.165763	-8.598387	184.4	6.266	230.9500	1.1	1.6	1.9
1411813122.90008	1411813126.00	41.165725	-8.598438	184.1	5.705	223.8400	1.1	1.6	1.9
1411813123.92583	1411813128.00	41.165657	-8.598547	183.2	5.870	224.3600	1.1	1.6	1.9
1411813124.92174	1411813129.00	41.165615	-8.598588	182.6	5.515	207.4500	1.1	1.6	1.9
1411813125.95105	1411813130.00	41.165573	-8.598615	182.1	4.861	199.4600	1.1	1.6	1.9
1411813127.89423	1411813131.00	41.165535	-8.598633	180.8	4.208	197.0400	1.1	1.6	1.9
1411813128.95106	1411813133.00	41.165467	-8.598650	180.3	3.992	175.9600	1.1	1.6	1.9
1411813129.93360	1411813134.00	41.165435	-8.598637	180.0	3.611	150.0400	1.1	1.6	1.9
1411813130.93145	1411813135.00	41.165413	-8.598608	179.6	3.328	122.8800	1.1	1.6	1.9
1411813132.89354	1411813136.00	41.165403	-8.598573	179.0	3.246	104.4500	1.1	1.6	1.9
1411813133.90705	1411813138.00	41.165393	-8.598477	178.8	4.815	98.8400	1.1	1.6	1.9
1411813134.89703	1411813139.00	41.165387	-8.598418	178.5	5.165	99.1200	1.3	2.2	2.5
1411813135.93988	1411813140.00	41.165382	-8.598358	178.2	4.774	100.3800	1.3	2.2	2.5
1411813137.36730	1411813141.00	41.165375	-8.598303	177.8	4.316	102.0000	1.1	1.6	1.9
1411813137.92540	1411813142.00	41.165370	-8.598255	177.5	3.817	101.1800	1.1	1.6	1.9
1411813138.91449	1411813143.00	41.165365	-8.598210	177.2	3.966	100.5100	1.1	1.6	1.9
1411813139.91393	1411813144.00	41.165360	-8.598160	176.6	4.599	100.1500	1.1	1.6	1.9
1411813140.91783	1411813145.00	41.165353	-8.598103	176.3	4.820	100.7000	1.1	1.6	1.9
1411813142.87795	1411813146.00	41.165347	-8.598048	175.1	4.645	101.1600	1.1	1.6	1.9
1411813143.92056	1411813148.00	41.165332	-8.597942	174.5	4.609	101.5800	1.1	1.6	1.9
1411813144.91658	1411813149.00	41.165325	-8.597888	173.9	4.645	98.9400	1.1	1.6	1.9
1411813145.91544	1411813150.00	41.165322	-8.597835	173.4	4.368	102.1400	1.1	1.6	1.9
1411813147.88334	1411813151.00	41.165313	-8.597785	173.2	4.157	107.8800	1.1	1.6	1.9
1411813148.89667	1411813153.00	41.165298	-8.597690	173.0	4.182	100.7900	1.1	1.6	1.9
1411813149.90254	1411813154.00	41.165292	-8.597638	172.8	4.743	100.8900	1.1	1.6	1.9
1411813150.90606	1411813155.00	41.165285	-8.597582	172.6	4.795	101.2700	1.1	1.6	1.9
1411813152.88311	1411813156.00	41.165277	-8.597523	172.1	5.324	101.0400	1.1	1.6	1.9
1411813153.91736	1411813158.00	41.165260	-8.597390	171.9	5.777	99.4700	1.1	1.6	1.9
1411813154.91348	1411813159.00	41.165253	-8.597323	171.7	5.335	98.8800	1.1	1.6	1.9
1411813155.90251	1411813160.00	41.165247	-8.597263	171.5	5.000	99.7700	1.1	1.6	1.9
1411813157.35715	1411813161.00	41.165240	-8.597205	171.4	5.062	100.2100	1.1	1.6	1.9
1411813157.90399	1411813162.00	41.165232	-8.597143	171.2	5.309	100.3300	1.1	1.6	1.9
1411813158.91681	1411813163.00	41.165223	-8.597080	171.0	5.561	100.3200	1.1	1.6	1.9
1411813159.91309	1411813164.00	41.165213	-8.597013	170.9	5.597	100.7400	1.1	1.6	1.9
1411813160.89909	1411813165.00	41.165207	-8.596947	170.9	5.649	99.7700	1.1	1.6	1.9
1411813162.36379	1411813166.00	41.165198	-8.596882	170.9	5.381	102.4700	1.1	1.6	1.9
1411813162.91919	1411813167.00	41.165187	-8.596820	170.9	5.330	102.7800	1.1	1.6	1.9
1411813163.90459	1411813168.00	41.165177	-8.596757	170.9	5.541	99.4900	1.1	1.6	1.9
1411813164.90226	1411813169.00	41.165167	-8.596688	170.8	5.901	104.3800	1.1	1.6	1.9
1411813165.90424	1411813170.00	41.165158	-8.596620	170.8	5.793	99.6300	1.1	1.6	1.9
1411813167.37213	1411813171.00	41.165155	-8.596550	170.6	5.880	95.7200	1.1	1.6	1.9
1411813167.92254	1411813172.00	41.165148	-8.596483	170.4	5.602	101.7700	1.1	1.6	1.9
1411813168.91799	1411813173.00	41.165137	-8.596415	170.2	5.921	106.3300	1.1	1.6	1.9
1411813169.90307	1411813174.00	41.165127	-8.596345	170.3	5.973	99.7200	1.1	2.0	2.3
1411813170.91130	1411813175.00	41.165123	-8.596273	170.1	6.127	91.6300	1.1	1.6	1.9
1411813172.88374	1411813176.00	41.165120	-8.596197	169.8	6.436	95.0400	1.1	1.6	1.9
1411813173.89796	1411813178.00	41.165103	-8.596038	169.3	6.806	97.4500	1.1	1.6	1.9
1411813174.92059	1411813179.00	41.165092	-8.595957	169.0	6.796	103.0000	1.1	1.6	1.9
1411813175.91907	1411813180.00	41.165078	-8.595875	169.2	6.909	101.0500	1.1	1.6	1.9
1411813177.37711	1411813181.00	41.165065	-8.595790	169.2	7.207	100.4000	1.1	1.6	1.9
1411813178.91726	1411813183.00	41.165040	-8.595613	169.1	8.051	100.9500	1.3	2.2	2.5
1411813179.91940	1411813184.00	41.165027	-8.595517	169.2	8.195	99.5600	1.3	2.2	2.5
1411813180.90918	1411813185.00	41.165013	-8.595420	169.3	7.933	100.0700	1.3	2.2	2.5
1411813182.87402	1411813186.00	41.165003	-8.595332	168.6	7.367	97.7000	1.1	1.6	1.9
1411813183.87996	1411813187.00	41.164993	-8.595248	168.6	6.734	100.3100	1.1	1.6	1.9
1411813184.90820	1411813189.00	41.164968	-8.595093	168.8	6.302	105.5600	1.1	1.6	1.9
1411813185.92232	1411813190.00	41.164952	-8.595025	168.8	5.674	112.9100	1.3	2.2	2.5
1411813187.37119	1411813191.00	41.164937	-8.594967	168.6	4.928	110.7900	1.1	1.6	1.9
1411813187.90489	1411813192.00	41.164925	-8.594920	168.5	3.421	102.7300	1.1	1.6	1.9
1411813188.91025	1411813193.00	41.164920	-8.594887	168.7	2.449	100.3700	1.1	1.6	1.9
1411813189.90083	1411813194.00	41.164915	-8.594862	169.1	2.047	97.6800	1.1	1.6	1.9
1411813190.91936	1411813195.00	41.164913	-8.594843	169.2	1.240	98.6600	1.1	1.6	1.9
1411813192.89724	1411813196.00	41.164912	-8.594837	169.7	0.180	103.8500	1.1	1.6	1.9
1411813193.93020	1411813198.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813194.91893	1411813199.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813195.91728	1411813200.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813197.37208	1411813201.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813197.92152	1411813202.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813198.93237	1411813203.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813199.92750	1411813204.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813200.92756	1411813205.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813202.37674	1411813206.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813202.93298	1411813207.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813203.91057	1411813208.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813204.93674	1411813209.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813205.90393	1411813210.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813207.37681	1411813211.00	41.164912	-8.594837	169.7	0.000	103.8500	1.3	2.2	2.5
1411813208.90443	1411813213.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813209.92638	1411813214.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813210.90539	1411813215.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813212.37911	1411813216.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813212.92125	1411813217.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813213.90126	1411813218.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813214.93335	1411813219.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813215.91636	1411813220.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813217.89919	1411813221.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813218.94012	1411813223.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813219.93506	1411813224.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813220.96369	1411813225.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813222.89038	1411813226.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813223.92525	1411813228.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813224.91542	1411813229.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813225.92208	1411813230.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813227.89928	1411813231.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813228.99739	1411813233.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813229.96652	1411813234.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813230.95019	1411813235.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813232.89344	1411813236.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813233.92527	1411813238.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813234.92702	1411813239.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813235.95848	1411813240.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813237.90849	1411813241.00	41.164912	-8.594837	169.7	0.000	103.8500	1.6	1.6	2.3
1411813238.97091	1411813243.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813239.94544	1411813244.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813240.94684	1411813245.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813242.96516	1411813246.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813243.93114	1411813248.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813244.96312	1411813249.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813245.94624	1411813250.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813247.89347	1411813251.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813248.95110	1411813253.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813249.98638	1411813254.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813250.93425	1411813255.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813252.92958	1411813256.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813253.95445	1411813258.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813254.93358	1411813259.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813255.96154	1411813260.00	41.164912	-8.594837	169.7	0.000	103.8500	1.1	1.6	1.9
1411813257.91899	1411813261.00	41.164912	-8.594837	169.7	0.000	103.8500	0.9	1.3	1.6
1411813258.96493	1411813263.00	41.164912	-8.594837	169.7	0.000	103.8500	0.9	1.3	1.6
1411813259.96342	1411813264.00	41.164918	-8.594810	176.1	2.619	92.2700	0.9	1.3	1.6
1411813260.99206	1411813265.00	41.164925	-8.594765	176.0	4.815	86.1500	0.9	1.3	1.6
1411813262.95116	1411813266.00	41.164920	-8.594702	176.2	6.106	93.0600	0.9	1.3	1.6
1411813263.99146	1411813268.00	41.164905	-8.594548	176.2	7.207	99.4800	0.9	1.3	1.6
1411813264.96925	1411813269.00	41.164893	-8.594460	176.1	7.876	99.6200	1.0	1.5	1.8
1411813265.95686	1411813270.00	41.164880	-8.594360	175.9	8.766	98.7300	1.0	1.5	1.8
1411813267.93210	1411813271.00	41.164870	-8.594253	175.6	9.358	99.5800	0.9	1.3	1.6
1411813268.96103	1411813273.00	41.164837	-8.594035	175.5	8.900	101.2200	0.9	1.3	1.6
1411813269.93738	1411813274.00	41.164822	-8.593935	175.5	8.236	100.8100	1.0	1.5	1.8
1411813270.96109	1411813275.00	41.164807	-8.593843	175.5	7.475	102.6300	1.0	1.5	1.8
1411813272.96174	1411813276.00	41.164795	-8.593760	175.1	6.796	100.6100	0.9	1.3	1.6
1411813273.98742	1411813278.00	41.164772	-8.593618	174.8	5.659	102.1400	0.9	1.3	1.6
1411813274.98919	1411813279.00	41.164763	-8.593555	174.7	5.129	95.3500	0.9	1.3	1.6
1411813276.02121	1411813280.00	41.164765	-8.593498	174.5	4.378	77.2600	0.9	1.3	1.6
1411813277.95751	1411813282.00	41.164807	-8.593435	174.0	3.483	20.0700	0.9	1.3	1.6
1411813278.97205	1411813283.00	41.164837	-8.593437	173.9	3.730	339.4600	0.9	1.3	1.6
1411813279.99325	1411813284.00	41.164863	-8.593468	173.4	4.357	302.4800	0.9	1.3	1.6
1411813280.97400	1411813285.00	41.164882	-8.593527	173.1	5.571	291.3200	0.9	1.3	1.6
1411813282.98346	1411813287.00	41.164903	-8.593697	172.9	7.676	278.2700	0.9	1.3	1.6
1411813283.99748	1411813288.00	41.164915	-8.593792	172.4	7.506	280.7700	0.9	1.3	1.6
1411813284.94279	1411813289.00	41.164928	-8.593885	171.9	7.552	282.5300	0.9	1.3	1.6
1411813285.98042	1411813290.00	41.164943	-8.593982	171.6	7.845	280.7400	0.9	1.3	1.6
1411813287.90338	1411813291.00	41.164955	-8.594082	171.5	8.247	280.0200	1.2	1.6	2.0
1411813288.93232	1411813293.00	41.164983	-8.594288	171.3	8.602	280.4300	1.2	1.6	2.0
1411813289.94738	1411813294.00	41.164997	-8.594393	171.2	8.550	278.3000	1.1	1.6	1.9
1411813290.99144	1411813295.00	41.165008	-8.594497	171.2	8.617	280.4300	1.1	1.6	1.9
1411813292.95305	1411813296.00	41.165022	-8.594600	170.8	8.468	279.1400	0.9	1.3	1.6
1411813293.99960	1411813298.00	41.165047	-8.594800	170.7	8.267	280.3800	1.0	1.4	1.7
1411813294.98884	1411813299.00	41.165058	-8.594903	170.9	8.545	279.2500	1.0	1.4	1.7
1411813295.96917	1411813300.00	41.165073	-8.595007	170.6	8.766	279.7200	0.9	1.3	1.6
1411813297.92787	1411813301.00	41.165087	-8.595108	169.7	8.370	280.2200	0.9	1.3	1.6
1411813298.97107	1411813303.00	41.165117	-8.595292	169.4	7.099	282.1200	0.9	1.3	1.6
1411813299.99038	1411813304.00	41.165130	-8.595373	168.6	6.652	280.1600	0.9	1.3	1.6
1411813300.99315	1411813305.00	41.165142	-8.595447	168.2	5.834	280.5300	0.9	1.3	1.6
1411813302.94583	1411813306.00	41.165152	-8.595510	167.3	4.723	277.3500	0.9	1.3	1.6
1411813303.96511	1411813308.00	41.165147	-8.595592	166.8	1.981	242.6900	0.9	1.3	1.6
1411813304.96230	1411813309.00	41.165140	-8.595607	166.3	1.152	225.7300	0.9	1.3	1.6
1411813305.97460	1411813310.00	41.165123	-8.595623	168.2	1.770	206.7200	0.9	1.3	1.6
1411813307.92852	1411813311.00	41.165103	-8.595628	167.4	2.829	183.2600	0.9	1.3	1.6
1411813308.99460	1411813313.00	41.165053	-8.595583	166.8	3.982	121.9800	0.9	1.3	1.6
1411813309.98888	1411813314.00	41.165042	-8.595533	166.2	4.728	100.7400	0.9	1.3	1.6
1411813310.98501	1411813315.00	41.165033	-8.595472	165.6	5.361	99.5700	0.9	1.3	1.6
1411813312.91604	1411813316.00	41.165028	-8.595405	164.2	5.484	97.7700	0.9	1.3	1.6
1411813313.95532	1411813318.00	41.165012	-8.595253	164.0	6.940	100.9100	0.9	1.3	1.6
1411813314.98229	1411813319.00	41.164998	-8.595165	164.1	7.557	100.8300	0.9	1.3	1.6
1411813316.02377	1411813320.00	41.164985	-8.595072	164.4	7.969	100.6300	0.9	1.3	1.6
1411813317.92834	1411813321.00	41.164972	-8.594973	165.0	8.257	102.0700	0.9	1.3	1.6
1411813318.97094	1411813323.00	41.164940	-8.594775	165.2	8.483	100.4000	0.9	1.3	1.6
1411813319.99825	1411813324.00	41.164925	-8.594672	165.4	8.653	100.5500	0.9	1.3	1.6
1411813320.96902	1411813325.00	41.164910	-8.594570	165.7	8.689	101.0300	0.9	1.3	1.6
1411813322.98049	1411813327.00	41.164873	-8.594352	166.2	9.600	100.7200	0.9	1.3	1.6
1411813323.99603	1411813328.00	41.164900	-8.594245	165.8	9.666	54.8100	0.9	1.3	1.6
1411813324.99052	1411813329.00	41.164910	-8.594142	166.0	9.455	103.7600	0.9	1.3	1.6
1411813325.99470	1411813330.00	41.164890	-8.594030	166.2	9.229	101.6000	1.3	2.2	2.5
1411813327.91334	1411813331.00	41.164872	-8.593918	166.7	9.661	100.8000	1.3	2.2	2.5
1411813329.00158	1411813333.00	41.164843	-8.593677	166.5	10.109	100.2400	1.6	2.3	2.9
1411813329.96042	1411813334.00	41.164825	-8.593557	166.3	10.150	100.3100	1.1	1.6	1.9
1411813331.00309	1411813335.00	41.164805	-8.593438	166.4	10.083	101.2800	0.9	1.3	1.6
1411813332.94679	1411813336.00	41.164787	-8.593320	166.2	9.805	99.6400	0.9	1.3	1.6
1411813333.96602	1411813338.00	41.164752	-8.593095	166.3	9.425	101.1900	0.9	1.3	1.6
1411813334.99686	1411813339.00	41.164735	-8.592982	166.2	9.630	100.6700	1.1	1.6	1.9
1411813336.02127	1411813340.00	41.164717	-8.592867	166.1	9.836	100.5100	1.1	1.6	1.9
1411813337.94305	1411813341.00	41.164700	-8.592752	165.7	9.836	100.8300	0.9	1.3	1.6
1411813339.00873	1411813343.00	41.164665	-8.592520	165.5	9.800	100.3700	1.1	1.6	1.9
1411813339.95048	1411813344.00	41.164648	-8.592403	165.5	9.810	99.4700	1.1	1.6	1.9
1411813341.02932	1411813345.00	41.164632	-8.592288	165.6	9.661	100.6200	0.9	1.3	1.6
1411813342.99345	1411813347.00	41.164597	-8.592062	165.6	9.574	100.2700	1.1	1.6	1.9
1411813343.97694	1411813348.00	41.164582	-8.591948	165.5	9.553	100.0900	1.1	1.6	1.9
1411813344.98530	1411813349.00	41.164565	-8.591837	165.3	9.579	101.1300	0.9	1.3	1.6
1411813345.99335	1411813350.00	41.164547	-8.591725	165.1	9.471	100.8400	0.9	1.3	1.6
1411813347.96310	1411813351.00	41.164532	-8.591613	164.5	9.306	98.8400	0.9	1.3	1.6
1411813348.98436	1411813353.00	41.164505	-8.591397	164.0	9.085	98.7100	0.9	1.3	1.6
1411813349.97571	1411813354.00	41.164492	-8.591292	163.6	8.859	101.1500	0.9	1.3	1.6
1411813351.00158	1411813355.00	41.164477	-8.591188	163.1	8.704	101.0400	0.9	1.3	1.6
1411813352.38783	1411813356.00	41.164462	-8.591088	162.6	8.427	102.7500	1.3	2.2	2.5
1411813352.95757	1411813357.00	41.164448	-8.590992	162.0	7.948	98.4100	1.3	2.2	2.5
1411813353.96614	1411813358.00	41.164437	-8.590903	161.4	7.125	100.5800	1.0	1.5	1.8
1411813354.97107	1411813359.00	41.164423	-8.590827	160.6	6.184	102.3400	0.9	1.3	1.6
1411813355.97399	1411813360.00	41.164408	-8.590760	160.4	5.397	112.0900	0.9	1.3	1.6
1411813357.95046	1411813361.00	41.164387	-8.590707	159.9	5.006	117.2300	0.9	1.3	1.6
1411813359.00305	1411813363.00	41.164343	-8.590598	159.5	5.139	118.2200	0.9	1.3	1.6
1411813360.00311	1411813364.00	41.164320	-8.590547	159.1	4.882	118.7300	1.1	1.5	1.8
1411813360.94260	1411813365.00	41.164298	-8.590497	158.9	4.640	118.4200	1.1	1.5	1.8
1411813362.98894	1411813367.00	41.164260	-8.590398	158.0	4.800	118.0400	1.1	1.5	1.8
1411813363.95210	1411813368.00	41.164240	-8.590348	157.6	4.738	118.4100	1.1	1.5	1.8
1411813364.96633	1411813369.00	41.164220	-8.590300	157.2	4.486	118.2700	1.1	1.5	1.8
1411813365.99304	1411813370.00	41.164202	-8.590253	156.9	4.609	118.5000	1.1	1.5	1.8
1411813367.94001	1411813371.00	41.164180	-8.590202	156.2	5.155	118.9100	1.2	1.6	2.0
1411813368.96640	1411813373.00	41.164132	-8.590085	156.0	5.803	118.6400	1.2	1.6	2.0
1411813369.96824	1411813374.00	41.164107	-8.590022	155.7	5.916	117.3900	1.2	1.6	2.0
1411813370.98923	1411813375.00	41.164082	-8.589962	155.6	5.602	116.9200	1.0	1.5	1.8
1411813372.39748	1411813376.00	41.164060	-8.589902	155.2	5.484	117.1600	0.9	1.3	1.6
1411813372.97412	1411813377.00	41.164038	-8.589847	154.8	5.026	119.3600	0.9	1.3	1.6
1411813373.98682	1411813378.00	41.164018	-8.589803	154.5	3.714	129.5800	0.9	1.3	1.6
1411813374.97683	1411813379.00	41.164002	-8.589780	154.2	1.759	142.6100	0.9	1.3	1.6
1411813376.00104	1411813380.00	41.163988	-8.589770	154.0	1.631	159.5000	0.9	1.3	1.6
1411813377.41447	1411813381.00	41.163970	-8.589768	153.7	2.500	180.1000	0.9	1.3	1.6
1411813378.98256	1411813383.00	41.163913	-8.589797	153.5	4.383	208.4500	0.9	1.3	1.6
1411813379.96782	1411813384.00	41.163875	-8.589825	153.5	5.180	211.6700	0.9	1.3	1.6
1411813380.98852	1411813385.00	41.163833	-8.589862	153.5	5.721	211.6500	0.9	1.3	1.6
1411813382.92429	1411813386.00	41.163788	-8.589897	153.5	5.767	210.7100	0.9	1.3	1.6
1411813383.96657	1411813388.00	41.163688	-8.589977	153.5	6.966	211.1700	0.9	1.3	1.6
1411813384.97405	1411813389.00	41.163632	-8.590022	153.6	7.135	211.0900	0.9	1.3	1.6
1411813386.00057	1411813390.00	41.163573	-8.590068	153.7	7.331	211.6800	0.9	1.3	1.6
1411813387.40773	1411813391.00	41.163512	-8.590117	153.8	7.804	211.7900	0.9	1.3	1.6
1411813388.04033	1411813392.00	41.163448	-8.590168	153.9	8.200	211.7800	0.9	1.3	1.6
1411813389.00621	1411813393.00	41.163383	-8.590220	154.1	8.221	211.1500	0.9	1.3	1.6
1411813390.00240	1411813394.00	41.163318	-8.590270	154.3	7.799	210.9700	1.0	1.5	1.8
1411813391.01706	1411813395.00	41.163258	-8.590318	154.5	7.207	211.0600	1.0	1.5	1.8
1411813392.99052	1411813397.00	41.163152	-8.590403	154.6	6.328	211.6300	0.9	1.3	1.6
1411813393.99502	1411813398.00	41.163100	-8.590445	154.7	6.662	211.5200	0.9	1.3	1.6
1411813394.97794	1411813399.00	41.163047	-8.590487	155.1	7.068	211.4500	0.9	1.3	1.6
1411813396.02336	1411813400.00	41.162990	-8.590532	155.1	7.089	211.9200	0.9	1.3	1.6
1411813397.92347	1411813401.00	41.162935	-8.590580	155.4	7.274	213.8600	0.9	1.3	1.6
1411813399.00556	1411813403.00	41.162822	-8.590692	155.5	7.969	218.7200	0.9	1.3	1.6
1411813399.97292	1411813404.00	41.162765	-8.590752	155.6	7.742	219.2700	0.9	1.3	1.6
1411813401.00905	1411813405.00	41.162710	-8.590812	155.6	7.845	219.0700	0.9	1.3	1.6
1411813403.00360	1411813407.00	41.162592	-8.590935	155.7	8.540	218.2900	0.9	1.3	1.6
1411813403.99931	1411813408.00	41.162530	-8.591002	155.6	8.956	218.5800	0.9	1.3	1.6
1411813404.98046	1411813409.00	41.162465	-8.591068	155.5	9.214	217.5700	0.9	1.3	1.6
1411813405.99907	1411813410.00	41.162395	-8.591135	155.6	9.404	214.1800	0.9	1.3	1.6
1411813408.02910	1411813412.00	41.162247	-8.591255	155.6	9.435	210.7200	0.9	1.3	1.6
1411813408.99572	1411813413.00	41.162173	-8.591313	155.7	9.121	211.6100	0.9	1.3	1.6
1411813409.99234	1411813414.00	41.162107	-8.591370	155.7	8.452	212.6900	0.9	1.3	1.6
1411813410.98538	1411813415.00	41.162043	-8.591423	155.7	7.742	213.0900	0.9	1.3	1.6
1411813413.01753	1411813417.00	41.161933	-8.591517	155.8	6.945	212.2300	0.9	1.3	1.6
1411813414.01798	1411813418.00	41.161878	-8.591560	155.9	7.074	211.0500	0.9	1.3	1.6
1411813414.96928	1411813419.00	41.161823	-8.591605	156.0	7.027	211.0200	0.9	1.3	1.6
1411813415.98073	1411813420.00	41.161767	-8.591650	156.0	7.403	211.0800	0.9	1.3	1.6
1411813417.97067	1411813422.00	41.161640	-8.591750	156.0	8.452	210.9200	0.9	1.3	1.6
1411813418.98160	1411813423.00	41.161575	-8.591802	156.1	8.092	210.3300	0.9	1.3	1.6
1411813419.97030	1411813424.00	41.161513	-8.591850	156.1	7.922	210.1300	0.9	1.3	1.6
1411813421.00776	1411813425.00	41.161450	-8.591897	156.2	7.835	209.9800	0.9	1.3	1.6
1411813423.01555	1411813427.00	41.161337	-8.591987	156.0	6.713	211.1300	0.9	1.3	1.6
1411813423.99130	1411813428.00	41.161288	-8.592025	155.9	5.885	211.5000	0.9	1.3	1.6
1411813424.94832	1411813429.00	41.161248	-8.592060	155.8	4.784	212.5900	0.9	1.3	1.6
1411813426.00441	1411813430.00	41.161215	-8.592085	155.6	3.766	209.9300	0.9	1.3	1.6
1411813428.01700	1411813432.00	41.161168	-8.592108	155.7	1.939	200.4900	0.9	1.3	1.6
1411813428.97707	1411813433.00	41.161152	-8.592115	155.9	1.657	211.4000	0.9	1.3	1.6
1411813430.06076	1411813434.00	41.161143	-8.592132	155.6	1.708	256.1000	1.1	1.6	1.9
1411813431.00135	1411813435.00	41.161140	-8.592143	155.4	0.561	212.8700	1.2	1.7	2.1
1411813432.96877	1411813437.00	41.161132	-8.592150	155.5	0.622	208.5700	0.9	1.3	1.6
1411813433.97025	1411813438.00	41.161120	-8.592158	155.9	1.965	211.0600	0.9	1.3	1.6
1411813435.01652	1411813439.00	41.161097	-8.592178	156.0	3.951	212.1200	0.9	1.3	1.6
1411813435.96131	1411813440.00	41.161062	-8.592207	156.0	5.186	210.0000	0.9	1.3	1.6
1411813437.95448	1411813441.00	41.161020	-8.592240	157.0	5.335	211.5100	0.9	1.3	1.6
1411813439.01642	1411813443.00	41.160937	-8.592328	157.7	6.148	224.5800	1.0	1.5	1.8
1411813440.02751	1411813444.00	41.160902	-8.592387	158.0	6.796	234.6500	0.9	1.3	1.6
1411813441.04281	1411813445.00	41.160875	-8.592468	158.1	8.293	244.5200	0.9	1.3	1.6
