systime	sender_id	rssi
000702.099	4	-55
000702.110	2	-46
000702.116	1	-52
000702.120	4	-54
000702.138	1	-51
000702.143	4	-55
000702.152	2	-46
000702.167	4	-55
000702.176	2	-46
000702.180	1	-52
000702.197	2	-46
000702.204	1	-51
000702.209	4	-55
000702.231	1	-51
000702.242	2	-45
000702.251	4	-54
000702.264	2	-46
000702.268	1	-51
000702.273	4	-55
000702.287	1	-51
000702.306	2	-45
000702.315	4	-55
000702.328	1	-51
000702.349	2	-46
000702.357	4	-55
000702.369	1	-51
000702.390	2	-46
000702.399	4	-54
000702.405	1	-51
000702.412	2	-45
000702.434	1	-52
000702.438	2	-46
000702.442	4	-55
000702.456	1	-51
000702.477	2	-45
000702.485	1	-51
000702.490	4	-55
000702.498	2	-46
000702.523	1	-51
000702.527	4	-54
000702.540	2	-46
000702.548	1	-51
000702.553	4	-54
000702.562	2	-46
000702.578	4	-55
000702.583	2	-46
000702.588	1	-51
000702.602	4	-55
000702.607	2	-46
000702.612	1	-51
000702.623	4	-55
000702.632	1	-51
000702.649	2	-46
000702.665	4	-55
000702.669	1	-51
000702.691	2	-46
000702.707	4	-55
000702.723	1	-52
000702.730	4	-55
000702.735	2	-46
000702.745	1	-51
000702.752	4	-55
000702.758	2	-46
000702.768	1	-51
000702.778	2	-46
000702.794	4	-55
000702.809	1	-51
000702.820	2	-45
000702.832	1	-51
000702.836	4	-55
000702.841	2	-47
000702.852	1	-52
000702.863	2	-46
000702.873	1	-51
000702.878	4	-54
000702.895	1	-51
000702.899	4	-54
000702.905	2	-46
000702.915	1	-51
000702.920	4	-55
000702.942	4	-54
000702.946	1	-51
000702.950	2	-46
000702.968	2	-46
000702.986	4	-55
000702.991	2	-46
000702.996	1	-51
000703.014	1	-51
000703.026	4	-55
000703.033	2	-46
000703.037	1	-51
000703.067	4	-54
000703.075	2	-47
000703.086	1	-51
000703.090	4	-54
000703.096	2	-46
000703.108	1	-51
000703.118	2	-46
000703.130	1	-51
000703.134	4	-54
000703.151	1	-51
000703.155	4	-55
000703.160	2	-46
000703.172	1	-51
000703.193	4	-54
000703.202	2	-46
000703.206	1	-51
000703.217	4	-55
000703.225	1	-51
000703.238	4	-55
000703.245	2	-46
000703.249	1	-51
000703.272	1	-51
000703.281	4	-54
000703.285	2	-46
000703.307	2	-46
000703.311	1	-51
000703.322	4	-54
000703.329	1	-51
000703.345	4	-55
000703.349	2	-46
000703.361	1	-51
000703.370	4	-54
000703.375	2	-46
000703.385	1	-51
000703.411	4	-54
000703.417	2	-46
000703.433	1	-51
000703.453	4	-55
000703.459	2	-46
000703.463	1	-51
000703.495	4	-55
000703.501	2	-46
000703.511	1	-51
000703.518	4	-55
000703.522	2	-46
000703.534	1	-52
000703.539	4	-55
000703.544	2	-47
000703.555	1	-51
000703.560	4	-54
000703.576	1	-51
000703.581	4	-54
000703.586	2	-46
000703.600	1	-51
000703.605	4	-55
000703.610	2	-46
000703.627	4	-54
000703.631	2	-46
000703.641	1	-51
000703.655	2	-47
000703.664	1	-51
000703.669	4	-55
000703.695	2	-46
000703.705	1	-51
000703.710	4	-54
000703.728	1	-52
000703.733	4	-54
000703.738	2	-46
000703.752	1	-51
000703.757	4	-54
000703.761	2	-46
000703.771	1	-52
000703.783	2	-46
000703.792	1	-51
000703.799	4	-55
000703.813	1	-51
000703.821	4	-55
000703.825	2	-46
000703.835	1	-51
000703.842	4	-54
000703.847	2	-46
000703.856	1	-51
000703.864	4	-54
000703.868	2	-46
000703.880	1	-52
000703.890	2	-47
000703.899	1	-51
000703.908	4	-55
000703.913	2	-45
000703.922	1	-51
000703.928	4	-55
000703.942	1	-52
000703.955	2	-46
000703.964	1	-51
000703.970	4	-55
000703.997	2	-46
000704.008	1	-52
000704.012	4	-54
000704.019	2	-46
000704.028	1	-51
000704.036	4	-55
000704.041	2	-47
000704.050	1	-51
000704.057	4	-54
000704.072	1	-51
000704.083	2	-46
000704.095	1	-51
000704.100	4	-54
000704.104	2	-46
000704.116	1	-51
000704.121	4	-54
000704.125	2	-46
000704.137	1	-51
000704.142	4	-54
000704.146	2	-46
000704.162	1	-51
000704.166	4	-55
000704.171	2	-46
000704.182	1	-51
000704.190	4	-54
000704.194	2	-47
000704.203	1	-51
000704.218	2	-45
000704.227	1	-51
000704.232	4	-55
000704.252	1	-51
000704.256	4	-54
000704.261	2	-47
000704.278	4	-55
000704.282	2	-47
000704.287	1	-51
000704.304	2	-46
000704.309	1	-51
000704.320	4	-55
000704.346	2	-45
000704.362	4	-55
000704.380	1	-52
000704.385	4	-54
000704.389	2	-46
000704.403	1	-52
000704.407	4	-54
000704.412	2	-46
000704.423	1	-51
000704.429	4	-54
000704.434	2	-46
000704.445	1	-51
000704.455	2	-46
000704.469	1	-52
000704.474	4	-54
000704.478	2	-47
000704.490	1	-51
000704.497	4	-54
000704.502	2	-46
000704.516	4	-55
000704.526	2	-46
000704.537	4	-55
000704.546	1	-51
000704.558	4	-54
000704.566	2	-46
000704.572	1	-51
000704.580	4	-54
000704.591	1	-51
000704.601	4	-55
000704.608	2	-46
000704.613	1	-51
000704.625	4	-55
000704.630	2	-46
000704.635	1	-52
000704.645	4	-55
000704.654	2	-46
000704.658	1	-51
000704.667	4	-55
000704.679	1	-51
000704.688	4	-54
000704.693	2	-46
000704.700	1	-51
000704.709	4	-54
000704.715	2	-46
000704.721	1	-51
000704.730	4	-55
000704.742	1	-51
000704.753	4	-55
000704.758	2	-46
000704.763	1	-51
000704.782	2	-46
000704.795	4	-54
000704.802	1	-51
000704.816	4	-54
000704.822	2	-46
000704.826	1	-51
000704.837	4	-55
000704.858	4	-55
000704.864	2	-46
000704.868	1	-51
000704.881	4	-55
000704.886	2	-46
000704.891	1	-51
000704.910	2	-46
000704.914	1	-51
000704.923	4	-55
000704.935	1	-51
000704.944	4	-54
000704.950	2	-46
000704.956	1	-51
000704.965	4	-54
000704.977	1	-51
000704.986	4	-54
000704.992	2	-46
000704.998	1	-52
000705.009	4	-54
000705.014	2	-46
000705.030	4	-54
000705.046	1	-51
000705.054	4	-54
000705.058	2	-47
000705.067	1	-51
000705.080	2	-46
000705.091	1	-51
000705.096	4	-54
000705.112	1	-51
000705.118	4	-55
000705.122	2	-46
000705.135	1	-51
000705.139	4	-55
000705.144	2	-46
000705.163	4	-55
000705.168	2	-46
000705.181	1	-51
000705.186	4	-55
000705.191	2	-46
000705.202	1	-51
000705.212	2	-46
000705.227	1	-51
000705.232	4	-54
000705.236	2	-46
000705.258	2	-47
000705.274	4	-55
000705.285	1	-51
000705.300	2	-46
000705.305	1	-52
000705.317	4	-54
000705.321	2	-46
000705.345	2	-46
000705.358	4	-55
000705.362	1	-51
000705.366	2	-46
000705.381	1	-51
000705.388	2	-46
000705.400	4	-55
000705.406	1	-51
000705.411	2	-46
000705.445	4	-55
000705.449	1	-51
000705.454	2	-46
000705.484	4	-54
000705.493	1	-51
000705.499	2	-46
000705.508	4	-54
000705.513	1	-51
000705.520	2	-46
000705.530	4	-54
000705.535	1	-51
000705.555	1	-51
000705.562	2	-46
000705.573	4	-54
000705.578	1	-51
000705.594	4	-54
000705.599	1	-51
000705.603	2	-46
000705.621	1	-51
000705.627	2	-46
000705.636	4	-55
000705.641	1	-51
000705.648	2	-46
000705.658	4	-54
000705.662	1	-51
000705.683	1	-51
000705.690	2	-46
000705.701	4	-54
000705.706	1	-51
000705.722	4	-55
000705.727	1	-51
000705.731	2	-46
000705.749	1	-51
000705.755	2	-47
000705.764	4	-55
000705.769	1	-51
000705.776	2	-46
000705.785	4	-55
000705.790	1	-51
000705.806	4	-55
000705.811	1	-51
000705.818	2	-46
000705.829	4	-54
000705.834	1	-52
000705.850	4	-54
000705.855	1	-51
000705.859	2	-46
000705.877	1	-51
000705.883	2	-46
000705.892	4	-55
000705.897	1	-51
000705.904	2	-46
000705.913	4	-54
000705.918	1	-51
000705.934	4	-54
000705.939	1	-51
000705.946	2	-46
000705.957	4	-54
000705.962	1	-51
000705.978	4	-54
000705.983	1	-51
000705.987	2	-43
000706.006	1	-52
000706.011	2	-46
000706.020	4	-55
000706.025	1	-51
000706.032	2	-47
000706.041	4	-55
000706.046	1	-51
000706.062	4	-55
000706.074	2	-46
000706.085	4	-54
000706.090	1	-52
000706.105	4	-54
000706.116	2	-46
000706.126	4	-55
000706.134	1	-52
000706.139	2	-46
000706.148	4	-54
000706.153	1	-51
000706.160	2	-46
000706.169	4	-54
000706.182	2	-46
000706.191	4	-54
000706.196	1	-51
000706.213	4	-55
000706.218	1	-51
000706.224	2	-46
000706.238	1	-51
000706.246	2	-47
000706.255	4	-54
000706.262	1	-51
000706.277	4	-54
000706.281	1	-52
000706.288	2	-46
000706.302	1	-51
000706.309	2	-46
000706.318	4	-55
000706.323	1	-51
000706.331	2	-47
000706.341	4	-55
000706.346	1	-51
000706.362	4	-54
000706.366	1	-51
000706.373	2	-46
000706.390	1	-51
000706.395	2	-46
000706.404	4	-54
000706.409	1	-52
000706.416	2	-46
000706.425	4	-55
000706.430	1	-51
000706.437	2	-46
000706.446	4	-55
000706.451	1	-52
000706.459	2	-47
000706.469	4	-55
000706.474	1	-51
000706.489	4	-55
000706.501	2	-46
000706.510	4	-55
000706.518	1	-51
000706.523	2	-46
000706.532	4	-55
000706.537	1	-51
000706.544	2	-46
000706.554	4	-55
000706.559	1	-51
000706.575	4	-55
000706.580	1	-51
000706.585	2	-46
000706.597	4	-55
000706.602	1	-51
000706.607	2	-46
000706.617	4	-54
000706.638	4	-54
000706.646	1	-51
000706.651	2	-46
000706.660	4	-55
000706.665	1	-51
000706.672	2	-46
000706.681	4	-55
000706.686	1	-51
000706.702	4	-54
000706.707	1	-51
000706.714	2	-46
000706.725	4	-55
000706.730	1	-51
000706.736	2	-46
000706.745	4	-54
000706.751	1	-51
000706.767	4	-54
000706.774	1	-51
000706.779	2	-46
000706.788	4	-55
000706.793	1	-51
000706.800	2	-46
000706.810	4	-55
000706.815	1	-51
000706.831	4	-55
000706.836	1	-51
000706.842	2	-46
000706.853	4	-55
000706.858	1	-51
000706.879	1	-51
000706.884	2	-46
000706.894	4	-54
000706.902	1	-51
000706.907	2	-46
000706.916	4	-55
000706.921	1	-51
000706.928	2	-46
000706.938	4	-55
000706.943	1	-51
000706.959	4	-55
000706.970	2	-47
000706.981	4	-54
000706.986	1	-51
000707.001	4	-54
000707.012	2	-46
000707.022	4	-55
000707.030	1	-51
000707.035	2	-46
000707.045	4	-54
000707.052	1	-51
000707.056	2	-46
000707.078	2	-47
000707.087	4	-54
000707.107	1	-51
000707.111	4	-55
000707.120	2	-47
000707.135	4	-54
000707.145	1	-51
000707.163	2	-45
000707.168	1	-51
000707.176	4	-55
000707.190	1	-51
000707.197	4	-55
000707.204	2	-46
000707.214	1	-51
000707.219	4	-54
000707.237	1	-51
000707.241	4	-55
000707.246	2	-45
000707.260	1	-51
000707.265	4	-55
000707.269	2	-45
000707.280	1	-51
000707.289	4	-55
000707.293	2	-46
000707.302	1	-51
000707.309	4	-55
000707.317	2	-46
000707.326	1	-51
000707.330	4	-55
000707.347	1	-51
000707.352	4	-55
000707.356	2	-46
000707.371	1	-51
000707.375	4	-55
000707.380	2	-45
000707.391	1	-51
000707.397	4	-54
000707.401	2	-47
000707.423	2	-46
000707.428	1	-51
000707.439	4	-55
000707.457	1	-51
000707.461	4	-55
000707.466	2	-47
000707.479	1	-51
000707.484	4	-54
000707.489	2	-46
000707.500	1	-52
000707.505	4	-55
000707.527	4	-55
000707.531	1	-51
000707.536	2	-47
000707.562	1	-51
000707.570	4	-55
000707.575	2	-47
000707.584	1	-51
000707.599	2	-46
000707.611	4	-55
000707.625	1	-50
000707.639	2	-47
000707.649	1	-51
000707.654	4	-55
000707.672	1	-51
000707.677	4	-55
000707.681	2	-46
000707.703	2	-46
000707.713	1	-51
000707.718	4	-54
000707.734	1	-51
000707.739	4	-55
000707.745	2	-46
000707.755	1	-51
000707.760	4	-54
000707.782	4	-55
000707.787	2	-47
000707.804	1	-51
000707.809	2	-47
000707.823	4	-55
000707.827	1	-51
000707.832	2	-47
000707.845	4	-55
000707.850	1	-51
000707.855	2	-48
000707.871	1	-51
000707.876	2	-47
000707.887	4	-55
000707.892	1	-51
000707.897	2	-47
000707.913	1	-51
000707.919	2	-46
000707.929	4	-55
000707.934	1	-51
000707.949	4	-55
000707.961	2	-46
000707.971	1	-51
000707.991	4	-55
000708.003	2	-46
000708.012	1	-51
000708.016	4	-55
000708.033	1	-51
000708.045	2	-47
000708.056	1	-51
000708.060	4	-55
000708.078	4	-54
000708.087	2	-48
000708.097	1	-51
000708.102	4	-54
000708.118	1	-51
000708.123	4	-55
000708.129	2	-46
000708.139	1	-51
000708.145	4	-55
000708.161	1	-51
000708.171	2	-47
000708.184	1	-51
000708.189	4	-55
000708.193	2	-46
000708.215	2	-47
000708.226	1	-51
000708.231	4	-55
000708.253	4	-54
000708.257	2	-46
000708.262	1	-51
000708.279	2	-46
000708.291	1	-51
000708.296	4	-54
000708.300	2	-46
000708.312	1	-51
000708.317	4	-55
000708.321	2	-43
000708.336	1	-51
000708.341	4	-55
000708.345	2	-46
000708.362	1	-51
000708.367	2	-46
000708.381	1	-51
000708.386	4	-54
000708.393	2	-47
000708.403	1	-51
000708.407	4	-55
000708.412	2	-46
000708.429	4	-54
000708.434	2	-46
000708.444	1	-51
000708.455	2	-46
000708.465	1	-51
000708.470	4	-54
000708.486	1	-51
000708.492	4	-55
000708.497	2	-46
000708.507	1	-52
000708.512	4	-54
000708.521	2	-46
000708.530	1	-51
000708.535	4	-55
000708.561	2	-46
000708.571	1	-52
000708.576	4	-55
000708.594	1	-52
000708.599	4	-54
000708.604	2	-46
000708.625	2	-46
000708.635	1	-50
000708.640	4	-55
000708.656	1	-51
000708.661	4	-55
000708.667	2	-46
000708.677	1	-51
000708.682	4	-55
000708.698	1	-51
000708.703	4	-54
000708.709	2	-47
000708.720	1	-52
000708.725	4	-54
000708.740	1	-52
000708.748	4	-54
000708.753	2	-47
000708.762	1	-50
000708.777	2	-46
000708.786	1	-51
000708.791	4	-54
000708.817	2	-46
000708.827	1	-51
000708.832	4	-55
000708.850	1	-51
000708.855	4	-55
000708.860	2	-48
000708.881	2	-48
000708.891	1	-52
000708.896	4	-54
000708.912	1	-51
000708.917	4	-54
000708.923	2	-47
000708.933	1	-50
000708.938	4	-55
000708.954	1	-51
000708.959	4	-55
000708.965	2	-47
000708.978	1	-52
000708.982	4	-54
000708.987	2	-47
000709.005	4	-55
000709.009	2	-48
000709.019	1	-51
000709.033	2	-49
000709.042	1	-50
000709.046	4	-54
000709.068	4	-55
000709.072	2	-48
000709.083	1	-51
000709.094	2	-48
000709.106	1	-51
000709.111	4	-55
000709.115	2	-48
000709.137	2	-48
000709.149	1	-51
000709.153	4	-55
000709.173	1	-53
000709.177	4	-54
000709.182	2	-47
000709.195	1	-52
000709.200	4	-55
000709.204	2	-48
000709.226	2	-48
000709.240	1	-51
000709.244	4	-55
000709.249	2	-48
000709.261	1	-51
000709.265	4	-55
000709.270	2	-48
000709.284	1	-50
000709.288	4	-55
000709.293	2	-48
000709.312	4	-55
000709.316	1	-51
000709.321	2	-48
000709.340	2	-48
000709.346	1	-52
000709.353	4	-54
000709.369	1	-51
000709.374	4	-55
000709.380	2	-49
000709.396	4	-54
000709.415	1	-51
000709.419	4	-54
000709.424	2	-47
000709.437	1	-52
000709.442	4	-55
000709.446	2	-47
000709.457	1	-52
000709.468	2	-47
000709.478	1	-51
000709.483	4	-55
000709.503	1	-51
000709.507	4	-55
000709.512	2	-48
000709.529	4	-55
000709.534	2	-48
000709.548	1	-52
000709.553	4	-55
000709.558	2	-47
000709.571	1	-51
000709.575	4	-55
000709.580	2	-48
000709.593	1	-51
000709.598	4	-55
000709.602	2	-47
000709.624	2	-47
000709.634	1	-50
000709.639	4	-55
000709.655	1	-51
000709.660	4	-54
000709.666	2	-48
000709.676	1	-51
000709.681	4	-54
000709.703	4	-55
000709.708	2	-47
000709.712	1	-51
000709.729	2	-47
000709.747	4	-54
000709.752	2	-47
000709.757	1	-51
000709.776	2	-48
000709.781	1	-52
000709.789	4	-55
000709.805	1	-51
000709.810	4	-54
000709.816	2	-48
000709.826	1	-51
000709.831	4	-55
000709.849	1	-52
000709.853	4	-55
000709.858	2	-47
000709.869	1	-52
000709.875	4	-55
000709.880	2	-48
000709.890	1	-51
000709.895	4	-55
000709.904	2	-48
000709.913	1	-51
000709.917	4	-55
000709.933	1	-51
000709.938	4	-55
000709.944	2	-48
000709.960	4	-55
000709.964	1	-51
000709.981	4	-55
000709.986	2	-47
000709.990	1	-51
000710.003	4	-55
000710.008	2	-47
000710.012	1	-51
000710.033	1	-50
000710.045	4	-54
000710.049	2	-47
000710.071	2	-47
000710.084	1	-51
000710.089	4	-55
000710.094	2	-47
000710.106	1	-51
000710.111	4	-55
000710.115	2	-47
000710.129	1	-51
000710.133	4	-55
000710.138	2	-47
000710.148	1	-50
000710.157	4	-55
000710.162	2	-47
000710.185	2	-47
000710.192	1	-51
000710.199	4	-55
000710.220	4	-54
000710.224	2	-48
000710.234	1	-51
000710.246	2	-47
000710.262	4	-54
000710.278	1	-50
000710.288	2	-47
000710.304	4	-55
000710.308	1	-51
000710.330	2	-47
000710.338	1	-52
000710.345	4	-55
000710.362	1	-51
000710.367	4	-54
000710.371	2	-47
000710.385	1	-52
000710.389	4	-55
000710.394	2	-47
000710.404	1	-52
000710.413	4	-55
000710.418	2	-48
000710.427	1	-51
000710.442	2	-48
000710.451	1	-51
000710.455	4	-55
000710.471	1	-51
000710.476	4	-55
000710.481	2	-48
000710.492	1	-51
000710.497	4	-55
000710.515	1	-51
000710.519	4	-55
000710.524	2	-48
000710.535	1	-52
000710.541	4	-55
000710.546	2	-47
000710.556	1	-51
000710.561	4	-55
000710.577	1	-51
000710.582	4	-55
000710.588	2	-48
000710.598	1	-51
000710.603	4	-54
000710.619	1	-51
000710.624	4	-55
000710.630	2	-48
000710.643	1	-51
000710.648	4	-54
000710.652	2	-48
000710.674	2	-48
000710.684	1	-51
000710.689	4	-54
000710.705	1	-51
000710.710	4	-55
000710.716	2	-48
000710.726	1	-51
000710.731	4	-55
000710.747	1	-52
000710.752	4	-55
000710.758	2	-47
000710.769	1	-51
000710.774	4	-55
000710.789	1	-51
000710.800	2	-48
000710.810	1	-51
000710.815	4	-55
000710.831	1	-51
000710.836	4	-55
000710.842	2	-48
000710.852	1	-51
000710.857	4	-55
000710.873	1	-51
000710.878	4	-55
000710.884	2	-48
000710.897	1	-51
000710.902	4	-55
000710.907	2	-48
000710.916	1	-51
000710.928	2	-47
000710.937	1	-51
000710.944	4	-55
000710.958	1	-51
000710.970	2	-48
000710.979	1	-51
000710.986	4	-55
000711.001	1	-51
000711.012	2	-47
000711.025	1	-51
000711.030	4	-55
000711.034	2	-47
000711.044	1	-51
000711.056	2	-48
000711.065	1	-51
000711.072	4	-54
000711.086	1	-52
000711.098	2	-48
000711.107	1	-51
000711.114	4	-55
000711.129	1	-51
000711.140	2	-48
000711.153	1	-51
000711.158	4	-55
000711.162	2	-47
000711.171	1	-51
000711.184	2	-47
000711.193	1	-50
000711.200	4	-55
000711.214	1	-51
000711.226	2	-47
000711.235	1	-52
000711.242	4	-54
000711.257	1	-52
000711.268	2	-48
000711.281	1	-51
000711.286	4	-54
000711.290	2	-48
000711.299	1	-51
000711.312	2	-47
000711.321	1	-50
000711.328	4	-55
000711.342	1	-51
000711.354	2	-48
000711.363	1	-52
000711.370	4	-55
000711.386	1	-52
000711.396	2	-48
000711.409	1	-51
000711.414	4	-54
000711.418	2	-48
000711.427	1	-50
000711.440	2	-47
000711.449	1	-52
000711.456	4	-55
000711.470	1	-52
000711.477	4	-55
000711.482	2	-47
000711.491	1	-53
000711.499	4	-55
000711.504	2	-47
000711.514	1	-52
000711.520	4	-54
000711.525	2	-48
000711.537	1	-51
000711.542	4	-55
000711.547	2	-48
000711.556	1	-50
000711.566	4	-54
000711.570	2	-48
000711.579	1	-51
000711.586	4	-55
000711.594	2	-47
000711.603	1	-51
000711.608	4	-54
000711.624	1	-51
000711.629	4	-54
000711.634	2	-48
000711.645	1	-50
000711.650	4	-54
000711.655	2	-47
000711.667	1	-51
000711.672	4	-54
000711.677	2	-47
000711.691	1	-52
000711.696	4	-54
000711.700	2	-47
000711.709	1	-52
000711.719	4	-55
000711.724	2	-46
000711.733	1	-51
000711.738	4	-55
000711.754	1	-51
000711.759	4	-55
000711.766	2	-46
000711.775	1	-51
000711.780	4	-55
000711.796	1	-53
000711.801	4	-54
000711.808	2	-46
000711.819	1	-52
000711.824	4	-55
000711.838	1	-50
000711.847	4	-55
000711.852	2	-46
000711.861	1	-51
000711.867	4	-54
000711.876	2	-46
000711.885	1	-52
000711.890	4	-55
000711.913	1	-51
000711.917	2	-46
000711.932	4	-54
000711.939	2	-47
000711.947	1	-51
000711.954	4	-55
000711.967	1	-51
000711.981	2	-46
000711.990	1	-52
000711.996	4	-55
000712.023	2	-46
000712.035	1	-51
000712.040	4	-55
000712.044	2	-47
000712.061	1	-51
000712.065	2	-47
000712.070	4	-55
000712.081	1	-50
000712.086	4	-55
000712.091	2	-46
000712.103	1	-51
000712.107	2	-46
000712.112	4	-54
000712.132	2	-46
000712.144	1	-52
000712.149	4	-55
000712.154	2	-46
000712.170	1	-52
000712.174	4	-55
000712.179	2	-47
000712.191	4	-55
000712.196	2	-47
000712.212	4	-54
000712.216	2	-46
000712.224	1	-52
000712.233	4	-54
000712.237	2	-47
000712.246	1	-51
000712.257	4	-55
000712.262	2	-46
000712.271	1	-51
000712.276	4	-55
000712.285	2	-46
000712.294	1	-50
000712.299	4	-55
000712.320	4	-56
000712.324	2	-46
000712.328	1	-50
000712.341	4	-55
000712.346	2	-46
000712.353	1	-51
000712.363	4	-54
000712.367	2	-46
000712.374	1	-52
000712.385	4	-54
000712.390	2	-46
000712.405	4	-55
000712.414	2	-47
000712.418	1	-52
000712.427	4	-54
000712.445	1	-53
000712.450	4	-56
000712.454	2	-45
000712.467	1	-52
000712.472	4	-54
000712.477	2	-46
000712.492	1	-52
000712.497	4	-56
000712.502	2	-46
000712.513	1	-52
000712.518	4	-55
000712.536	1	-52
000712.541	4	-54
000712.546	2	-47
000712.555	1	-51
000712.567	2	-47
000712.576	1	-51
000712.583	4	-54
000712.597	1	-50
000712.609	2	-46
000712.618	1	-50
000712.625	4	-55
000712.640	1	-51
000712.651	2	-47
000712.664	1	-50
000712.669	4	-55
000712.674	2	-46
000712.683	1	-50
000712.692	4	-55
000712.697	2	-47
000712.706	1	-51
000712.721	2	-46
000712.730	1	-51
000712.735	4	-55
000712.739	2	-46
000712.760	2	-46
000712.772	1	-51
000712.776	4	-55
000712.782	2	-46
000712.794	1	-51
000712.799	4	-54
000712.804	2	-47
000712.821	4	-55
000712.825	2	-46
000712.835	1	-51
000712.849	2	-46
000712.858	1	-51
000712.863	4	-54
000712.869	2	-46
000712.885	4	-55
000712.891	2	-46
000712.900	1	-51
000712.922	1	-50
000712.927	4	-55
000712.933	2	-47
000712.946	1	-51
000712.950	4	-54
000712.955	2	-46
000712.964	1	-51
000712.974	4	-55
000712.979	2	-47
000712.988	1	-51
000712.999	2	-46
000713.008	1	-51
000713.013	4	-56
000713.021	2	-46
000713.035	4	-56
000713.040	1	-51
000713.045	2	-45
000713.066	1	-51
000713.077	4	-55
000713.087	2	-46
000713.109	1	-51
000713.118	4	-55
000713.131	2	-46
000713.135	1	-51
000713.140	4	-55
000713.162	4	-55
000713.171	2	-47
000713.187	1	-51
000713.205	4	-55
000713.212	1	-51
000713.217	2	-47
000713.226	4	-55
000713.233	1	-51
000713.238	2	-47
000713.259	2	-46
000713.268	4	-55
000713.272	1	-51
000713.290	4	-55
000713.294	1	-51
000713.301	2	-47
000713.333	4	-55
000713.337	1	-51
000713.343	2	-46
000713.358	1	-52
000713.374	4	-55
000713.381	1	-51
000713.387	2	-47
000713.396	4	-54
000713.400	1	-51
000713.407	2	-46
000713.437	4	-54
000713.448	2	-46
000713.452	1	-52
000713.461	4	-54
000713.470	1	-51
000713.474	2	-46
000713.486	4	-55
000713.491	2	-46
000713.511	1	-51
000713.516	2	-48
000713.528	4	-55
000713.535	1	-51
000713.540	2	-46
000713.550	4	-55
000713.561	2	-47
000713.591	4	-55
000713.595	1	-52
000713.603	2	-47
000713.614	4	-56
000713.618	1	-51
000713.625	2	-47
000713.637	1	-51
000713.656	4	-55
000713.663	1	-52
000713.668	2	-47
000713.677	4	-55
000713.682	1	-52
000713.689	2	-47
000713.698	4	-55
000713.703	1	-51
000713.719	4	-55
000713.724	1	-52
000713.731	2	-46
000713.742	4	-55
000713.747	1	-51
000713.752	2	-47
000713.768	1	-52
000713.773	2	-47
000713.784	4	-55
000713.792	1	-53
000713.797	2	-47
000713.806	4	-55
000713.828	4	-54
000713.832	1	-52
000713.839	2	-45
000713.852	1	-52
000713.870	4	-54
000713.875	1	-52
000713.881	2	-46
000713.892	4	-54
000713.896	1	-52
000713.919	1	-52
000713.925	2	-46
000713.934	4	-54
000713.938	1	-52
000713.945	2	-46
000713.960	1	-53
000713.975	4	-54
000713.982	1	-53
000713.986	2	-43
000713.999	4	-55
000714.003	1	-52
000714.008	2	-43
000714.019	4	-55
000714.026	1	-53
000714.030	2	-46
000714.053	2	-46
000714.061	1	-53
000714.065	4	-54
000714.073	2	-46
000714.103	4	-55
000714.113	1	-52
000714.117	2	-46
000714.127	4	-54
000714.139	2	-46
000714.148	4	-54
000714.155	1	-53
000714.169	4	-55
000714.175	1	-52
000714.181	2	-47
000714.190	4	-55
000714.201	1	-53
000714.207	2	-46
000714.211	4	-55
000714.220	1	-53
000714.227	2	-46
000714.232	4	-54
000714.241	1	-53
000714.255	4	-54
000714.262	1	-52
000714.269	2	-46
000714.296	4	-55
000714.307	1	-53
000714.312	2	-47
000714.334	2	-47
000714.339	4	-55
000714.343	1	-53
000714.372	1	-53
000714.376	2	-47
000714.383	4	-54
000714.398	2	-47
000714.403	4	-55
000714.413	1	-53
000714.424	4	-55
000714.434	1	-53
000714.439	2	-46
000714.457	1	-53
000714.462	2	-46
000714.476	1	-54
000714.483	2	-46
000714.497	1	-53
000714.511	4	-54
000714.518	1	-54
000714.525	2	-47
000714.530	4	-55
000714.539	1	-54
000714.556	4	-54
000714.560	1	-53
000714.567	2	-46
000714.581	1	-53
000714.597	4	-55
000714.602	1	-53
000714.609	2	-47
000714.618	4	-55
000714.623	1	-53
000714.639	4	-54
000714.644	1	-53
000714.651	2	-46
000714.660	4	-55
000714.665	1	-53
000714.681	4	-55
000714.687	1	-53
000714.693	2	-46
000714.702	4	-54
000714.707	1	-54
000714.723	4	-55
000714.728	1	-53
000714.735	2	-46
000714.744	4	-55
000714.749	1	-53
000714.767	4	-55
000714.772	1	-53
000714.776	2	-46
000714.788	4	-55
000714.793	1	-53
000714.797	2	-46
000714.815	1	-53
000714.821	2	-47
000714.830	4	-55
000714.835	1	-52
000714.842	2	-46
000714.852	4	-55
000714.856	1	-53
000714.877	1	-53
000714.884	2	-47
000714.895	4	-55
000714.900	1	-53
000714.916	4	-56
000714.920	1	-53
000714.926	2	-47
000714.943	1	-53
000714.949	2	-44
000714.958	4	-56
000714.962	1	-53
000714.985	1	-52
000714.989	2	-46
000714.999	4	-55
000715.007	1	-53
000715.012	2	-47
000715.023	4	-55
000715.033	1	-54
000715.054	2	-46
000715.063	4	-54
000715.067	1	-54
000715.084	4	-55
000715.089	1	-53
000715.096	2	-47
000715.107	4	-55
000715.113	1	-52
000715.118	2	-47
000715.128	4	-55
000715.135	1	-53
000715.140	2	-46
000715.151	4	-55
000715.157	1	-53
000715.162	2	-46
000715.172	4	-55
000715.179	1	-54
000715.183	2	-48
