n	Session	magnetometer.seconds.Unix	magnetometer.magx	magnetometer.magy	magnetometer.magz
2220	4604	1411814359	\xff6aff68ff69ff65ff65ff65ff65ff65ff65ff64ff63ff62ff61ff61ff62ff62ff60ff62ff61ff63ff64ff65ff61ff63ff63ff63ff64ff63ff64ff64ff65ff65ff65ff64ff64ff65ff64ff63ff62ff61ff62ff62ff63ff62ff61ff61ff64ff64ff61	\xfebffebdfebbfeb9feb9feb9feb9feb8feb9febbfebbfebbfebbfeb9feb9feb9feb9feb6feb7febafebbfebcfebbfebafebafebbfebbfebafeb9feb9febafebdfebdfebefebdfebdfebdfebefebcfebafebbfebcfebdfec0fec1fec0fec1fec2fec1	\xfea6fea6fea6fea5fea6fea7fea9fea9fea9fea9fea9fea9fea9fea9fea9fea9feacfeaefeaefeaefeadfeacfeacfeabfeaafea9feaafea9fea9feabfeabfeabfeacfeadfeaefeaefeaffeadfeadfeaffeadfeacfeaafeabfeaafeaafea8fea7fea7
2221	4604	1411814360	\xff61ff61ff61ff62ff63ff62ff63ff66ff64ff64ff64ff63ff63ff62ff60ff60ff60ff5fff5fff5eff5cff5bff5cff5bff59ff5bff5aff59ff5cff5dff5cff5bff5bff5aff5aff5bff5cff5dff5eff5dff5dff5dff5cff5cff5bff5aff59ff59ff5aff5a	\xfec1fec0febefebefebffec2fec3fec3fec3fec3fec6fec5fec6fec5fec4fec4fec4fec3fec0fec0febefebefebefebdfec0fec2fec3fec5fec4fec5fec7fec7fec5fec5fec4fec4fec5fec4fec3fec2fec3fec2fec0fec0fec0febefebffec0fec0fec1	\xfea5fea5fea5fea4fea3fea4fea3fea4fea5fea5fea5fea6fea7fea6fea7fea7fea6fea8fea8fea7fea8fea8fea9feaafeadfeadfeadfeaefeaefeaffeaffeaffeadfeadfeadfeadfeacfeadfeadfeaffeaefeaefeaefeadfeb0feadfeabfeabfeaafeac
2222	4604	1411814361	\xff5bff5bff5bff5bff5cff5cff5bff5cff5cff5dff5cff5aff59ff5aff5aff59ff5aff5aff5bff5cff5cff5cff5fff5fff5eff5fff5fff61ff60ff5fff5dff5cff5aff5aff5aff5aff5bff5cff5cff5dff5eff5eff5fff5fff5eff5dff5eff5fff5fff5f	\xfec2fec1fec1fec1fec2fec1fec2fec3fec4fec3fec3fec3fec1fec2fec1fec0febffec2fec3fec3fec2fec3fec3fec3fec4fec2fec3fec4fec8fec5fec4fec3fec4fec2fec1febffebffebefec0fec1febffebffec0fec0fec0fec1fec2fec2fec4fec4	\xfeadfeacfeaafeacfeadfeabfeadfeacfeabfeacfeadfeabfeabfeabfeaafeaafeacfeacfeacfeaefeaffeaffeb0feaffeaefeaefeaefeaffeaffeaffeb0feb2feb2feb3feb3feb1feb1feb1feb0feaefeaefeadfeabfeacfeacfeabfeabfeacfeadfeac
2223	4604	1411814362	\xff5eff5eff5eff60ff5fff5fff60ff60ff5fff60ff5eff5dff5dff5dff5cff5bff5aff5aff5aff5bff5bff5bff5aff59ff59ff57ff57ff58ff57ff57ff58ff59ff5aff5aff5bff59ff59ff58ff56ff55ff54ff55ff54ff55ff54ff55ff55ff57ff57	\xfec3fec4fec4fec4fec4fec4fec5fec5fec6fec5fec5fec4fec5fec4fec2fec2fec2fec3fec2fec3fec3fec3fec2fec3fec1fec1fec2fec1fec0fec2fec3fec2fec4fec2fec3fec4fec4fec3fec3fec4fec4fec6fec7fec6fec5fec6fec4fec5fec4	\xfeaefeaefeb0feb0feb1feaffeb0feaffeaffeaffeb0feb0feb0feb4feb4feb6feb7feb7feb6feb5feb3feb1feb1feb0feb0feb0feaffeb0feb0feaffeb0feb0feb1feb1feb3feb3feb2feb4feb2feb3feb1feaffeaefeadfeaefeaefeaefeacfead
2224	4604	1411814363	\xff56ff55ff56ff58ff59ff57ff58ff57ff58ff5aff59ff59ff59ff5cff5bff5bff5aff5aff59ff59ff57ff57ff58ff59ff5bff5aff5cff5dff5fff5eff5fff5eff5dff5dff5bff5aff5bff5bff59ff5aff5cff5bff5bff5bff5aff5bff5cff5bff5aff5b	\xfec3fec0fec0fec1fec0fec4fec1fec3fec2fec1fec2fec2fec2fec2fec2fec2fec4fec7fec7fec6fec6fec6fec5fec4fec2fec1fec0fec2fec2fec1fec3fec3fec3fec3fec3fec2fec1fec2fec2fec2fec2fec3fec2fec0febffebffebffebffebffebe	\xfeaefeaefeaffeaefeaefeaefeaefeaefeaffeaefeaffeaefeacfeadfeaefeadfeadfeacfeaafeacfeaffeaefeaefeaffeb0feb1feb2feb1feaffeb1feb1feaefeaefeaefeadfeadfeacfeaafea9feabfeabfeacfeacfeabfeabfeaefeaffeadfeadfeac
2225	4604	1411814364	\xff5bff5cff5dff5dff5eff60ff60ff61ff62ff61ff60ff5fff5eff5dff5dff5dff5dff5eff5fff60ff60ff5fff5fff5fff5fff5eff5dff5eff5eff5fff5eff5fff5eff5fff5fff5fff5fff5eff60ff5fff5dff5bff5cff5cff5aff59ff57ff56ff58ff58	\xfebffebefebffebffebffebffebefebffec1fec1fec2fec1fec1fec1fec2fec1fec1fec4fec2fec4fec4fec4fec4fec5fec6fec3fec5fec5fec4fec4fec4fec3fec4fec5fec4fec3fec4fec3fec3fec2fec0fec1fec2fec1fec1fec1fec2fec2fec2fec2	\xfeabfeacfeaffeaffeaefeaffeaffeb1feb1feb1feaffeaefeaefeaffeaefeadfeaefeaefeacfeacfeacfeabfeacfeadfeacfeadfeb0feb1feb1feb2feb2feb2feb1feb0feaefeadfeadfeaefeaffeaefeaffeaffeb1feb0feb0feaffeaffeb0feb1feb0
2226	4604	1411814365	\xff56ff54ff57ff58ff59ff58ff59ff59ff5bff5eff5eff5eff5cff5eff5eff5dff5dff5cff5bff5bff5eff5dff5dff5fff5eff5eff5eff5dff5dff5dff5eff5eff5eff5eff5eff60ff5fff5dff5bff5cff5cff5aff5aff5aff5aff5dff5fff5eff5f	\xfec1fec1fec1fec2fec0fec0fec1fec2fec2fec3fec3fec2fec3fec2fec2fec1fec1fec0fec0fec1febffebefebffebdfebcfebcfebdfebdfebefec1fec1fec2fec4fec5fec4fec6fec6fec5fec5fec4fec4fec3fec4fec3fec3fec1fec2fec3fec2	\xfeaffeb0feaffeaffeb0feb0feaffeaffeb0feaffeaffeb1feb0feaffeaffeaffeaffeaffeaffeacfeacfeabfeabfeacfeacfea9fea7fea8fea7fea7fea8fea7fea5fea6fea6fea6fea6fea7fea6fea7feaafeaafeabfeacfeacfeabfeabfeabfeaa
2227	4604	1411814366	\xff61ff61ff5fff61ff61ff61ff60ff60ff61ff61ff62ff61ff61ff5fff60ff60ff5eff5eff60ff60ff5fff5fff60ff5fff60ff60ff5fff5fff60ff61ff60ff61ff60ff62ff61ff5fff5dff5cff5bff5aff5aff59ff5aff5aff5dff5aff5aff59ff59ff57	\xfec1fec1fec0febffec0febefebefebdfebffebffec0fec0fec1fec1fec1fec3fec2fec2fec2fec1fec0fec1febffebefebffebdfebdfebefebefebefec0fec1febffec0fec1fec2fec2fec3fec1fec0fec3fec2fec3fec3fec4fec5fec5fec6fec7fec5	\xfeaafea8fea7fea6fea7fea7fea7fea5fea5fea6fea6fea7fea8fea6fea6fea8fea9fea9feaafeabfea8feabfeaafea8fea9fea8fea6fea6fea5fea4fea5fea7fea6fea7fea8fea9feabfeabfeadfeacfeabfeacfeadfeadfeacfeadfeabfeaafeabfeaa
2228	4604	1411814367	\xff56ff57ff57ff58ff59ff5aff5cff5dff5eff5eff5dff5fff60ff60ff61ff63ff63ff62ff62ff62ff61ff61ff60ff5fff5fff5fff5fff5eff61ff62ff63ff63ff63ff64ff65ff65ff65ff65ff66ff66ff66ff66ff67ff67ff67ff67ff65ff66ff65ff65	\xfec4fec2fec2fec1fec3fec3fec1fec4fec3fec2fec2fec1febffebffebefebdfebdfebefebefebdfebefebffec1fec1fec3fec3fec5fec7fec5fec4fec3fec5fec5fec5fec6fec5fec7fec8fec8fec8fec9fecafec9fecbfecafeccfecdfecffecffecf	\xfeaafea9fea8fea7fea6fea7fea6fea5fea7fea5fea7fea8fea8fea8fea8feaafea9fea8fea6fea6fea6fea5fea5fea3fea1fea2fea2fe9ffe9ffe9dfe9cfe9dfe9efea0fea0fea1fea2fea5fea7fea7fea8fea7fea6fea7fea6fea4fea2fea2fea2fea1
2229	4604	1411814368	\xff63ff63ff62ff60ff63ff62ff64ff62ff63ff63ff63ff65ff65ff64ff64ff66ff67ff66ff67ff67ff66ff69ff6aff69ff6bff6bff6aff6dff6dff6eff6fff70ff70ff72ff75ff75ff75ff74ff75ff72ff72ff73ff72ff71ff71ff73ff73ff76ff78	\xfecffed0fed0fed1fed0fecffed0fecefecffecffecffecdfecffecffecffed0fecffecffed0fed0fed1fecffecefecffed0fed1fed1fed1fed2fed4fed5fed4fed4fed5fed6fed8fed5fed6fed4fed5fed4fed4fed2fed0fed0fed1fed1fed0fed1	\xfe9ffea1fea2fea4fea6fea5fea4fea5fea7fea6fea6fea5fea4fea5fea5fea5fea5fea2fea2fea0fe9efe9efe9cfe9cfe9bfe9cfe9cfe9cfe9bfe9bfe9bfe9cfe9dfe9cfe9cfe9dfe9ffe9efe9ffe9ffe9ffe9efe9efe9ffe9efe9ffea0fe9ffe9e
2230	4604	1411814369	\xff77ff79ff7cff7dff7cff7cff7dff7dff7fff7fff7fff80ff81ff81ff81ff7eff7dff7eff7dff7bff79ff79ff79ff7aff7bff7aff7aff7aff7dff7dff7dff7eff7eff7dff7eff7eff7eff7dff7dff7cff7bff7bff79ff79ff79ff77ff78ff78ff78ff78	\xfed1fed2fed3fed3fed2fed1fecffed1fed0fecefecffecefecdfecffed0fed0fecffecefed0fecefecffeccfecdfecdfecdfecdfecdfecffecbfecbfecafecbfecefecffed0fed0fed4fed6fed8fed8fed8fedafedbfedbfedbfedbfedbfedafedbfed8	\xfe9dfe9dfe9dfe9cfe9cfe9cfe9cfe9efe9ffe9efe9efe9ffe9ffe9dfe9efe9dfe9dfe9efe9efea0fea2fea4fea4fea5fea6fea5fea5fea6fea5fea4fea6fea7fea5fea7fea8fea9fea8fea7fea6fea5fea6fea5fea5fea6fea5fea5fea5fea4fea3fea2
2231	4604	1411814370	\xff79ff78ff77ff77ff76ff76ff76ff78ff79ff7bff7cff7dff7cff7aff79ff78ff77ff74ff73ff75ff75ff77ff78ff77ff78ff7aff7bff78ff7aff7bff7bff7bff7cff7cff7bff7aff79ff78ff78ff77ff75ff73ff74ff76ff77ff75ff73ff73ff73ff73	\xfed6fed7fed6fed7fed7fed8fed7fed8fed6fed5fed7fed8fed9fed8fedafed9fedafed9fed7fed5fed4fed4fed3fed3fed4fed5fed5fed5fed5fed6fed6fed7fed6fed6fed7fed6fed7fed7fed5fed5fed5fed4fed4fed7fed6fed5fed6fed8fedcfede	\xfea1fe9ffea0fe9ffe9ffe9ffe9efe9dfe9dfe9dfe9cfe9cfe9bfe9cfe9dfe9dfe9cfe9cfe99fe99fe99fe97fe96fe96fe96fe94fe96fe95fe96fe97fe98fe98fe97fe97fe98fe99fe98fe97fe98fe99fe9afe9afe9bfe99fe99fe99fe99fe97fe99fe99
2232	4604	1411814371	\xff72ff71ff71ff73ff73ff73ff71ff71ff6eff6cff6bff69ff69ff68ff69ff68ff68ff6aff6bff6cff6dff6fff70ff71ff72ff71ff70ff70ff6fff6cff6cff6cff6bff6cff6dff6dff6dff70ff6fff6eff70ff6fff6fff6eff6fff70ff70ff71ff71	\xfedefeddfedefee1fee3fee3fee1fee1fee1fee1fee1fedffedcfedafed9fed9fed7fed9fedafed9fed9fedafed9fedafed9fed7fed4fed5fed5fed3fed2fecffecffecefecdfecafec9fec9fec9fec9fec9fec8fec9fecafecdfecefecefecdfece	\xfe99fe99fe99fe99fe98fe99fe97fe97fe96fe97fe97fe96fe96fe95fe95fe94fe93fe92fe93fe93fe92fe8ffe8ffe8efe8efe8dfe8dfe8dfe8dfe8efe8efe8dfe8ffe91fe8ffe8ffe8efe8ffe8efe8ffe8efe8dfe8ffe8ffe91fe92fe93fe92fe90
2233	4604	1411814372	\xff71ff71ff71ff71ff71ff71ff72ff73ff75ff75ff75ff75ff73ff72ff71ff6fff70ff6fff6eff6eff6fff70ff71ff70ff6fff6eff71ff71ff71ff71ff71ff71ff72ff72ff71ff71ff71ff6fff6fff6eff6eff6eff6dff6fff6fff70ff70ff70ff70ff71	\xfecbfecafec7fec5fec1fec2fec3fec1fec3fec2fec4fec4fec5fec4fec4fec2fec0fec1fec0febefebdfebdfebcfebcfebcfebbfebbfebbfebcfebbfebbfebcfebdfebcfebbfebafeb8feb9feb8feb8febafeb9febafebafebcfebcfebcfebcfebcfebe	\xfe90fe91fe91fe90fe90fe90fe92fe94fe95fe93fe92fe94fe95fe92fe93fe93fe94fe93fe94fe95fe94fe95fe94fe93fe94fe94fe93fe94fe94fe97fe97fe98fe98fe9afe9cfe9afe9bfe9bfe9cfe9dfe9dfe9dfe9bfe9ffea0fea0fea0fea0fea0fea2
2234	4604	1411814373	\xff72ff6fff6eff6eff6dff6dff6bff6aff6bff6bff6bff6aff6aff6bff6cff6bff6bff6aff69ff69ff67ff63ff60ff5dff5bff5aff5aff59ff56ff57ff57ff57ff54ff52ff50ff4fff4eff4dff4dff4cff4dff4eff4eff4dff4fff4fff4fff4fff4e	\xfebffec0fec1fec1fec1febffebefebdfebdfebdfebbfebbfebbfebdfebffebffec1fec1fec3fec5fec7fec6fec4fec6fec6fec6fec8fec7fec8feccfecefed0fed1fed3fed4fed5fed5fed4fed2fed3fed3fed4fed4fed5fed6fed8fedbfeddfedf	\xfea3fea3fea2fea3fea4fea5fea5fea4fea5fea5fea4fea3fea3fea1fea1fea2fea3fea3fea5fea8feabfeaffeb1feb1feb1feb2feb3feb2feb1feaffeb1feb1feb3feb3feb2feb2feb1feb2feb1feb0feaefeaefeadfeadfeacfeacfeabfeacfeac
2235	4604	1411814374	\xff4eff4dff4dff4dff4dff4cff4cff4cff4cff4dff4cff4cff4cff4dff4dff4bff4bff49ff49ff49ff48ff46ff47ff48ff48ff48ff46ff47ff46ff46ff45ff44ff43ff45ff46ff46ff45ff45ff46ff45ff45ff45ff46ff46ff47ff47ff43ff42	\xfee1fee1fee2fee2fee2fee2fee2fee2fee3fee4fee4fee7feebfeedfef1fef3fef3fef6fef7fef7fef6fef3fef3fef1fef3fef2fef3fef3fef4fef5fef4fef3fef1feeffeecfee8fee7fee4fee2fee1fedffedffedefedefedefedcfedcfeda	\xfeabfeacfeabfeabfeabfea9fea9fea8fea8fea6fea5fea5fea3fea1fe9efe9efe9cfe9afe97fe94fe92fe90fe8efe8afe86fe83fe81fe7dfe7bfe7bfe77fe76fe75fe74fe72fe71fe70fe6cfe6dfe6dfe6dfe6cfe6dfe6ffe70fe71fe71fe71
2236	4604	1411814375	\xff41ff41ff3fff3dff3cff3aff3bff3bff3aff37ff36ff35ff35ff35ff33ff31ff2fff2fff2dff2cff2bff29ff29ff2aff2aff28ff28ff26ff25ff23ff23ff20ff1fff20ff20ff1fff20ff22ff21ff23ff21ff20ff20ff20ff1fff1eff1dff1bff1cff1dff1aff1a	\xfed9fed8fed8fed8fed8fed9fed9fedbfedbfeddfeddfedcfedbfedafed9fed6fed6fed4fed4fed2fed0fed0fecffecffed0fed1fed1fed0fed0fed0fed2fed2fed0fecffecffed0fed1fed1fed1fed1fed2fed0fed1fed1fecffecffecffecffed0fed3fed4fed5	\xfe72fe73fe74fe75fe75fe77fe78fe78fe78fe7bfe7bfe7cfe7efe7efe80fe80fe80fe80fe81fe81fe81fe81fe81fe82fe84fe84fe86fe85fe87fe89fe89fe89fe8afe8bfe8bfe8bfe8bfe8dfe8efe91fe93fe95fe98fe99fe9afe99fe9afe9cfe9efe9ffea0fea2
2237	4604	1411814376	\xff19ff15ff13ff11ff11ff0dff0dff0aff07ff06ff05ff04ff02ff00ff00fefffefefefefefffefefefeff00fefeff00ff01ff00ff01ff04ff04ff03ff05ff07ff06ff09ff0bff09ff0bff0cff0bff08ff09ff06ff04ff03fefffefbfefafefafef6	\xfedafedefee1fee4fee8feebfeedfef1fef3fef6fefafefeff01ff06ff0bff0eff11ff13ff13ff14ff14ff13ff11ff11ff0fff0eff0eff0dff0cff09ff05ff03fefffefcfef6fef1fee9fee1feddfed3feccfebffeb6feabfea1fe98fe8efe86fe7d	\xfea3fea5fea5fea4fea4fea5fea2fea2fe9efe9bfe99fe96fe90fe8bfe87fe81fe7dfe76fe70fe6cfe67fe5ffe58fe51fe4dfe46fe41fe39fe34fe2efe2cfe26fe1efe19fe15fe10fe0efe0bfe08fe06fe07fe0afe0dfe14fe19fe21fe2dfe39fe45
2238	4604	1411814377	\xfef5fef1feedfeeafee6fee1fedcfed8fed4fed2fed1fecffecffecdfeccfecefecefeccfecafec9fec8fecafecafec9fec8fec9fecbfecdfecdfeccfeccfeccfed0fecffecffecdfecefecefecffed1fed0fed2fed2fed4fed6fed7fed7fed8fedafedb	\xfe7afe75fe74fe75fe76fe7afe7ffe86fe8dfe94fe9dfea5feacfeb4febdfec5feccfed4fedafee0fee5fee9feedfef1fef5fef9fefcff04ff09ff0dff13ff17ff1bff20ff25ff28ff2cff33ff37ff3cff44ff4aff4fff54ff58ff5cff5fff62ff63ff66	\xfe51fe60fe6dfe7bfe89fe97fea5feb2febdfec9fed0fedafee0fee4fee9feebfeedfeeefef2fef4fef7fef8fef8fefafefcfefdfefcfefbfefbfefbfefdfefdfefefeffff01ff01ff00fefffefdfef8fef4feeffeecfee7fee5fee1fedefedbfed5fed2
2239	4604	1411814378	\xfedffee2fee6fee8feeafeebfeedfef0fef1fef1fef2fef3fef6fef9fefafefafefdfefefefcfefdfefeff00ff00ff03ff03ff04ff08ff09ff0bff09ff09ff09ff08ff08ff07ff07ff06ff07ff0aff0bff08ff07ff05ff04ff03ff02ff01ff00ff03ff04	\xff69ff6bff6fff72ff75ff78ff79ff79ff79ff79ff79ff77ff74ff74ff75ff74ff77ff76ff75ff75ff76ff76ff73ff72ff71ff71ff71ff73ff72ff71ff71ff71ff6fff6fff6eff6cff6cff6cff6fff70ff71ff71ff72ff74ff75ff77ff75ff75ff75ff76	\xfeccfec6febffebafeb4feb1feadfea7fea2fea0fe9dfe99fe97fe93fe90fe8efe8dfe8bfe88fe85fe82fe7efe7dfe7bfe78fe77fe76fe75fe75fe75fe76fe75fe75fe73fe73fe73fe73fe72fe6ffe70fe70fe70fe6ffe6efe6ffe6efe6ffe6efe6efe6e
2240	4604	1411814379	\xff06ff09ff0aff0aff09ff07ff05ff04ff03ff02ff01ff01ff01ff02ff03ff03ff03ff01ff02ff00ff00feffff00feffff01ff00ff00ff00ff01ff02ff00ff02ff01ff03ff05ff08ff08ff08ff09ff09ff07ff07ff06ff05ff05ff03ff04ff04ff06	\xff77ff79ff79ff7aff7cff7cff7dff7dff7eff7dff80ff82ff85ff88ff89ff8cff8bff8bff89ff88ff87ff88ff87ff88ff87ff8aff8eff90ff90ff91ff91ff92ff94ff94ff93ff93ff95ff96ff9aff9bff9fffa0ffa2ffa4ffa5ffa5ffa4ffa5ffa4	\xfe6dfe6cfe6bfe6dfe6cfe6cfe6bfe6bfe6bfe69fe6afe68fe68fe68fe67fe66fe68fe67fe67fe67fe66fe64fe65fe64fe63fe62fe62fe62fe62fe64fe63fe61fe61fe62fe60fe5ffe5dfe5cfe5bfe5bfe5afe5bfe5afe5cfe5dfe5cfe5dfe5dfe5b
2241	4604	1411814380	\xff06ff08ff08ff08ff0aff0aff08ff08ff09ff08ff08ff08ff0aff0cff0cff0dff0cff0aff09ff08ff06ff05ff05ff05ff05ff07ff08ff09ff0aff08ff07ff07ff07ff05ff05ff05ff05ff05ff06ff05ff05ff06ff07ff05ff06ff08ff07ff06ff08ff07	\xffa6ffa6ffa8ffa9ffaaffacffadffafffb0ffb0ffafffaeffaeffb0ffb1ffb0ffb2ffb2ffb3ffb3ffb3ffb1ffb0ffafffafffb0ffb1ffb3ffb5ffb7ffb8ffbaffbdffbeffbcffbdffbaffbbffbdffbbffbaffbbffbdffbdffc0ffbcffbbffbaffbbffb9	\xfe5afe59fe57fe59fe5afe5cfe5efe61fe61fe62fe63fe63fe63fe62fe61fe5efe5ffe60fe60fe60fe5ffe5efe5ffe61fe62fe61fe60fe5ffe61fe63fe64fe66fe65fe67fe68fe69fe69fe68fe68fe66fe66fe65fe66fe65fe63fe62fe62fe63fe62fe63
2242	4604	1411814381	\xff07ff09ff09ff0bff0cff0dff0cff0bff0aff0bff0aff0bff0bff0cff0dff0eff0fff11ff0fff0cff09ff08ff09ff08ff06ff05ff07ff08ff0aff0bff0bff0aff0cff0dff0aff0aff08ff07ff07ff07ff06ff05ff06ff06ff07ff05ff05ff06ff05ff05	\xffb8ffb8ffb8ffb9ffbbffbcffbcffbdffbfffbfffbfffbeffbeffbdffbcffbeffbeffbfffc2ffc4ffc5ffc5ffc4ffc1ffbeffbbffb8ffb7ffb6ffb5ffb6ffbaffbbffbcffbfffbdffbdffbeffbdffb9ffb9ffb9ffbaffbcffbdffbeffbeffbfffc1ffc1	\xfe62fe62fe61fe63fe61fe62fe61fe60fe61fe61fe62fe63fe63fe63fe64fe64fe65fe65fe66fe65fe65fe66fe64fe63fe62fe61fe5ffe5dfe5cfe5afe5bfe5cfe5cfe5dfe5efe5ffe5ffe60fe60fe5ffe5ffe5ffe5dfe5dfe5efe5dfe60fe61fe62fe62
2243	4604	1411814382	\xff04ff05ff05ff06ff09ff08ff09ff09ff0cff0aff08ff06ff06ff06ff05ff04ff04ff04ff05ff05ff06ff07ff05ff06ff05ff05ff04ff05ff01ff01ff03ff02ff02ff03ff04ff03ff04ff04ff03ff03ff05ff06ff06ff07ff07ff08ff09ff09ff08	\xffc1ffc0ffbeffbeffbeffbeffbeffbdffbdffbcffbbffbaffbaffb8ffb8ffb6ffb5ffb5ffb6ffb6ffb5ffb5ffb4ffb5ffb5ffb6ffb5ffb5ffb8ffb9ffb7ffb8ffb9ffb8ffb9ffb7ffb3ffb2ffb3ffb2ffb1ffafffb1ffaeffafffb0ffb0ffafffae	\xfe63fe65fe66fe68fe66fe65fe63fe62fe60fe60fe5dfe5cfe5cfe5dfe5efe5efe5dfe5cfe5cfe5afe5afe58fe58fe5bfe5cfe5dfe5dfe5efe5ffe61fe60fe5ffe5ffe5dfe60fe63fe64fe65fe65fe65fe65fe66fe65fe63fe5efe5cfe5bfe5bfe5b
2244	4604	1411814383	\xff06ff06ff05ff06ff05ff05ff05ff05ff06ff07ff06ff05ff05ff05ff03ff03ff03ff02ff02ff03ff03ff04ff05ff05ff06ff06ff06ff06ff08ff06ff06ff05ff05ff06ff07ff07ff05ff06ff05ff06ff04ff02ff00ff01ff01ff01ff01ff03ff04ff06	\xffb0ffafffb1ffb1ffafffaeffadffadffabffaaffacffabffabffacffadffb0ffb1ffb2ffb3ffb4ffb5ffb5ffb6ffb6ffb9ffbaffbaffbbffbbffbbffbaffb9ffb8ffb6ffb5ffb5ffb7ffb8ffbaffbbffbdffbeffbfffbfffbeffbbffbbffb9ffb9ffbb	\xfe59fe59fe5afe5cfe5dfe5dfe5cfe5dfe5dfe5efe5dfe5dfe5dfe5ffe61fe63fe64fe65fe66fe66fe66fe67fe66fe64fe65fe63fe65fe66fe67fe68fe66fe67fe66fe65fe64fe65fe66fe66fe68fe68fe68fe69fe6afe68fe66fe64fe62fe61fe61fe61
2245	4604	1411814384	\xff08ff06ff05ff06ff06ff06ff05ff04ff04ff04ff05ff06ff07ff08ff08ff09ff0aff0dff0eff0dff0eff0eff0dff0fff0fff0eff0dff0fff0fff0fff0fff0dff0bff08ff07ff05ff02ff01ff01ff00ff01ff03ff03ff03ff04ff04ff04ff03ff01ff02	\xffbdffbfffc0ffc1ffc1ffc3ffc2ffc0ffbeffbfffbdffbeffbfffbfffc0ffc3ffc2ffc2ffc4ffc3ffc1ffbfffbdffbcffbbffbaffb9ffbaffbaffbbffbcffbcffbdffbeffbeffbeffbfffbeffbfffc0ffc0ffc0ffc0ffc1ffc2ffc4ffc5ffc7ffc8ffc9	\xfe5dfe5dfe5dfe5dfe5efe60fe5ffe5dfe5ffe61fe62fe60fe5ffe5dfe5dfe5dfe5dfe5bfe59fe59fe59fe58fe5afe5afe5afe59fe5bfe5bfe5dfe5dfe5dfe5ffe60fe62fe63fe65fe66fe68fe68fe68fe68fe69fe69fe69fe6bfe6bfe6cfe6dfe6dfe6c
2246	4604	1411814385	\xff02ff03ff02ff02ff04ff05ff06ff06ff07ff06ff09ff07ff05ff05ff06ff06ff05ff05ff04ff07ff0aff0bff09ff09ff0cff0eff0dff0aff09ff09ff09ff09ff07ff04ff03ff05ff04ff03ff02ff03ff04ff05ff05ff07ff09ff0bff0dff0cff0c	\xffcaffccffcaffc9ffc6ffc5ffc4ffc3ffc3ffc2ffc4ffc6ffc6ffc5ffc9ffcaffcbffccffccffcaffc9ffc9ffc8ffc7ffc5ffc6ffc4ffc6ffc7ffc7ffcaffcaffcaffcaffcaffcaffccffccffcbffcbffcaffcaffcaffc8ffc9ffc7ffc5ffc6ffc7	\xfe6bfe6bfe68fe68fe68fe65fe66fe67fe67fe67fe67fe67fe67fe67fe67fe68fe69fe69fe69fe69fe6bfe69fe69fe68fe66fe66fe66fe66fe64fe66fe67fe68fe69fe6afe6dfe6dfe6efe6efe6dfe6dfe6dfe6cfe69fe68fe68fe67fe67fe67fe67
2247	4604	1411814386	\xff0aff0bff0bff09ff07ff07ff07ff06ff07ff07ff07ff06ff05ff06ff07ff09ff0bff0dff0dff11ff12ff10ff11ff0eff0eff0eff0fff0eff0dff10ff0fff11ff11ff11ff10ff0eff11ff10ff12ff10ff10ff12ff13ff14ff15ff16ff14ff16ff16ff14	\xffc9ffcaffccffccffcdffceffd0ffd0ffcfffcfffceffcdffcdffccffcaffcbffc9ffc9ffc8ffc7ffc9ffcbffcbffcbffcaffcaffccffccffcdffccffcbffcaffcbffccffcbffcaffc8ffc9ffcaffcbffcdffcaffcaffccffceffcdffcdffcfffccffce	\xfe67fe68fe69fe69fe6afe68fe68fe69fe69fe69fe6afe6bfe6bfe6bfe69fe68fe66fe65fe63fe63fe63fe64fe64fe67fe67fe69fe6afe69fe6afe6afe6bfe69fe69fe67fe68fe66fe66fe65fe64fe64fe64fe64fe63fe65fe64fe64fe63fe64fe66fe67
2248	4604	1411814387	\xff13ff13ff12ff11ff12ff11ff11ff12ff11ff10ff10ff10ff0fff0fff0eff0dff0eff0fff0fff0fff0eff0fff0fff0eff0eff10ff0fff11ff11ff12ff13ff14ff15ff15ff15ff15ff16ff14ff13ff12ff11ff11ff11ff10ff0eff0eff10ff10ff10	\xffd0ffd1ffcfffceffcdffccffccffcaffcaffc8ffc8ffc8ffc8ffc8ffc8ffc9ffc8ffc8ffc9ffc8ffc7ffc6ffc5ffc4ffc5ffc4ffc4ffc5ffc6ffc6ffc6ffc7ffc5ffc6ffc7ffc7ffc6ffc7ffc9ffcaffccffcdffcfffcfffd0ffd1ffd0ffceffce	\xfe67fe68fe68fe69fe6bfe6bfe6afe6afe6bfe6afe6bfe69fe69fe68fe68fe68fe67fe67fe68fe68fe66fe65fe65fe65fe66fe66fe66fe66fe66fe68fe68fe65fe65fe63fe64fe64fe65fe65fe65fe66fe68fe69fe69fe68fe68fe68fe69fe69fe67
