n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
8287	4604	1411813113	589835554d2f	'Vodafone-554D2F'	2437	WPA2		-86
8288	4604	1411813113	3cd92b87f431	CPCis	2412	WPA2		-93
8289	4604	1411813113	5a98357c8452	'MEO-WiFi'	2412	Open		-73
8290	4604	1411813113	5a98358dffd8	MEO-WiFi	2412	Open		-70
8291	4604	1411813113	0876ffc624c6	'Vodafone-C624C6'	2437	WPA2		-77
8292	4604	1411813113	a4b1e99fe764	'MEO-9FE764'	2437	WPA2		-81
8293	4604	1411813113	d0542d47ee2d	'VodafoneFibra-48367b'	2422	WPA2		-85
8294	4604	1411813113	92ad471b4070	'wifi-jv2'	5180	WPA2		-84
8295	4604	1411813113	9072401b47ad	Rede Wi‑Fi de Jaime	10300	WPA2		-87
8296	4604	1411813113	5898357be0db	pinturas	2462	WPA2		-86
8297	4604	1411813115	002644a582a2	'MEO-A582A2'	2462	WPA2		-80
8298	4604	1411813115	0026449b490a	'Thomson9B490A'	2462	WPA2		-73
8299	4604	1411813115	022644a582a3	'MEO-WiFi'	2462	Open		-80
8300	4604	1411813115	00265b16f598	ZON-F590	2417	WPA2		-74
8301	4604	1411813115	00265b16f599	FON_ZON_FREE_INTERNET	2417	Open		-71
8302	4604	1411813115	c69fdb9b2702	pinturas	2412	WPA2		-66
8303	4604	1411813115	c29fdb9b2702	LabmedSaude	2412	Open		-68
8304	4604	1411813115	0019c7a51159	'VodafoneFibra-a559a7'	2427	WPA2		-92
8305	4604	1411813115	a4b1e979272f	MEO-79272F	2452	WPA2		-88
8306	4604	1411813115	a6b1e9792730	MEO-WiFi	2452	Open		-87
8307	4604	1411813115	5898357c8451	'MEO-7C8451'	2412	WPA2		-71
8308	4604	1411813115	5898358dffd7	MEO-8DFFD7	2412	WPA2		-76
8309	4604	1411813115	d0542d480c37	VodafoneFibra-485485	2437	WPA2		-78
8310	4604	1411813115	92ac471b4070	'wifi-jv2'	2462	WPA2		-71
8311	4604	1411813115	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-72
8312	4604	1411813115	a4b1e9ef6bce	Vodafone-EF6BCE	2462	WPA2		-81
8313	4604	1411813115	589835554d2f	'Vodafone-554D2F'	2437	WPA2		-86
8314	4604	1411813115	3cd92b87f431	CPCis	2412	WPA2		-88
8315	4604	1411813115	5a98357c8452	'MEO-WiFi'	2412	Open		-73
8316	4604	1411813115	5a98358dffd8	MEO-WiFi	2412	Open		-70
8317	4604	1411813115	0876ffc624c6	'Vodafone-C624C6'	2437	WPA2		-77
8318	4604	1411813117	002644a582a2	'MEO-A582A2'	2462	WPA2		-80
8319	4604	1411813117	0026449b490a	'Thomson9B490A'	2462	WPA2		-73
8320	4604	1411813117	022644a582a3	'MEO-WiFi'	2462	Open		-80
8321	4604	1411813117	c69fdb9b2702	pinturas	2412	WPA2		-66
8322	4604	1411813117	c29fdb9b2702	LabmedSaude	2412	Open		-68
8323	4604	1411813117	0019c7a51159	'VodafoneFibra-a559a7'	2427	WPA2		-92
8324	4604	1411813117	a4b1e979272f	MEO-79272F	2452	WPA2		-88
8325	4604	1411813117	a6b1e9792730	MEO-WiFi	2452	Open		-87
8326	4604	1411813117	5898357c8451	'MEO-7C8451'	2412	WPA2		-71
8327	4604	1411813117	5898358dffd7	MEO-8DFFD7	2412	WPA2		-76
8328	4604	1411813117	d0542d480c37	VodafoneFibra-485485	2437	WPA2		-78
8329	4604	1411813117	92ac471b4070	'wifi-jv2'	2462	WPA2		-79
8330	4604	1411813117	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-78
8331	4604	1411813117	a4b1e9ef6bce	Vodafone-EF6BCE	2462	WPA2		-81
8332	4604	1411813117	589835554d2f	'Vodafone-554D2F'	2437	WPA2		-86
8333	4604	1411813117	3cd92b87f431	CPCis	2412	WPA2		-88
8334	4604	1411813117	5a98357c8452	'MEO-WiFi'	2412	Open		-73
8335	4604	1411813117	5a98358dffd8	MEO-WiFi	2412	Open		-70
8336	4604	1411813117	0876ffc624c6	'Vodafone-C624C6'	2437	WPA2		-77
8337	4604	1411813117	a4b1e99fe764	'MEO-9FE764'	2437	WPA2		-81
8338	4604	1411813117	d0542d47ee2d	'VodafoneFibra-48367b'	2422	WPA2		-85
8339	4604	1411813117	92ad471b4070	'wifi-jv2'	5180	WPA2		-88
8340	4604	1411813117	9072401b47ad	Rede Wi‑Fi de Jaime	10300	WPA2		-90
8341	4604	1411813117	5898357be0db	pinturas	2462	WPA2		-86
8342	4604	1411813117	a4b1e96c91e3	'MEO-6C91E3'	2452	WPA2		-85
8343	4604	1411813117	3cd92b87f432	ITEN	2412	WPA-Enterprise		-87
8344	4604	1411813117	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-86
8345	4604	1411813117	3cd92b87f430	'CPCis'	2462	WPA2		-89
8346	4604	1411813117	a6b1e96c91e4	'MEO-WiFi'	2452	Open		-85
8347	4604	1411813117	9c97264145a9	'blue'	2412	WPA2		-73
8348	4604	1411813117	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-86
8349	4604	1411813117	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8350	4604	1411813117	d4ca6d549015	STCP | PortoDigital	2437	Open		-72
8351	4604	1411813117	0005ca663149	'FON_ZON_FREE_INTERNET'	2462	Open		-89
8352	4604	1411813118	002644a582a2	'MEO-A582A2'	2462	WPA2		-80
8353	4604	1411813118	0026449b490a	'Thomson9B490A'	2462	WPA2		-73
8354	4604	1411813118	022644a582a3	'MEO-WiFi'	2462	Open		-80
8355	4604	1411813118	c69fdb9b2702	pinturas	2412	WPA2		-66
8356	4604	1411813118	c29fdb9b2702	LabmedSaude	2412	Open		-68
8357	4604	1411813118	0019c7a51159	'VodafoneFibra-a559a7'	2427	WPA2		-92
8358	4604	1411813118	5898358dffd7	MEO-8DFFD7	2412	WPA2		-76
8359	4604	1411813118	d0542d480c37	VodafoneFibra-485485	2437	WPA2		-78
8360	4604	1411813118	92ac471b4070	'wifi-jv2'	2462	WPA2		-79
8361	4604	1411813118	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-78
8362	4604	1411813118	3cd92b87f431	CPCis	2412	WPA2		-88
8363	4604	1411813118	5a98358dffd8	MEO-WiFi	2412	Open		-70
8364	4604	1411813118	0876ffc624c6	'Vodafone-C624C6'	2437	WPA2		-77
8365	4604	1411813118	a4b1e99fe764	'MEO-9FE764'	2437	WPA2		-81
8366	4604	1411813118	d0542d47ee2d	'VodafoneFibra-48367b'	2422	WPA2		-85
8367	4604	1411813118	92ad471b4070	'wifi-jv2'	5180	WPA2		-88
8368	4604	1411813118	9072401b47ad	Rede Wi‑Fi de Jaime	10300	WPA2		-90
8369	4604	1411813118	5898357be0db	pinturas	2462	WPA2		-86
8370	4604	1411813118	a4b1e96c91e3	'MEO-6C91E3'	2452	WPA2		-85
8371	4604	1411813118	3cd92b87f432	ITEN	2412	WPA-Enterprise		-87
8372	4604	1411813118	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-86
8373	4604	1411813118	3cd92b87f430	'CPCis'	2462	WPA2		-89
8374	4604	1411813118	a6b1e96c91e4	'MEO-WiFi'	2452	Open		-85
8375	4604	1411813118	9c97264145a9	'blue'	2412	WPA2		-74
8376	4604	1411813118	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-82
8377	4604	1411813118	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-91
8378	4604	1411813118	d4ca6d549015	STCP | PortoDigital	2437	Open		-70
8379	4604	1411813118	0005ca663149	'FON_ZON_FREE_INTERNET'	2462	Open		-89
8380	4604	1411813118	000352ac3070	'CPCis'	2437	WPA2		-81
8381	4604	1411813118	000352ac3071	'CPCis-Guest'	2437	WPA2		-82
8382	4604	1411813118	30f31d1c6824	'Kaiser'	2412	WPA2		-84
8383	4604	1411813118	bc14019cc5f8	CHARME	2422	WPA2		-87
8384	4604	1411813118	a4b1e91da371	Vodafone-Mami	2437	WPA2		-87
8385	4604	1411813118	20cf30c734d7	Auditor	2462	WEP		-81
8386	4604	1411813118	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-82
8387	4604	1411813120	0026449b490a	'Thomson9B490A'	2462	WPA2		-73
8388	4604	1411813120	c69fdb9b2702	pinturas	2412	WPA2		-66
8389	4604	1411813120	c29fdb9b2702	LabmedSaude	2412	Open		-68
8390	4604	1411813120	0019c7a51159	'VodafoneFibra-a559a7'	2427	WPA2		-92
8391	4604	1411813120	5898358dffd7	MEO-8DFFD7	2412	WPA2		-76
8392	4604	1411813120	d0542d480c37	VodafoneFibra-485485	2437	WPA2		-78
8393	4604	1411813120	92ac471b4070	'wifi-jv2'	2462	WPA2		-79
8394	4604	1411813120	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-78
8395	4604	1411813120	3cd92b87f431	CPCis	2412	WPA2		-88
8396	4604	1411813120	0876ffc624c6	'Vodafone-C624C6'	2437	WPA2		-77
8397	4604	1411813120	a4b1e99fe764	'MEO-9FE764'	2437	WPA2		-81
8398	4604	1411813120	d0542d47ee2d	'VodafoneFibra-48367b'	2422	WPA2		-85
8399	4604	1411813120	92ad471b4070	'wifi-jv2'	5180	WPA2		-88
8400	4604	1411813120	9072401b47ad	Rede Wi‑Fi de Jaime	10300	WPA2		-90
8401	4604	1411813120	5898357be0db	pinturas	2462	WPA2		-86
8402	4604	1411813120	a4b1e96c91e3	'MEO-6C91E3'	2452	WPA2		-85
8403	4604	1411813120	3cd92b87f432	ITEN	2412	WPA-Enterprise		-87
8404	4604	1411813120	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-79
8405	4604	1411813120	3cd92b87f430	'CPCis'	2462	WPA2		-89
8406	4604	1411813120	a6b1e96c91e4	'MEO-WiFi'	2452	Open		-85
8407	4604	1411813120	9c97264145a9	'blue'	2412	WPA2		-74
8408	4604	1411813120	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-82
8409	4604	1411813120	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8410	4604	1411813120	d4ca6d549015	STCP | PortoDigital	2437	Open		-68
8411	4604	1411813120	0005ca663149	'FON_ZON_FREE_INTERNET'	2462	Open		-89
8412	4604	1411813120	000352ac3070	'CPCis'	2437	WPA2		-81
8413	4604	1411813120	000352ac3071	'CPCis-Guest'	2437	WPA2		-82
8414	4604	1411813120	30f31d1c6824	'Kaiser'	2412	WPA2		-84
8415	4604	1411813120	bc14019cc5f8	CHARME	2422	WPA2		-87
8416	4604	1411813120	a4b1e91da371	Vodafone-Mami	2437	WPA2		-87
8417	4604	1411813120	20cf30c734d7	Auditor	2462	WEP		-81
8418	4604	1411813120	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-82
8419	4604	1411813120	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-70
8420	4604	1411813121	0026449b490a	'Thomson9B490A'	2462	WPA2		-73
8421	4604	1411813121	0019c7a51159	'VodafoneFibra-a559a7'	2427	WPA2		-92
8422	4604	1411813121	92ac471b4070	'wifi-jv2'	2462	WPA2		-79
8423	4604	1411813121	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-89
8424	4604	1411813121	3cd92b87f431	CPCis	2412	WPA2		-88
8425	4604	1411813121	92ad471b4070	'wifi-jv2'	5180	WPA2		-88
8426	4604	1411813121	9072401b47ad	Rede Wi‑Fi de Jaime	10300	WPA2		-90
8427	4604	1411813121	a4b1e96c91e3	'MEO-6C91E3'	2452	WPA2		-85
8428	4604	1411813121	3cd92b87f432	ITEN	2412	WPA-Enterprise		-87
8429	4604	1411813121	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-83
8430	4604	1411813121	3cd92b87f430	'CPCis'	2462	WPA2		-89
8431	4604	1411813121	a6b1e96c91e4	'MEO-WiFi'	2452	Open		-85
8432	4604	1411813121	9c97264145a9	'blue'	2412	WPA2		-74
8433	4604	1411813121	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-82
8434	4604	1411813121	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8435	4604	1411813121	d4ca6d549015	STCP | PortoDigital	2437	Open		-81
8436	4604	1411813121	0005ca663149	'FON_ZON_FREE_INTERNET'	2462	Open		-89
8437	4604	1411813121	000352ac3070	'CPCis'	2437	WPA2		-81
8438	4604	1411813121	000352ac3071	'CPCis-Guest'	2437	WPA2		-82
8439	4604	1411813121	30f31d1c6824	'Kaiser'	2412	WPA2		-84
8440	4604	1411813121	bc14019cc5f8	CHARME	2422	WPA2		-74
8441	4604	1411813121	a4b1e91da371	Vodafone-Mami	2437	WPA2		-87
8442	4604	1411813121	20cf30c734d7	Auditor	2462	WEP		-77
8443	4604	1411813121	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-72
8444	4604	1411813121	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-70
8445	4604	1411813121	0005ca69f118	ZON-F110	2422	WPA2		-88
8446	4604	1411813123	92ac471b4070	'wifi-jv2'	2462	WPA2		-79
8447	4604	1411813123	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-89
8448	4604	1411813123	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-83
8449	4604	1411813123	9c97264145a9	'blue'	2412	WPA2		-74
8450	4604	1411813123	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-82
8451	4604	1411813123	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8452	4604	1411813123	d4ca6d549015	STCP | PortoDigital	2437	Open		-69
8453	4604	1411813123	0005ca663149	'FON_ZON_FREE_INTERNET'	2462	Open		-89
8454	4604	1411813123	000352ac3070	'CPCis'	2437	WPA2		-81
8455	4604	1411813123	000352ac3071	'CPCis-Guest'	2437	WPA2		-82
8456	4604	1411813123	30f31d1c6824	'Kaiser'	2412	WPA2		-84
8457	4604	1411813123	bc14019cc5f8	CHARME	2422	WPA2		-78
8458	4604	1411813123	a4b1e91da371	Vodafone-Mami	2437	WPA2		-87
8459	4604	1411813123	20cf30c734d7	Auditor	2462	WEP		-77
8460	4604	1411813123	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-77
8461	4604	1411813123	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-70
8462	4604	1411813123	0005ca69f118	ZON-F110	2422	WPA2		-88
8463	4604	1411813123	00265b0a0128	ZON-0120	2442	WPA2		-79
8464	4604	1411813123	bc1401b1b678	MM	2472	WPA2		-81
8465	4604	1411813123	0c473d176868	Confeitaria_fatinha	2422	WPA2		-82
8466	4604	1411813123	00265b0a0129	NOS_WIFI_Fon	2442	Open		-78
8467	4604	1411813123	0c473d176869	NOS_WIFI_Fon	2422	Open		-83
8468	4604	1411813123	0005caded679	NOS_WIFI_Fon	2462	Open		-90
8469	4604	1411813123	001d2e30de27	V54-HOME001	2412	Open		-91
8470	4604	1411813123	78cd8e8331c8	ST_Combatentes_1	2417	Open		-92
8471	4604	1411813125	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-89
8472	4604	1411813125	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-83
8473	4604	1411813125	9c97264145a9	'blue'	2412	WPA2		-74
8474	4604	1411813125	000352ac3072	'CPCis-Corporate'	2437	WPA-Enterprise		-82
8475	4604	1411813125	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8476	4604	1411813125	d4ca6d549015	STCP | PortoDigital	2437	Open		-69
8477	4604	1411813125	000352ac3070	'CPCis'	2437	WPA2		-81
8478	4604	1411813125	000352ac3071	'CPCis-Guest'	2437	WPA2		-82
8479	4604	1411813125	30f31d1c6824	'Kaiser'	2412	WPA2		-84
8480	4604	1411813125	bc14019cc5f8	CHARME	2422	WPA2		-80
8481	4604	1411813125	a4b1e91da371	Vodafone-Mami	2437	WPA2		-87
8482	4604	1411813125	20cf30c734d7	Auditor	2462	WEP		-78
8483	4604	1411813125	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-77
8484	4604	1411813125	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-70
8485	4604	1411813125	0005ca69f118	ZON-F110	2422	WPA2		-88
8486	4604	1411813125	00265b0a0128	ZON-0120	2442	WPA2		-79
8487	4604	1411813125	bc1401b1b678	MM	2472	WPA2		-81
8488	4604	1411813125	0c473d176868	Confeitaria_fatinha	2422	WPA2		-82
8489	4604	1411813125	00265b0a0129	NOS_WIFI_Fon	2442	Open		-78
8490	4604	1411813125	0c473d176869	NOS_WIFI_Fon	2422	Open		-83
8491	4604	1411813125	0005caded679	NOS_WIFI_Fon	2462	Open		-90
8492	4604	1411813125	001d2e30de27	V54-HOME001	2412	Open		-91
8493	4604	1411813125	78cd8e8331c8	ST_Combatentes_1	2417	Open		-91
8494	4604	1411813126	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-89
8495	4604	1411813126	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-83
8496	4604	1411813126	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8497	4604	1411813126	d4ca6d549015	STCP | PortoDigital	2437	Open		-65
8498	4604	1411813126	bc14019cc5f8	CHARME	2422	WPA2		-81
8499	4604	1411813126	a4b1e91da371	Vodafone-Mami	2437	WPA2		-85
8500	4604	1411813126	20cf30c734d7	Auditor	2462	WEP		-80
8501	4604	1411813126	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-78
8502	4604	1411813126	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-70
8503	4604	1411813126	0005ca69f118	ZON-F110	2422	WPA2		-88
8504	4604	1411813126	00265b0a0128	ZON-0120	2442	WPA2		-79
8505	4604	1411813126	bc1401b1b678	MM	2472	WPA2		-85
8506	4604	1411813126	0c473d176868	Confeitaria_fatinha	2422	WPA2		-82
8507	4604	1411813126	00265b0a0129	NOS_WIFI_Fon	2442	Open		-78
8508	4604	1411813126	0c473d176869	NOS_WIFI_Fon	2422	Open		-83
8509	4604	1411813126	0005caded679	NOS_WIFI_Fon	2462	Open		-90
8510	4604	1411813126	001d2e30de27	V54-HOME001	2412	Open		-91
8511	4604	1411813126	78cd8e8331c8	ST_Combatentes_1	2417	Open		-83
8512	4604	1411813126	a4b1e9abb10f	Vodafone-ABB10F	2412	WPA2		-84
8513	4604	1411813126	9c9726480685	Vodafone-480685	2437	WPA2		-90
8514	4604	1411813128	9072401b47ac	Rede Wi‑Fi de Jaime	2437	WPA2		-89
8515	4604	1411813128	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-88
8516	4604	1411813128	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8517	4604	1411813128	d4ca6d549015	STCP | PortoDigital	2437	Open		-62
8518	4604	1411813128	bc14019cc5f8	CHARME	2422	WPA2		-85
8519	4604	1411813128	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8520	4604	1411813128	20cf30c734d7	Auditor	2462	WEP		-79
8521	4604	1411813128	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-78
8522	4604	1411813128	0005ca69f118	ZON-F110	2422	WPA2		-88
8523	4604	1411813128	00265b0a0128	ZON-0120	2442	WPA2		-79
8524	4604	1411813128	bc1401b1b678	MM	2472	WPA2		-85
8525	4604	1411813128	0c473d176868	Confeitaria_fatinha	2422	WPA2		-82
8526	4604	1411813128	00265b0a0129	NOS_WIFI_Fon	2442	Open		-78
8527	4604	1411813128	0c473d176869	NOS_WIFI_Fon	2422	Open		-83
8528	4604	1411813128	0005caded679	NOS_WIFI_Fon	2462	Open		-90
8529	4604	1411813128	001d2e30de27	V54-HOME001	2412	Open		-91
8530	4604	1411813128	78cd8e8331c8	ST_Combatentes_1	2417	Open		-83
8531	4604	1411813128	a4b1e9abb10f	Vodafone-ABB10F	2412	WPA2		-84
8532	4604	1411813128	9c9726480685	Vodafone-480685	2437	WPA2		-90
8533	4604	1411813128	0c473d0ff4d8	ZON-F4D0	2442	WPA2		-84
8534	4604	1411813128	a4b1e91d489b	Vodafone-1D489B	2437	WPA2		-84
8535	4604	1411813128	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-92
8536	4604	1411813130	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-91
8537	4604	1411813130	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8538	4604	1411813130	d4ca6d549015	STCP | PortoDigital	2437	Open		-66
8539	4604	1411813130	bc14019cc5f8	CHARME	2422	WPA2		-81
8540	4604	1411813130	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8541	4604	1411813130	20cf30c734d7	Auditor	2462	WEP		-78
8542	4604	1411813130	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-78
8543	4604	1411813130	00265b0a0128	ZON-0120	2442	WPA2		-79
8544	4604	1411813130	bc1401b1b678	MM	2472	WPA2		-85
8545	4604	1411813130	0c473d176868	Confeitaria_fatinha	2422	WPA2		-82
8546	4604	1411813130	00265b0a0129	NOS_WIFI_Fon	2442	Open		-78
8547	4604	1411813130	0c473d176869	NOS_WIFI_Fon	2422	Open		-83
8548	4604	1411813130	0005caded679	NOS_WIFI_Fon	2462	Open		-90
8549	4604	1411813130	001d2e30de27	V54-HOME001	2412	Open		-91
8550	4604	1411813130	78cd8e8331c8	ST_Combatentes_1	2417	Open		-88
8551	4604	1411813130	a4b1e9abb10f	Vodafone-ABB10F	2412	WPA2		-84
8552	4604	1411813130	9c9726480685	Vodafone-480685	2437	WPA2		-90
8553	4604	1411813130	0c473d0ff4d8	ZON-F4D0	2442	WPA2		-84
8554	4604	1411813130	a4b1e91d489b	Vodafone-1D489B	2437	WPA2		-84
8555	4604	1411813130	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-90
8556	4604	1411813130	a4b1e91daa15	houseTech	2412	WPA2		-82
8557	4604	1411813130	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-83
8558	4604	1411813130	b0487ae35da6	'private'	2412	WPA2		-84
8559	4604	1411813131	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-91
8560	4604	1411813131	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8561	4604	1411813131	d4ca6d549015	STCP | PortoDigital	2437	Open		-66
8562	4604	1411813131	bc14019cc5f8	CHARME	2422	WPA2		-81
8563	4604	1411813131	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8564	4604	1411813131	20cf30c734d7	Auditor	2462	WEP		-75
8565	4604	1411813131	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-78
8566	4604	1411813131	bc1401b1b678	MM	2472	WPA2		-85
8567	4604	1411813131	78cd8e8331c8	ST_Combatentes_1	2417	Open		-88
8568	4604	1411813131	a4b1e9abb10f	Vodafone-ABB10F	2412	WPA2		-84
8569	4604	1411813131	9c9726480685	Vodafone-480685	2437	WPA2		-90
8570	4604	1411813131	0c473d0ff4d8	ZON-F4D0	2442	WPA2		-84
8571	4604	1411813131	a4b1e91d489b	Vodafone-1D489B	2437	WPA2		-84
8572	4604	1411813131	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-90
8573	4604	1411813131	a4b1e91daa15	houseTech	2412	WPA2		-82
8574	4604	1411813131	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-83
8575	4604	1411813131	b0487ae35da6	'private'	2412	WPA2		-84
8576	4604	1411813133	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-91
8577	4604	1411813133	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8578	4604	1411813133	d4ca6d549015	STCP | PortoDigital	2437	Open		-66
8579	4604	1411813133	bc14019cc5f8	CHARME	2422	WPA2		-85
8580	4604	1411813133	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8581	4604	1411813133	20cf30c734d7	Auditor	2462	WEP		-86
8582	4604	1411813133	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-87
8583	4604	1411813133	bc1401b1b678	MM	2472	WPA2		-85
8584	4604	1411813133	78cd8e8331c8	ST_Combatentes_1	2417	Open		-88
8585	4604	1411813133	a4b1e9abb10f	Vodafone-ABB10F	2412	WPA2		-84
8586	4604	1411813133	9c9726480685	Vodafone-480685	2437	WPA2		-90
8587	4604	1411813133	0c473d0ff4d8	ZON-F4D0	2442	WPA2		-84
8588	4604	1411813133	a4b1e91d489b	Vodafone-1D489B	2437	WPA2		-84
8589	4604	1411813133	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-90
8590	4604	1411813133	a4b1e91daa15	houseTech	2412	WPA2		-82
8591	4604	1411813133	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-83
8592	4604	1411813133	b0487ae35da6	'private'	2412	WPA2		-84
8593	4604	1411813133	68b6fc8f5498	ZON-5490	2462	WPA2		-85
8594	4604	1411813133	68b6fc8f5499	NOS_WIFI_Fon	2462	Open		-83
8595	4604	1411813134	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-91
8596	4604	1411813134	d0542d48746f	VodafoneFibra-48bcbd	2462	WPA2		-90
8597	4604	1411813134	d4ca6d549015	STCP | PortoDigital	2437	Open		-66
8598	4604	1411813134	bc14019cc5f8	CHARME	2422	WPA2		-85
8599	4604	1411813134	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8600	4604	1411813134	20cf30c734d7	Auditor	2462	WEP		-86
8601	4604	1411813134	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-83
8602	4604	1411813134	78cd8e8331c8	ST_Combatentes_1	2417	Open		-88
8603	4604	1411813134	0c473d0ff4d8	ZON-F4D0	2442	WPA2		-84
8604	4604	1411813134	a4b1e91d489b	Vodafone-1D489B	2437	WPA2		-84
8605	4604	1411813134	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-90
8606	4604	1411813134	a4b1e91daa15	houseTech	2412	WPA2		-82
8607	4604	1411813134	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-83
8608	4604	1411813134	b0487ae35da6	'private'	2412	WPA2		-84
8609	4604	1411813134	68b6fc8f5498	ZON-5490	2462	WPA2		-81
8610	4604	1411813134	68b6fc8f5499	NOS_WIFI_Fon	2462	Open		-79
8611	4604	1411813134	00265b05e138	ZON-E130	2452	WEP		-92
8612	4604	1411813134	00265b05e139	FON_ZON_FREE_INTERNET	2452	Open		-93
8613	4604	1411813136	d0542d8d9fc7	'VodafoneFibra-8de815'	2417	WPA2		-88
8614	4604	1411813136	d4ca6d549015	STCP | PortoDigital	2437	Open		-70
8615	4604	1411813136	bc14019cc5f8	CHARME	2422	WPA2		-80
8616	4604	1411813136	a4b1e91da371	Vodafone-Mami	2437	WPA2		-83
8617	4604	1411813136	20cf30c734d7	Auditor	2462	WEP		-86
8618	4604	1411813136	bc14019cc5f9	NOS_WIFI_Fon	2472	Open		-77
8619	4604	1411813136	78cd8e8331c8	ST_Combatentes_1	2417	Open		-88
8620	4604	1411813136	d0542d9eb80b	'VodafoneFibra-9f0059'	2462	Unknown		-90
8621	4604	1411813136	a4b1e91daa15	houseTech	2412	WPA2		-82
8622	4604	1411813136	58983557d4ad	'Vany+Leticia=Neon'	2412	WPA2		-83
8623	4604	1411813136	b0487ae35da6	'private'	2412	WPA2		-92
8624	4604	1411813136	68b6fc8f5498	ZON-5490	2462	WPA2		-81
8625	4604	1411813136	68b6fc8f5499	NOS_WIFI_Fon	2462	Open		-77
8626	4604	1411813136	00265b05e138	ZON-E130	2452	WEP		-92
