systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411813628.69429	1411813627.00	41.155473	-8.602612	187.6	9.882	199.2000	0.9	1.4	1.7
1411813629.73619	1411813629.00	41.155317	-8.602667	186.5	8.653	192.3600	0.9	1.4	1.7
1411813630.71234	1411813630.00	41.155238	-8.602688	186.2	8.992	192.6700	0.9	1.4	1.7
1411813631.76375	1411813631.00	41.155163	-8.602712	186.8	8.427	191.1100	1.1	1.6	2.0
1411813633.66908	1411813632.00	41.155092	-8.602728	189.3	7.742	189.5500	0.9	1.4	1.7
1411813634.75265	1411813634.00	41.154962	-8.602760	189.9	7.084	192.6000	0.9	1.4	1.7
1411813635.72010	1411813635.00	41.154907	-8.602775	190.2	6.359	193.1300	0.9	1.4	1.7
1411813636.70561	1411813636.00	41.154860	-8.602793	189.7	5.366	195.7500	0.9	1.4	1.7
1411813638.64398	1411813637.00	41.154823	-8.602812	186.7	4.825	197.8000	0.9	1.4	1.7
1411813639.76643	1411813639.00	41.154775	-8.602835	185.5	2.598	195.5700	0.9	1.4	1.7
1411813640.72131	1411813640.00	41.154758	-8.602842	184.1	1.965	194.9300	0.9	1.4	1.7
1411813641.73523	1411813641.00	41.154743	-8.602848	183.0	1.785	196.8600	0.9	1.4	1.7
1411813643.67448	1411813642.00	41.154730	-8.602853	181.4	1.317	195.0500	0.9	1.4	1.7
1411813644.72872	1411813644.00	41.154720	-8.602858	181.0	0.036	13.2800	0.9	1.4	1.7
1411813645.72469	1411813645.00	41.154717	-8.602858	181.4	0.098	25.1600	0.9	1.4	1.7
1411813646.73318	1411813646.00	41.154713	-8.602857	181.7	0.026	154.4600	0.9	1.4	1.7
1411813648.71816	1411813647.00	41.154710	-8.602857	182.2	0.057	170.6100	0.9	1.4	1.7
1411813649.74517	1411813649.00	41.154703	-8.602858	182.7	0.108	189.2000	0.9	1.3	1.6
1411813650.72451	1411813650.00	41.154698	-8.602862	183.2	0.134	189.1100	0.9	1.3	1.6
1411813651.72312	1411813651.00	41.154695	-8.602865	183.5	0.087	186.3100	1.1	1.5	1.8
1411813653.73695	1411813652.00	41.154693	-8.602868	183.1	0.082	194.3700	0.9	1.3	1.6
1411813654.74407	1411813654.00	41.154695	-8.602872	182.7	0.026	210.2600	0.9	1.3	1.6
1411813655.75021	1411813655.00	41.154695	-8.602875	182.3	0.026	206.5700	0.9	1.3	1.6
1411813656.71855	1411813656.00	41.154697	-8.602877	181.8	0.087	181.6700	0.9	1.3	1.6
1411813658.72436	1411813657.00	41.154698	-8.602878	180.2	0.005	101.5100	0.9	1.3	1.6
1411813659.72272	1411813659.00	41.154705	-8.602880	179.4	0.031	24.5500	0.9	1.3	1.6
1411813660.71162	1411813660.00	41.154708	-8.602882	178.6	0.082	359.9900	0.9	1.3	1.6
1411813661.73654	1411813661.00	41.154712	-8.602883	177.9	0.098	2.1700	0.9	1.3	1.6
1411813663.74784	1411813663.00	41.154717	-8.602885	176.6	0.087	5.7300	0.9	1.3	1.6
1411813664.71912	1411813664.00	41.154717	-8.602887	176.3	0.036	129.6900	0.9	1.3	1.6
1411813665.71343	1411813665.00	41.154717	-8.602888	176.0	0.031	60.6200	0.9	1.3	1.6
1411813666.75033	1411813666.00	41.154718	-8.602890	175.7	0.031	107.8400	0.9	1.3	1.6
1411813668.67538	1411813667.00	41.154718	-8.602892	175.1	0.041	145.1400	0.9	1.3	1.6
1411813669.71485	1411813669.00	41.154720	-8.602895	174.8	0.010	118.3700	0.9	1.3	1.6
1411813670.75818	1411813670.00	41.154720	-8.602895	174.6	0.067	174.7800	0.9	1.3	1.6
1411813671.77584	1411813671.00	41.154720	-8.602897	174.3	0.010	97.1900	0.9	1.3	1.6
1411813673.73948	1411813673.00	41.154722	-8.602900	173.8	0.015	135.3200	0.9	1.3	1.6
1411813674.71325	1411813674.00	41.154722	-8.602900	173.7	0.015	150.2500	0.9	1.3	1.6
1411813675.72955	1411813675.00	41.154718	-8.602902	173.9	0.077	179.7800	0.9	1.3	1.6
1411813676.77261	1411813676.00	41.154718	-8.602903	174.0	0.021	156.4800	0.9	1.3	1.6
1411813678.74226	1411813678.00	41.154715	-8.602905	174.1	0.026	162.3500	1.1	1.6	1.9
1411813679.71869	1411813679.00	41.154715	-8.602907	174.1	0.031	164.4200	1.1	1.6	1.9
1411813680.77237	1411813680.00	41.154712	-8.602907	174.5	0.072	193.2600	0.9	1.3	1.6
1411813681.73723	1411813681.00	41.154707	-8.602908	175.1	0.252	194.4300	0.9	1.3	1.6
1411813683.74439	1411813683.00	41.154683	-8.602917	175.1	2.546	195.6700	0.9	1.3	1.6
1411813684.72643	1411813684.00	41.154658	-8.602928	174.6	3.833	194.8300	0.9	1.3	1.6
1411813685.76745	1411813685.00	41.154620	-8.602942	174.1	5.340	195.4000	0.9	1.3	1.6
1411813686.73237	1411813686.00	41.154575	-8.602963	173.4	6.214	198.5000	0.9	1.3	1.6
1411813688.67402	1411813687.00	41.154522	-8.602988	171.8	6.677	200.7900	0.9	1.3	1.6
1411813689.74047	1411813689.00	41.154407	-8.603048	170.9	7.403	198.2200	0.9	1.3	1.6
1411813690.74033	1411813690.00	41.154343	-8.603078	170.2	7.897	198.1300	1.1	1.5	1.9
1411813691.77417	1411813691.00	41.154277	-8.603103	169.1	7.861	193.4000	1.1	1.5	1.9
1411813693.69831	1411813692.00	41.154205	-8.603130	168.8	8.380	196.1800	0.9	1.3	1.6
1411813694.74722	1411813694.00	41.154048	-8.603193	169.1	9.383	196.4700	1.2	1.6	2.0
1411813695.72333	1411813695.00	41.153965	-8.603227	169.1	9.826	195.4600	1.2	1.6	2.0
1411813696.74036	1411813696.00	41.153878	-8.603258	168.7	9.980	195.1700	1.2	1.6	2.0
1411813698.68010	1411813697.00	41.153792	-8.603295	167.7	10.073	198.2000	0.9	1.3	1.6
1411813699.72518	1411813699.00	41.153612	-8.603377	168.2	10.731	196.2900	0.9	1.3	1.6
1411813700.74777	1411813700.00	41.153517	-8.603412	168.9	10.772	195.1900	1.0	1.5	1.8
1411813701.70444	1411813701.00	41.153422	-8.603448	170.2	10.839	195.4000	1.2	1.6	2.0
1411813703.70639	1411813702.00	41.153327	-8.603483	172.5	10.541	194.0800	1.0	1.5	1.8
1411813704.73931	1411813704.00	41.153153	-8.603538	173.4	10.129	195.9100	1.0	1.5	1.8
1411813705.72925	1411813705.00	41.153067	-8.603572	173.6	10.119	197.3400	1.0	1.5	1.8
1411813706.74025	1411813706.00	41.152980	-8.603607	172.9	10.237	196.7700	0.9	1.3	1.6
1411813708.67839	1411813707.00	41.152892	-8.603642	172.4	10.001	196.1600	1.4	1.9	2.4
1411813709.75517	1411813709.00	41.152725	-8.603702	172.0	9.209	196.5800	1.4	1.9	2.4
1411813710.73644	1411813710.00	41.152645	-8.603728	171.9	9.023	190.4500	1.4	1.9	2.4
1411813711.74459	1411813711.00	41.152568	-8.603747	171.0	8.720	195.1700	1.4	1.9	2.4
1411813713.68321	1411813712.00	41.152492	-8.603770	168.5	8.782	195.2100	1.4	1.9	2.4
1411813714.72857	1411813714.00	41.152335	-8.603832	168.3	8.576	196.9500	1.4	1.9	2.4
1411813715.75335	1411813715.00	41.152258	-8.603860	169.0	8.102	194.3600	1.4	1.9	2.4
1411813716.72676	1411813716.00	41.152185	-8.603887	170.3	7.917	193.1400	1.4	1.9	2.4
1411813718.67729	1411813717.00	41.152113	-8.603908	171.5	7.511	192.5800	1.1	1.5	1.9
1411813719.74325	1411813719.00	41.151978	-8.603955	172.4	7.964	199.1700	1.1	1.6	2.0
1411813720.74026	1411813720.00	41.151910	-8.603982	172.9	7.717	196.9100	0.9	1.4	1.7
1411813721.73399	1411813721.00	41.151853	-8.604007	170.5	7.264	195.6800	1.1	1.5	1.8
1411813723.67165	1411813722.00	41.151795	-8.604032	166.6	6.986	198.0800	1.0	1.5	1.8
1411813724.76876	1411813724.00	41.151683	-8.604080	164.4	6.755	195.8400	1.0	1.5	1.8
1411813725.73941	1411813725.00	41.151622	-8.604103	163.8	6.739	195.1500	0.9	1.3	1.6
1411813726.74168	1411813726.00	41.151562	-8.604127	163.3	6.806	195.7700	0.9	1.3	1.6
1411813728.69526	1411813727.00	41.151502	-8.604153	162.7	6.883	197.0500	0.9	1.3	1.6
1411813729.75925	1411813729.00	41.151383	-8.604203	163.1	6.250	193.0500	0.9	1.3	1.6
1411813730.72760	1411813730.00	41.151328	-8.604222	163.0	6.024	192.2800	0.9	1.3	1.6
1411813731.74031	1411813731.00	41.151277	-8.604240	162.7	5.685	193.5400	0.9	1.3	1.6
1411813733.70239	1411813732.00	41.151227	-8.604255	162.2	5.088	190.1900	0.9	1.3	1.6
1411813734.71605	1411813734.00	41.151140	-8.604282	161.9	4.769	186.5800	0.9	1.3	1.6
1411813735.73074	1411813735.00	41.151095	-8.604287	162.5	4.692	184.3400	0.9	1.3	1.6
1411813736.77745	1411813736.00	41.151052	-8.604287	162.9	4.435	176.5700	0.9	1.3	1.6
1411813738.68246	1411813737.00	41.151012	-8.604283	165.2	3.689	175.2000	0.9	1.3	1.6
1411813739.77509	1411813739.00	41.150963	-8.604282	165.6	1.456	176.4200	0.9	1.3	1.6
1411813740.73937	1411813740.00	41.150955	-8.604285	166.4	0.463	165.6300	0.9	1.3	1.6
1411813741.72004	1411813741.00	41.150953	-8.604292	166.4	0.139	195.6200	0.9	1.3	1.6
1411813743.72008	1411813742.00	41.150953	-8.604295	167.1	0.175	232.3300	0.9	1.3	1.6
1411813744.76510	1411813744.00	41.150952	-8.604307	167.4	0.031	202.6500	0.9	1.3	1.6
1411813745.73127	1411813745.00	41.150950	-8.604313	167.8	0.170	92.2700	1.1	1.5	1.9
1411813746.75570	1411813746.00	41.150948	-8.604315	168.4	0.340	95.1900	1.1	1.5	1.9
1411813748.71766	1411813747.00	41.150947	-8.604318	169.5	0.113	193.8300	1.1	1.5	1.9
1411813749.75720	1411813749.00	41.150943	-8.604325	169.9	0.175	109.5600	1.1	1.5	1.9
1411813750.74821	1411813750.00	41.150942	-8.604325	170.4	0.396	88.1500	1.1	1.5	1.9
1411813751.74339	1411813751.00	41.150942	-8.604323	170.6	0.165	256.5400	1.1	1.5	1.9
1411813753.69616	1411813752.00	41.150938	-8.604323	172.2	0.077	107.5600	1.1	1.5	1.9
1411813754.77001	1411813754.00	41.150935	-8.604318	173.3	0.103	195.3900	1.1	1.5	1.9
1411813755.73159	1411813755.00	41.150932	-8.604320	174.5	0.180	209.3500	0.9	1.3	1.6
1411813756.74735	1411813756.00	41.150930	-8.604320	175.2	0.144	147.9300	0.9	1.3	1.6
1411813758.72621	1411813757.00	41.150927	-8.604320	176.6	0.170	217.9900	0.9	1.3	1.6
1411813759.74015	1411813759.00	41.150923	-8.604318	177.0	0.185	123.5900	1.0	1.4	1.7
1411813760.79832	1411813760.00	41.150922	-8.604318	177.2	0.437	153.0200	0.9	1.3	1.6
1411813761.78203	1411813761.00	41.150915	-8.604315	177.1	0.900	158.5000	0.9	1.3	1.6
1411813763.71897	1411813762.00	41.150905	-8.604315	177.2	1.502	167.4400	0.9	1.3	1.6
1411813764.74958	1411813764.00	41.150882	-8.604315	176.7	1.188	182.4500	0.9	1.3	1.6
1411813765.74625	1411813765.00	41.150870	-8.604318	175.8	1.636	175.0900	0.9	1.3	1.6
1411813766.76046	1411813766.00	41.150855	-8.604317	175.1	1.765	179.7500	0.9	1.3	1.6
1411813768.72077	1411813767.00	41.150847	-8.604313	173.1	1.111	175.8600	0.9	1.3	1.6
1411813769.74972	1411813769.00	41.150845	-8.604312	172.0	0.077	357.8000	0.9	1.3	1.6
1411813770.76046	1411813770.00	41.150847	-8.604308	171.7	0.031	169.9800	0.9	1.3	1.6
1411813771.75032	1411813771.00	41.150848	-8.604308	170.8	0.093	185.2500	0.9	1.3	1.6
1411813773.70730	1411813772.00	41.150848	-8.604312	168.4	0.309	193.3800	0.9	1.3	1.6
1411813774.72737	1411813774.00	41.150837	-8.604313	167.1	1.579	176.3100	1.1	1.5	1.9
1411813775.77286	1411813775.00	41.150827	-8.604312	165.5	1.502	178.2600	0.9	1.3	1.6
1411813776.71929	1411813776.00	41.150818	-8.604307	163.6	1.626	163.6100	0.9	1.3	1.6
1411813778.69908	1411813777.00	41.150807	-8.604298	159.8	2.161	161.1700	0.9	1.3	1.6
1411813779.72026	1411813779.00	41.150765	-8.604292	158.2	3.524	175.8900	1.0	1.5	1.8
1411813780.73225	1411813780.00	41.150732	-8.604290	156.3	4.676	176.6700	1.0	1.5	1.8
1411813781.71229	1411813781.00	41.150688	-8.604287	155.5	5.361	174.6800	1.2	1.6	2.0
1411813783.16317	1411813782.00	41.150638	-8.604280	154.3	5.890	172.2700	1.0	1.5	1.8
1411813783.76635	1411813783.00	41.150585	-8.604272	152.9	6.323	172.7800	1.0	1.5	1.8
1411813784.74607	1411813784.00	41.150527	-8.604263	151.8	6.734	173.6700	0.9	1.3	1.6
1411813785.75100	1411813785.00	41.150465	-8.604255	150.7	6.883	170.8600	0.9	1.3	1.6
1411813786.71726	1411813786.00	41.150402	-8.604247	149.9	6.950	174.3400	0.9	1.3	1.6
1411813788.71618	1411813787.00	41.150338	-8.604237	148.4	7.104	169.4300	1.1	1.5	1.9
1411813789.73451	1411813789.00	41.150215	-8.604215	147.4	6.713	172.5100	0.9	1.3	1.6
1411813790.76586	1411813790.00	41.150162	-8.604207	145.4	6.065	172.8600	0.9	1.3	1.6
1411813791.73868	1411813791.00	41.150113	-8.604195	143.8	5.196	168.8600	0.9	1.3	1.6
1411813793.68431	1411813792.00	41.150072	-8.604188	141.1	4.131	172.6300	1.0	1.5	1.8
1411813794.75887	1411813794.00	41.150003	-8.604195	139.9	3.668	182.0300	1.0	1.5	1.8
1411813795.73984	1411813795.00	41.149968	-8.604195	139.1	3.827	177.1700	1.0	1.5	1.8
1411813796.74569	1411813796.00	41.149932	-8.604195	138.5	3.668	180.0300	0.9	1.3	1.6
1411813798.68819	1411813797.00	41.149900	-8.604197	137.0	3.210	178.0600	0.9	1.3	1.6
1411813799.73210	1411813799.00	41.149855	-8.604190	136.2	1.816	175.2900	0.9	1.3	1.6
1411813800.74372	1411813800.00	41.149838	-8.604188	135.6	1.543	171.2400	0.9	1.3	1.6
1411813801.75803	1411813801.00	41.149820	-8.604187	135.5	1.862	179.4900	0.9	1.3	1.6
1411813803.72451	1411813802.00	41.149800	-8.604185	135.6	1.919	178.3000	0.9	1.3	1.6
1411813804.73457	1411813804.00	41.149753	-8.604167	136.2	2.531	169.5500	0.9	1.3	1.6
1411813805.73758	1411813805.00	41.149727	-8.604157	137.0	2.521	171.5500	0.9	1.3	1.6
1411813806.72116	1411813806.00	41.149702	-8.604153	136.9	2.583	174.0200	0.9	1.3	1.6
1411813808.69696	1411813807.00	41.149675	-8.604150	136.7	2.850	180.4800	0.9	1.3	1.6
1411813809.74091	1411813809.00	41.149615	-8.604152	137.5	3.364	178.7300	0.9	1.3	1.6
1411813810.75328	1411813810.00	41.149580	-8.604155	138.2	3.570	180.5400	0.9	1.3	1.6
1411813811.72946	1411813811.00	41.149543	-8.604158	138.8	3.714	178.4900	0.9	1.3	1.6
1411813813.70752	1411813812.00	41.149507	-8.604162	140.1	3.925	181.4000	0.9	1.3	1.6
1411813814.72973	1411813814.00	41.149428	-8.604157	140.8	3.869	176.7100	0.9	1.3	1.6
1411813815.79517	1411813815.00	41.149400	-8.604160	140.5	2.701	180.2500	0.9	1.3	1.6
1411813816.74073	1411813816.00	41.149385	-8.604167	138.6	1.698	194.4400	0.9	1.3	1.6
1411813818.16154	1411813817.00	41.149380	-8.604183	137.5	2.032	272.5000	1.1	1.5	1.9
1411813818.75368	1411813818.00	41.149387	-8.604215	136.2	3.436	288.7100	1.1	1.5	1.9
1411813819.72044	1411813819.00	41.149397	-8.604258	135.8	4.116	287.1200	1.1	1.5	1.9
1411813820.74922	1411813820.00	41.149412	-8.604303	135.3	3.750	290.7700	1.1	1.5	1.9
1411813821.74537	1411813821.00	41.149427	-8.604340	134.7	3.040	293.3800	1.1	1.5	1.9
1411813823.15617	1411813822.00	41.149442	-8.604375	134.0	3.282	290.6000	1.1	1.5	1.9
1411813823.76231	1411813823.00	41.149457	-8.604413	133.9	3.653	290.4800	1.1	1.5	1.9
1411813824.71518	1411813824.00	41.149465	-8.604458	134.0	3.992	283.2000	1.4	1.5	2.1
1411813825.74268	1411813825.00	41.149475	-8.604505	133.2	4.090	282.4000	1.9	1.7	2.5
1411813826.71130	1411813826.00	41.149482	-8.604553	133.1	4.275	282.4400	1.9	1.7	2.5
1411813828.12852	1411813827.00	41.149495	-8.604607	132.2	4.681	283.1700	1.9	1.7	2.5
1411813828.72052	1411813828.00	41.149508	-8.604663	130.8	5.078	283.6300	1.9	1.7	2.5
1411813829.71983	1411813829.00	41.149520	-8.604727	130.3	5.463	284.3000	1.9	1.7	2.5
1411813830.75553	1411813830.00	41.149538	-8.604790	129.2	5.592	288.8600	1.9	1.7	2.5
1411813831.74507	1411813831.00	41.149550	-8.604850	129.4	4.599	285.3400	1.4	1.5	2.1
1411813833.17310	1411813832.00	41.149563	-8.604897	129.2	3.884	284.3000	1.1	1.5	1.9
1411813833.72785	1411813833.00	41.149582	-8.604938	129.2	3.653	279.2100	1.1	1.5	1.9
1411813834.72429	1411813834.00	41.149595	-8.604980	129.5	3.606	274.3600	1.1	1.5	1.9
1411813835.70235	1411813835.00	41.149607	-8.605018	130.1	3.406	271.1000	1.1	1.5	1.9
1411813836.72784	1411813836.00	41.149615	-8.605052	130.8	2.644	268.9300	1.1	1.5	1.9
1411813838.70364	1411813837.00	41.149627	-8.605077	131.5	1.950	269.0500	0.9	1.3	1.6
1411813839.73434	1411813839.00	41.149643	-8.605098	132.4	0.746	257.0900	0.9	1.3	1.6
1411813840.74733	1411813840.00	41.149650	-8.605103	133.3	0.736	258.3700	0.9	1.3	1.6
1411813841.72904	1411813841.00	41.149657	-8.605110	133.6	0.803	254.1000	1.0	1.5	1.8
1411813843.17618	1411813842.00	41.149662	-8.605120	134.0	1.142	264.1900	1.0	1.5	1.8
1411813843.71613	1411813843.00	41.149667	-8.605137	134.9	2.063	271.9400	1.0	1.5	1.8
1411813844.70958	1411813844.00	41.149675	-8.605167	135.8	3.051	276.8300	1.0	1.5	1.8
1411813845.72005	1411813845.00	41.149677	-8.605208	136.8	3.884	281.8300	1.6	1.6	2.2
1411813846.74452	1411813846.00	41.149683	-8.605258	137.4	4.681	283.4300	1.6	1.6	2.2
1411813848.14454	1411813847.00	41.149688	-8.605317	138.5	5.150	281.7500	1.9	1.7	2.5
1411813848.72694	1411813848.00	41.149690	-8.605382	140.0	5.679	275.8700	1.9	1.7	2.5
1411813849.71549	1411813849.00	41.149690	-8.605453	141.1	6.250	272.7400	1.2	1.3	1.8
1411813850.75466	1411813850.00	41.149698	-8.605528	140.6	6.518	277.6800	1.2	1.3	1.8
1411813851.69976	1411813851.00	41.149708	-8.605608	140.4	6.904	278.5300	1.6	1.6	2.2
1411813853.13623	1411813852.00	41.149715	-8.605695	140.5	7.459	278.9500	1.9	1.7	2.5
1411813853.72787	1411813853.00	41.149732	-8.605785	140.0	7.892	285.3900	1.2	1.6	2.0
1411813854.72843	1411813854.00	41.149750	-8.605877	139.6	7.876	283.9000	1.1	1.5	1.9
1411813855.73138	1411813855.00	41.149765	-8.605968	139.2	7.789	283.5700	1.4	1.5	2.1
1411813856.77907	1411813856.00	41.149783	-8.606053	138.4	7.017	286.4600	1.4	1.5	2.1
1411813858.16098	1411813857.00	41.149802	-8.606132	137.5	6.456	287.4700	1.4	1.5	2.1
1411813858.75992	1411813858.00	41.149818	-8.606207	136.8	6.518	286.3200	1.2	1.3	1.8
1411813859.74058	1411813859.00	41.149832	-8.606285	136.3	6.899	285.2800	1.4	1.5	2.1
1411813860.71929	1411813860.00	41.149845	-8.606370	135.8	7.557	282.5800	1.1	1.5	1.9
1411813861.77674	1411813861.00	41.149855	-8.606465	136.1	8.216	286.0200	1.1	1.5	1.9
1411813863.70336	1411813862.00	41.149872	-8.606562	136.1	8.375	283.7800	1.1	1.6	1.9
1411813864.74755	1411813864.00	41.149903	-8.606737	136.4	6.070	281.2700	1.1	1.6	1.9
1411813865.70136	1411813865.00	41.149918	-8.606798	136.2	4.553	280.0200	2.4	4.6	5.2
1411813866.71858	1411813866.00	41.149927	-8.606843	136.3	3.082	273.8900	2.4	4.6	5.2
1411813868.15687	1411813867.00	41.149935	-8.606868	136.1	1.379	276.4300	1.8	2.7	3.2
1411813868.76857	1411813868.00	41.149940	-8.606878	135.7	0.535	253.3900	1.1	1.6	1.9
1411813869.72754	1411813869.00	41.149940	-8.606882	135.5	0.231	225.2500	1.8	2.7	3.2
1411813870.73311	1411813870.00	41.149943	-8.606882	135.2	0.165	185.3000	1.8	2.7	3.2
1411813871.74058	1411813871.00	41.149945	-8.606880	134.9	0.170	178.0900	1.1	1.6	1.9
1411813873.15926	1411813872.00	41.149950	-8.606880	134.4	0.098	163.1100	0.9	1.3	1.6
1411813873.74305	1411813873.00	41.149947	-8.606878	134.9	0.190	174.8600	0.9	1.3	1.6
1411813874.74749	1411813874.00	41.149947	-8.606878	135.1	0.108	175.4900	0.9	1.3	1.6
1411813875.75556	1411813875.00	41.149945	-8.606878	135.7	0.129	176.3400	0.9	1.3	1.6
1411813876.74330	1411813876.00	41.149942	-8.606880	136.4	0.123	177.8900	0.9	1.3	1.6
1411813878.71241	1411813877.00	41.149938	-8.606880	137.8	0.165	180.1000	0.9	1.3	1.6
1411813879.75454	1411813879.00	41.149932	-8.606880	138.5	0.082	166.4200	0.9	1.3	1.6
1411813880.76896	1411813880.00	41.149928	-8.606882	139.2	0.082	170.1200	0.9	1.3	1.6
1411813881.76811	1411813881.00	41.149927	-8.606882	139.6	0.082	178.9000	0.9	1.3	1.6
1411813883.70132	1411813882.00	41.149928	-8.606880	139.4	0.093	173.0700	1.1	1.6	1.9
1411813884.74597	1411813884.00	41.149930	-8.606878	139.3	0.123	170.2100	1.1	1.6	1.9
1411813885.73475	1411813885.00	41.149932	-8.606877	139.1	0.118	173.0900	1.1	1.6	1.9
1411813886.76848	1411813886.00	41.149935	-8.606877	138.6	0.082	164.7100	1.2	1.6	2.0
1411813888.15224	1411813887.00	41.149938	-8.606875	137.8	0.041	139.7400	1.2	1.6	2.0
1411813888.77235	1411813888.00	41.149942	-8.606875	137.4	0.062	158.5000	1.2	1.6	2.0
1411813889.73891	1411813889.00	41.149942	-8.606875	137.2	0.123	168.0500	1.2	1.6	2.0
1411813890.73375	1411813890.00	41.149943	-8.606873	136.9	0.113	168.1000	1.2	1.6	2.0
1411813891.76585	1411813891.00	41.149945	-8.606873	136.6	0.139	170.5000	1.2	1.6	2.0
1411813893.11077	1411813892.00	41.149945	-8.606873	136.4	0.134	172.5500	1.2	1.6	2.0
1411813893.73377	1411813893.00	41.149947	-8.606872	136.1	0.108	170.2500	1.2	1.6	2.0
1411813894.73555	1411813894.00	41.149948	-8.606872	135.9	0.087	166.0900	1.2	1.6	2.0
1411813895.74612	1411813895.00	41.149948	-8.606872	135.7	0.062	153.7400	1.1	1.6	1.9
1411813896.72675	1411813896.00	41.149950	-8.606870	135.7	0.041	125.4000	0.9	1.3	1.6
1411813898.17639	1411813897.00	41.149950	-8.606868	135.6	0.026	139.0900	0.9	1.3	1.6
1411813898.76055	1411813898.00	41.149950	-8.606868	135.9	0.077	152.0700	0.9	1.3	1.6
1411813899.75543	1411813899.00	41.149950	-8.606867	136.1	0.072	155.0500	0.9	1.3	1.6
1411813900.76058	1411813900.00	41.149950	-8.606867	136.3	0.087	150.0100	0.9	1.3	1.6
1411813901.72617	1411813901.00	41.149952	-8.606865	136.1	0.036	78.3800	0.9	1.3	1.6
1411813903.13931	1411813902.00	41.149950	-8.606865	136.3	0.072	147.0600	0.9	1.3	1.6
1411813903.75826	1411813903.00	41.149950	-8.606863	136.5	0.057	152.8600	0.9	1.3	1.6
1411813904.77325	1411813904.00	41.149950	-8.606862	136.7	0.067	164.3800	0.9	1.3	1.6
1411813905.72273	1411813905.00	41.149947	-8.606862	137.4	0.082	172.2500	0.9	1.3	1.6
1411813906.78003	1411813906.00	41.149947	-8.606862	137.5	0.046	82.0200	0.9	1.3	1.6
1411813908.13798	1411813907.00	41.149947	-8.606860	138.0	0.108	163.8700	0.9	1.3	1.6
1411813908.75663	1411813908.00	41.149943	-8.606860	138.5	0.118	156.9300	0.9	1.3	1.6
1411813909.72968	1411813909.00	41.149942	-8.606860	139.1	0.123	161.0900	0.9	1.3	1.6
1411813910.74118	1411813910.00	41.149940	-8.606858	139.5	0.051	205.9300	0.8	1.3	1.5
1411813911.73420	1411813911.00	41.149940	-8.606860	140.0	0.154	238.4000	0.8	1.3	1.5
1411813913.14257	1411813912.00	41.149937	-8.606865	140.9	0.947	263.3900	1.0	1.4	1.8
1411813913.73967	1411813913.00	41.149942	-8.606887	141.2	2.608	278.1300	1.0	1.4	1.8
1411813914.72525	1411813914.00	41.149947	-8.606923	141.8	3.478	279.6000	1.0	1.4	1.8
1411813915.72411	1411813915.00	41.149955	-8.606965	142.7	3.524	278.9700	1.0	1.4	1.8
1411813916.71701	1411813916.00	41.149963	-8.607008	143.7	3.755	278.9100	1.0	1.4	1.8
1411813918.14660	1411813917.00	41.149968	-8.607057	145.2	4.301	276.2800	0.8	1.3	1.5
1411813918.74287	1411813918.00	41.149963	-8.607112	147.8	4.537	268.5000	0.8	1.3	1.5
1411813919.71121	1411813919.00	41.149970	-8.607170	148.8	5.391	282.9000	0.9	1.4	1.6
1411813920.71275	1411813920.00	41.149978	-8.607237	150.0	5.875	279.8100	1.1	1.5	1.9
1411813921.73783	1411813921.00	41.149992	-8.607307	150.3	5.870	282.4300	1.0	1.4	1.8
1411813923.15931	1411813922.00	41.150012	-8.607375	150.1	5.988	281.6600	1.0	1.4	1.8
1411813923.74477	1411813923.00	41.150033	-8.607447	150.0	6.261	280.3800	1.0	1.4	1.8
1411813924.72828	1411813924.00	41.150058	-8.607522	149.3	6.750	283.1200	1.0	1.4	1.8
1411813925.74238	1411813925.00	41.150090	-8.607600	147.9	7.197	286.8900	1.0	1.4	1.8
1411813926.75929	1411813926.00	41.150127	-8.607682	146.0	7.321	288.7900	1.0	1.4	1.8
1411813928.70426	1411813927.00	41.150165	-8.607763	142.2	7.470	289.4300	1.2	1.6	2.0
1411813929.72573	1411813929.00	41.150218	-8.607930	140.9	7.331	287.2100	1.2	1.6	2.0
1411813930.73024	1411813930.00	41.150255	-8.608013	138.4	7.758	292.2800	1.2	1.6	2.0
1411813931.74220	1411813931.00	41.150283	-8.608102	137.3	7.866	291.5000	1.9	1.7	2.6
1411813933.12385	1411813932.00	41.150310	-8.608190	136.3	8.036	291.2100	1.9	1.7	2.6
1411813933.70122	1411813933.00	41.150338	-8.608282	135.0	8.108	289.4700	1.9	1.7	2.6
1411813934.74507	1411813934.00	41.150363	-8.608373	134.2	8.108	288.9900	1.9	1.7	2.6
1411813935.74612	1411813935.00	41.150387	-8.608463	133.4	7.722	289.7300	1.4	1.6	2.1
1411813936.76156	1411813936.00	41.150412	-8.608548	132.3	7.243	288.7200	1.9	1.7	2.6
1411813938.16277	1411813937.00	41.150432	-8.608628	131.9	6.744	288.2400	1.9	1.7	2.6
1411813938.73640	1411813938.00	41.150443	-8.608703	132.2	6.050	285.8100	1.9	1.7	2.6
1411813939.72461	1411813939.00	41.150445	-8.608773	133.9	5.628	283.7900	1.1	1.6	1.9
1411813940.75356	1411813940.00	41.150447	-8.608838	135.0	5.294	280.4400	1.1	1.6	1.9
1411813941.78612	1411813941.00	41.150450	-8.608902	136.4	5.129	281.6000	0.9	1.3	1.6
