systime	gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1411813693.95570	1411813720.00	41.151903	-8.603997	198.2	8.252	193.9300	1.3	1.5	2.0
1411813694.51528	1411813721.00	41.151830	-8.604020	200.6	8.241	193.1800	1.1	1.5	1.9
1411813695.55615	1411813722.00	41.151763	-8.604038	201.2	7.922	192.8700	1.3	1.5	2.0
1411813696.52142	1411813723.00	41.151697	-8.604063	202.6	7.670	195.8300	1.7	1.6	2.4
1411813697.55288	1411813724.00	41.151630	-8.604088	204.3	7.758	193.1100	1.0	1.4	1.7
1411813698.96138	1411813725.00	41.151563	-8.604110	206.0	7.969	195.2900	0.8	1.3	1.5
1411813699.55833	1411813726.00	41.151503	-8.604133	205.1	7.912	195.6300	0.8	1.3	1.5
1411813700.58186	1411813727.00	41.151445	-8.604157	203.1	7.958	195.8200	0.8	1.3	1.5
1411813701.56357	1411813728.00	41.151385	-8.604180	201.3	7.531	197.2400	0.8	1.3	1.5
1411813702.56518	1411813729.00	41.151332	-8.604207	199.2	6.806	196.8500	0.8	1.3	1.5
1411813703.97637	1411813730.00	41.151278	-8.604228	198.0	6.451	193.9300	0.8	1.3	1.5
1411813704.55940	1411813731.00	41.151230	-8.604250	196.1	6.189	195.8000	0.9	1.3	1.6
1411813705.57672	1411813732.00	41.151187	-8.604265	193.0	5.489	194.0900	0.9	1.3	1.6
1411813706.54590	1411813733.00	41.151147	-8.604280	190.9	4.501	193.9700	1.1	1.4	1.8
1411813707.55192	1411813734.00	41.151112	-8.604295	189.0	4.460	198.6200	1.1	1.4	1.8
1411813708.95772	1411813735.00	41.151073	-8.604308	187.4	4.615	186.8000	1.0	1.4	1.7
1411813709.56444	1411813736.00	41.151033	-8.604317	185.9	4.723	184.7800	0.8	1.3	1.5
1411813710.54937	1411813737.00	41.150995	-8.604320	184.9	3.894	182.4500	1.0	1.4	1.7
1411813711.55913	1411813738.00	41.150968	-8.604320	184.0	2.660	176.1400	1.0	1.4	1.7
1411813712.56750	1411813739.00	41.150947	-8.604322	184.1	1.991	184.1500	1.0	1.4	1.7
1411813713.95361	1411813740.00	41.150937	-8.604323	183.3	0.787	180.5200	1.0	1.4	1.7
1411813714.53794	1411813741.00	41.150932	-8.604322	183.5	0.072	151.0000	1.0	1.4	1.7
1411813715.58360	1411813742.00	41.150928	-8.604323	184.6	0.190	221.1600	1.0	1.4	1.7
1411813716.56242	1411813743.00	41.150928	-8.604323	184.8	0.082	190.1800	1.0	1.4	1.7
1411813717.53918	1411813744.00	41.150928	-8.604322	184.9	0.062	224.1200	1.0	1.4	1.7
1411813718.96714	1411813745.00	41.150928	-8.604322	185.1	0.057	149.5900	1.0	1.4	1.7
1411813719.52555	1411813746.00	41.150927	-8.604325	185.6	0.093	153.3000	1.0	1.4	1.7
1411813720.54718	1411813747.00	41.150925	-8.604327	186.3	0.118	168.5900	1.0	1.4	1.7
1411813721.54411	1411813748.00	41.150925	-8.604328	186.4	0.103	135.2400	1.0	1.4	1.7
1411813722.55807	1411813749.00	41.150925	-8.604332	186.5	0.072	171.7200	1.0	1.4	1.7
1411813723.95008	1411813750.00	41.150925	-8.604335	186.8	0.087	165.8200	1.0	1.4	1.7
1411813724.55918	1411813751.00	41.150923	-8.604338	187.1	0.062	167.9600	1.0	1.4	1.7
1411813725.54563	1411813752.00	41.150923	-8.604340	187.2	0.093	132.2700	1.0	1.4	1.7
1411813726.55120	1411813753.00	41.150927	-8.604340	186.5	0.015	111.0900	1.0	1.4	1.7
1411813727.54761	1411813754.00	41.150928	-8.604342	186.0	0.113	277.3900	1.0	1.4	1.7
1411813728.96940	1411813755.00	41.150928	-8.604345	186.3	0.113	265.6200	1.0	1.4	1.7
1411813729.52063	1411813756.00	41.150928	-8.604345	186.3	0.046	256.6500	1.0	1.4	1.7
1411813730.54246	1411813757.00	41.150930	-8.604345	185.9	0.082	92.8300	1.0	1.4	1.7
1411813731.54117	1411813758.00	41.150932	-8.604343	185.3	0.036	6.7900	1.0	1.4	1.7
1411813732.54845	1411813759.00	41.150933	-8.604343	184.7	0.036	31.5900	1.0	1.4	1.7
1411813733.93149	1411813760.00	41.150933	-8.604342	184.7	0.283	85.8100	1.0	1.4	1.7
1411813734.56263	1411813761.00	41.150933	-8.604340	184.4	0.324	123.5600	1.0	1.4	1.7
1411813735.55523	1411813762.00	41.150928	-8.604340	184.4	0.823	191.6600	1.0	1.4	1.7
1411813736.56203	1411813763.00	41.150920	-8.604343	184.0	1.163	175.2000	1.0	1.4	1.7
1411813737.55244	1411813764.00	41.150907	-8.604342	184.2	1.559	179.8400	1.0	1.4	1.7
1411813738.94900	1411813765.00	41.150893	-8.604338	183.9	1.502	168.7800	1.0	1.4	1.7
1411813739.56119	1411813766.00	41.150880	-8.604335	183.2	2.042	182.0000	1.0	1.4	1.7
1411813740.58121	1411813767.00	41.150863	-8.604333	182.4	1.996	171.6600	1.0	1.4	1.7
1411813741.57330	1411813768.00	41.150855	-8.604332	181.1	0.674	160.7800	1.0	1.4	1.7
1411813742.56541	1411813769.00	41.150855	-8.604325	180.1	0.134	77.0900	1.0	1.4	1.7
1411813743.97024	1411813770.00	41.150858	-8.604320	179.0	0.139	108.6600	1.0	1.4	1.7
1411813744.53101	1411813771.00	41.150860	-8.604318	177.9	0.149	155.2700	1.0	1.4	1.7
1411813745.54483	1411813772.00	41.150860	-8.604317	176.7	0.242	176.1400	1.1	1.5	1.9
1411813746.54992	1411813773.00	41.150857	-8.604315	176.3	0.648	169.2400	1.1	1.5	1.9
1411813747.55239	1411813774.00	41.150850	-8.604315	175.4	1.163	182.7100	1.1	1.5	1.9
1411813748.94657	1411813775.00	41.150840	-8.604313	174.3	1.343	176.3200	1.1	1.5	1.9
1411813749.57470	1411813776.00	41.150833	-8.604308	172.7	1.235	168.6900	0.8	1.3	1.5
1411813750.57471	1411813777.00	41.150823	-8.604305	171.0	1.584	178.5000	0.8	1.3	1.5
1411813751.56016	1411813778.00	41.150813	-8.604300	168.8	1.852	166.1800	0.8	1.3	1.5
1411813752.58524	1411813779.00	41.150807	-8.604293	165.6	1.723	172.5500	0.8	1.3	1.5
1411813753.94752	1411813780.00	41.150800	-8.604287	163.0	1.168	156.0100	0.8	1.3	1.5
1411813754.56804	1411813781.00	41.150795	-8.604278	160.9	1.512	161.5100	0.8	1.3	1.5
1411813755.57479	1411813782.00	41.150778	-8.604273	158.9	3.169	174.4800	0.8	1.3	1.5
1411813756.57798	1411813783.00	41.150747	-8.604268	157.1	4.625	173.3500	0.9	1.3	1.6
1411813757.55145	1411813784.00	41.150700	-8.604267	156.4	5.906	175.1600	1.0	1.5	1.8
1411813759.52537	1411813785.00	41.150642	-8.604262	155.0	6.888	175.6600	0.9	1.3	1.6
1411813760.57438	1411813787.00	41.150502	-8.604252	154.4	8.432	176.6800	0.9	1.3	1.6
1411813761.57516	1411813788.00	41.150428	-8.604248	153.0	8.185	176.5700	0.9	1.3	1.6
1411813762.57549	1411813789.00	41.150357	-8.604242	152.3	8.036	176.3900	0.8	1.3	1.5
1411813763.97504	1411813790.00	41.150285	-8.604232	151.8	8.123	172.2100	0.8	1.3	1.5
1411813764.54969	1411813791.00	41.150215	-8.604218	151.0	7.691	172.5600	1.0	1.4	1.7
1411813765.55966	1411813792.00	41.150152	-8.604212	150.1	6.780	176.1300	1.0	1.4	1.8
1411813766.56657	1411813793.00	41.150098	-8.604203	148.9	5.422	176.7400	0.8	1.3	1.5
1411813767.55101	1411813794.00	41.150055	-8.604190	148.1	4.666	159.2200	1.0	1.5	1.8
1411813768.99040	1411813795.00	41.150015	-8.604177	147.7	4.604	173.3100	1.0	1.5	1.8
1411813769.59844	1411813796.00	41.149973	-8.604177	147.1	4.543	177.5400	1.0	1.5	1.8
1411813770.56111	1411813797.00	41.149933	-8.604175	146.4	4.301	174.8600	1.0	1.5	1.8
1411813771.56600	1411813798.00	41.149900	-8.604175	145.8	3.349	180.5400	0.9	1.3	1.6
1411813772.57027	1411813799.00	41.149873	-8.604178	145.3	2.397	184.4000	0.8	1.3	1.5
1411813773.99535	1411813800.00	41.149855	-8.604187	144.0	2.186	186.5300	0.8	1.3	1.5
1411813774.58743	1411813801.00	41.149837	-8.604187	143.7	2.037	178.1500	0.8	1.3	1.5
1411813775.57088	1411813802.00	41.149820	-8.604188	142.4	2.222	177.2300	0.8	1.3	1.5
1411813776.56916	1411813803.00	41.149797	-8.604187	142.3	2.438	173.8700	0.8	1.3	1.5
1411813777.56912	1411813804.00	41.149772	-8.604183	142.7	2.649	178.4700	0.8	1.3	1.5
1411813779.52911	1411813805.00	41.149745	-8.604185	144.1	2.721	182.3100	0.8	1.3	1.5
1411813780.55852	1411813807.00	41.149692	-8.604182	143.6	2.989	175.7800	1.1	1.5	1.8
1411813781.54954	1411813808.00	41.149665	-8.604180	143.3	3.097	175.7000	1.1	1.5	1.8
1411813782.54708	1411813809.00	41.149635	-8.604180	143.4	3.400	177.0800	1.0	1.5	1.8
1411813784.51839	1411813810.00	41.149602	-8.604190	144.4	4.064	202.1700	0.8	1.3	1.5
1411813785.56472	1411813812.00	41.149525	-8.604212	145.5	4.553	185.9100	0.8	1.3	1.5
1411813786.56163	1411813813.00	41.149485	-8.604210	145.4	5.036	179.7600	0.8	1.3	1.5
1411813787.58104	1411813814.00	41.149442	-8.604208	145.0	4.918	180.5400	0.8	1.3	1.5
1411813788.98704	1411813815.00	41.149400	-8.604210	145.6	3.869	177.2900	1.0	1.4	1.8
1411813789.56654	1411813816.00	41.149367	-8.604213	146.0	3.102	180.1000	1.0	1.4	1.8
1411813790.55869	1411813817.00	41.149342	-8.604223	145.4	2.932	189.5600	1.0	1.4	1.8
1411813791.55702	1411813818.00	41.149323	-8.604235	144.4	2.176	215.1300	1.0	1.4	1.8
1411813792.55606	1411813819.00	41.149313	-8.604253	144.3	2.464	254.7000	1.0	1.4	1.8
1411813793.99053	1411813820.00	41.149317	-8.604287	143.3	3.719	272.6100	1.0	1.4	1.8
1411813794.55055	1411813821.00	41.149328	-8.604325	142.3	3.344	284.4400	1.1	1.5	1.9
1411813795.56311	1411813822.00	41.149337	-8.604357	141.5	2.670	284.4100	1.4	1.5	2.1
1411813796.55066	1411813823.00	41.149343	-8.604388	141.0	2.989	280.2000	1.4	1.5	2.1
1411813797.54930	1411813824.00	41.149347	-8.604428	141.3	3.755	280.0600	1.4	1.5	2.1
1411813799.00347	1411813825.00	41.149350	-8.604475	141.5	4.383	277.2900	1.4	1.5	2.1
1411813799.55450	1411813826.00	41.149358	-8.604527	140.9	4.404	282.1500	1.4	1.5	2.1
1411813800.55072	1411813827.00	41.149368	-8.604577	140.6	4.465	283.1000	1.4	1.5	2.1
1411813801.54450	1411813828.00	41.149380	-8.604630	140.2	4.789	282.4500	1.4	1.5	2.1
1411813802.57461	1411813829.00	41.149393	-8.604687	139.4	5.242	286.0400	1.4	1.5	2.1
1411813803.99133	1411813830.00	41.149410	-8.604745	138.5	5.057	283.9400	1.9	1.7	2.5
1411813805.51989	1411813831.00	41.149427	-8.604802	136.0	5.042	284.2100	1.4	1.5	2.1
1411813806.56088	1411813833.00	41.149455	-8.604902	135.7	3.827	280.0900	1.4	1.5	2.1
1411813807.57634	1411813834.00	41.149470	-8.604942	135.1	3.658	277.8500	1.1	1.5	1.9
1411813809.52962	1411813835.00	41.149490	-8.604978	134.5	3.503	281.5400	0.9	1.3	1.6
1411813810.56536	1411813837.00	41.149508	-8.605040	134.9	2.166	274.4800	1.2	1.3	1.8
1411813811.56294	1411813838.00	41.149508	-8.605062	135.8	1.698	268.3400	0.9	1.3	1.6
1411813812.55170	1411813839.00	41.149513	-8.605077	136.2	1.096	266.2700	0.8	1.3	1.5
1411813814.53643	1411813840.00	41.149527	-8.605083	136.0	0.653	265.7700	0.8	1.3	1.5
1411813815.54362	1411813842.00	41.149548	-8.605100	136.3	0.977	266.3500	0.9	1.3	1.6
1411813816.57470	1411813843.00	41.149558	-8.605110	136.2	1.379	271.1100	0.9	1.3	1.6
1411813817.59935	1411813844.00	41.149575	-8.605125	135.7	1.842	277.9000	0.9	1.3	1.6
1411813818.95954	1411813845.00	41.149588	-8.605150	135.9	2.912	276.0600	0.9	1.3	1.6
1411813819.57693	1411813846.00	41.149592	-8.605192	137.0	4.270	280.3300	1.2	1.3	1.8
1411813820.56756	1411813847.00	41.149597	-8.605245	138.8	5.139	280.6400	1.2	1.3	1.8
1411813821.54056	1411813848.00	41.149603	-8.605307	139.9	5.541	277.2800	1.6	1.6	2.2
1411813822.55341	1411813849.00	41.149608	-8.605378	140.9	6.446	273.3000	1.6	1.6	2.2
1411813823.94605	1411813850.00	41.149617	-8.605457	140.8	6.971	273.0600	1.6	1.6	2.2
1411813824.55850	1411813851.00	41.149625	-8.605540	140.8	6.940	273.7500	1.9	1.7	2.5
1411813825.54849	1411813852.00	41.149637	-8.605620	140.0	6.750	276.4400	1.9	1.7	2.5
1411813826.57706	1411813853.00	41.149645	-8.605700	140.2	6.415	273.1300	1.0	1.5	1.8
1411813827.53234	1411813854.00	41.149647	-8.605780	140.8	6.919	273.4100	1.0	1.5	1.8
1411813829.51741	1411813855.00	41.149660	-8.605865	140.5	7.485	284.2300	0.9	1.3	1.6
1411813830.55042	1411813857.00	41.149693	-8.606045	139.8	7.537	286.3500	1.4	1.5	2.1
1411813831.55438	1411813858.00	41.149713	-8.606130	139.4	7.269	288.3500	1.4	1.5	2.1
1411813832.54210	1411813859.00	41.149732	-8.606213	138.8	7.068	285.4100	1.4	1.5	2.1
1411813833.97345	1411813860.00	41.149745	-8.606295	138.7	7.104	285.3700	1.4	1.5	2.1
1411813834.57525	1411813861.00	41.149758	-8.606378	138.8	7.202	283.1700	1.4	1.5	2.1
1411813835.56081	1411813862.00	41.149773	-8.606467	138.8	7.706	284.8600	1.1	1.5	1.9
1411813836.56135	1411813863.00	41.149790	-8.606558	139.3	8.036	282.9200	1.1	1.6	1.9
1411813837.59420	1411813864.00	41.149807	-8.606648	139.3	7.403	283.3400	1.1	1.6	1.9
1411813838.97903	1411813865.00	41.149823	-8.606722	139.4	5.258	282.3100	1.1	1.6	1.9
1411813839.54240	1411813866.00	41.149837	-8.606773	139.5	3.761	278.6100	1.1	1.6	1.9
1411813840.57451	1411813867.00	41.149847	-8.606810	139.7	2.824	281.0300	1.1	1.6	1.9
1411813841.56090	1411813868.00	41.149853	-8.606832	139.5	1.291	258.1100	1.7	2.5	3.1
1411813842.55912	1411813869.00	41.149852	-8.606840	139.5	0.463	219.4900	3.9	4.8	6.2
1411813843.95948	1411813870.00	41.149852	-8.606840	139.6	0.293	176.5500	3.9	4.8	6.2
1411813844.59438	1411813871.00	41.149855	-8.606840	139.1	0.021	110.9200	1.7	2.5	3.1
1411813845.66368	1411813872.00	41.149850	-8.606842	140.2	0.293	178.9000	1.1	1.5	1.9
1411813846.59450	1411813873.00	41.149847	-8.606842	141.4	0.304	182.5100	1.1	1.5	1.9
1411813847.53883	1411813874.00	41.149848	-8.606842	141.6	0.175	178.9800	1.1	1.5	1.9
1411813848.99170	1411813875.00	41.149850	-8.606842	141.9	0.185	180.0200	1.1	1.5	1.9
1411813849.58779	1411813876.00	41.149853	-8.606842	142.1	0.154	175.9200	1.1	1.5	1.9
1411813850.58536	1411813877.00	41.149857	-8.606840	142.3	0.154	175.9200	1.1	1.5	1.9
1411813851.59879	1411813878.00	41.149858	-8.606840	142.7	0.139	175.7800	1.1	1.5	1.9
1411813852.60019	1411813879.00	41.149862	-8.606840	142.7	0.113	177.0100	1.1	1.5	1.9
1411813853.98617	1411813880.00	41.149865	-8.606840	142.7	0.057	166.8200	1.1	1.5	1.9
1411813854.58201	1411813881.00	41.149870	-8.606840	142.7	0.057	155.4700	1.1	1.5	1.9
1411813855.56055	1411813882.00	41.149872	-8.606840	143.2	0.123	174.0800	1.1	1.5	1.9
1411813856.57788	1411813883.00	41.149873	-8.606840	143.7	0.134	175.1800	1.1	1.5	1.9
1411813857.55957	1411813884.00	41.149877	-8.606840	143.8	0.103	175.1900	1.1	1.5	1.9
1411813859.52554	1411813885.00	41.149878	-8.606840	144.7	0.159	176.3200	1.1	1.5	1.9
1411813860.57316	1411813887.00	41.149882	-8.606840	145.1	0.195	178.8600	1.1	1.5	1.9
1411813861.56708	1411813888.00	41.149883	-8.606840	145.3	0.113	177.0800	1.1	1.5	1.9
1411813862.56406	1411813889.00	41.149885	-8.606838	145.4	0.072	168.0000	1.1	1.5	1.9
1411813863.96352	1411813890.00	41.149888	-8.606838	145.5	0.077	168.5200	1.1	1.5	1.9
1411813864.58056	1411813891.00	41.149888	-8.606838	146.0	0.072	164.9900	1.0	1.4	1.8
1411813865.58789	1411813892.00	41.149888	-8.606838	146.8	0.170	176.2700	1.0	1.4	1.8
1411813866.55445	1411813893.00	41.149890	-8.606838	146.9	0.129	175.4500	1.1	1.5	1.9
1411813867.56637	1411813894.00	41.149892	-8.606838	147.1	0.129	175.2400	1.1	1.5	1.9
1411813869.00321	1411813895.00	41.149895	-8.606838	146.7	0.077	169.2700	1.1	1.5	1.9
1411813869.58822	1411813896.00	41.149902	-8.606837	146.0	0.062	56.9000	0.9	1.4	1.6
1411813870.57165	1411813897.00	41.149907	-8.606835	145.5	0.067	16.1800	0.9	1.4	1.6
1411813871.58010	1411813898.00	41.149913	-8.606835	144.6	0.185	20.9400	0.9	1.4	1.6
1411813872.56893	1411813899.00	41.149920	-8.606833	143.9	0.195	11.9900	1.1	1.5	1.9
1411813874.51814	1411813900.00	41.149925	-8.606833	143.3	0.180	12.5800	1.1	1.5	1.9
1411813875.58062	1411813902.00	41.149930	-8.606833	143.1	0.077	15.9400	1.1	1.5	1.9
1411813876.56753	1411813903.00	41.149932	-8.606832	143.1	0.021	204.7000	0.9	1.4	1.6
1411813877.60665	1411813904.00	41.149933	-8.606832	143.1	0.021	96.5900	1.1	1.5	1.9
1411813878.97039	1411813905.00	41.149935	-8.606832	143.1	0.046	163.3200	1.1	1.5	1.9
1411813879.53425	1411813906.00	41.149937	-8.606832	143.1	0.046	159.5000	1.1	1.5	1.9
1411813880.59635	1411813907.00	41.149940	-8.606832	142.9	0.026	96.1300	1.1	1.5	1.9
1411813881.58191	1411813908.00	41.149942	-8.606832	142.8	0.072	170.2900	1.1	1.5	1.9
1411813882.58272	1411813909.00	41.149943	-8.606830	142.7	0.072	166.9000	1.1	1.5	1.9
1411813883.96814	1411813910.00	41.149945	-8.606830	142.5	0.051	157.4300	1.1	1.5	1.9
1411813884.56524	1411813911.00	41.149948	-8.606830	142.2	0.010	93.6200	1.1	1.5	1.9
1411813885.54052	1411813912.00	41.149950	-8.606832	141.9	0.262	266.5300	2.4	4.1	4.8
1411813886.54098	1411813913.00	41.149952	-8.606842	141.5	1.466	281.4400	2.4	4.8	5.3
1411813887.52634	1411813914.00	41.149958	-8.606868	141.0	3.015	282.5100	2.4	4.8	5.3
1411813888.93697	1411813915.00	41.149967	-8.606908	140.8	3.930	283.0000	1.8	2.7	3.2
1411813889.54842	1411813916.00	41.149975	-8.606955	140.7	4.038	282.5500	1.8	2.6	3.1
1411813890.52150	1411813917.00	41.149987	-8.607002	140.5	4.018	280.8900	2.4	4.2	4.8
1411813891.55059	1411813918.00	41.150003	-8.607048	139.5	4.074	285.5000	2.4	4.2	4.8
1411813892.54298	1411813919.00	41.150012	-8.607097	139.8	4.368	280.4300	1.1	1.5	1.9
1411813893.96760	1411813920.00	41.150010	-8.607153	141.4	4.928	277.1100	1.1	1.5	1.9
1411813894.60650	1411813921.00	41.150020	-8.607215	141.3	5.597	285.7900	1.1	1.5	1.9
1411813895.55632	1411813922.00	41.150037	-8.607282	141.0	6.045	286.0600	1.1	1.5	1.9
1411813896.54708	1411813923.00	41.150052	-8.607352	140.7	6.081	284.0600	1.2	1.5	1.9
1411813897.55453	1411813924.00	41.150070	-8.607422	140.1	6.101	284.8400	1.5	1.5	2.1
1411813898.97686	1411813925.00	41.150090	-8.607495	139.2	6.513	284.5800	1.1	1.5	1.9
1411813899.54642	1411813926.00	41.150125	-8.607570	136.6	6.940	288.7100	1.1	1.5	1.9
1411813900.61020	1411813927.00	41.150158	-8.607648	134.5	7.161	288.4700	1.1	1.5	1.9
1411813901.57543	1411813928.00	41.150192	-8.607728	132.1	7.182	285.0000	1.1	1.5	1.9
1411813902.55726	1411813929.00	41.150212	-8.607810	130.9	7.115	286.7400	1.5	1.5	2.1
1411813903.96923	1411813930.00	41.150232	-8.607892	129.9	6.909	286.4400	1.5	1.5	2.1
1411813904.55448	1411813931.00	41.150257	-8.607972	128.6	7.336	291.2200	1.1	1.5	1.9
1411813905.55447	1411813932.00	41.150287	-8.608055	126.8	7.629	289.6100	1.2	1.6	2.0
1411813906.54350	1411813933.00	41.150310	-8.608142	126.0	7.809	290.5900	1.9	1.7	2.6
1411813907.56702	1411813934.00	41.150332	-8.608232	125.8	7.809	289.0700	1.9	1.7	2.6
1411813908.96890	1411813935.00	41.150353	-8.608320	124.8	7.598	285.1700	1.9	1.7	2.6
1411813909.54161	1411813936.00	41.150375	-8.608407	123.8	7.634	286.3100	1.9	1.7	2.6
1411813910.58266	1411813937.00	41.150393	-8.608495	123.2	7.480	286.5400	1.9	1.7	2.6
1411813911.58936	1411813938.00	41.150415	-8.608577	122.1	7.043	287.3100	1.9	1.7	2.6
1411813912.54863	1411813939.00	41.150433	-8.608652	121.3	6.076	287.1300	1.9	1.7	2.6
1411813913.99493	1411813940.00	41.150438	-8.608712	122.4	4.290	286.0600	1.9	1.7	2.6
1411813914.59435	1411813941.00	41.150432	-8.608752	124.7	2.120	272.4600	1.4	1.6	2.1
1411813915.58348	1411813942.00	41.150408	-8.608777	128.6	1.332	264.3700	1.2	1.3	1.8
1411813916.55586	1411813943.00	41.150402	-8.608788	130.0	0.576	273.4100	1.0	1.5	1.8
1411813917.58568	1411813944.00	41.150395	-8.608795	131.2	0.406	273.1500	1.0	1.5	1.8
1411813919.56480	1411813945.00	41.150393	-8.608803	132.2	1.049	259.2900	0.9	1.3	1.6
1411813920.58985	1411813947.00	41.150392	-8.608860	133.4	3.545	275.0800	0.9	1.3	1.6
1411813921.61013	1411813948.00	41.150393	-8.608910	134.8	4.805	275.8300	0.9	1.3	1.6
1411813922.57604	1411813949.00	41.150402	-8.608968	135.1	4.980	277.2100	0.9	1.3	1.6
1411813923.97861	1411813950.00	41.150412	-8.609027	135.2	4.820	274.3400	0.9	1.3	1.6
1411813924.57508	1411813951.00	41.150430	-8.609087	134.1	5.417	278.8600	0.9	1.3	1.6
1411813925.58820	1411813952.00	41.150452	-8.609145	132.6	4.949	281.5200	0.9	1.3	1.6
1411813926.58645	1411813953.00	41.150477	-8.609195	130.5	4.054	284.2200	0.9	1.3	1.6
1411813927.58698	1411813954.00	41.150498	-8.609237	128.5	3.575	287.3100	0.9	1.3	1.6
1411813928.98922	1411813955.00	41.150517	-8.609273	126.9	2.994	286.0300	0.9	1.3	1.6
1411813929.56092	1411813956.00	41.150533	-8.609303	125.5	2.274	286.2600	0.9	1.3	1.6
1411813930.57501	1411813957.00	41.150547	-8.609325	124.6	1.363	287.9600	0.9	1.3	1.6
1411813931.57642	1411813958.00	41.150557	-8.609338	123.5	0.941	288.8600	0.9	1.3	1.6
1411813932.62014	1411813959.00	41.150565	-8.609345	122.4	0.386	275.8700	0.9	1.3	1.6
1411813933.98117	1411813960.00	41.150572	-8.609348	121.6	0.288	297.4600	0.9	1.3	1.6
1411813934.56839	1411813961.00	41.150577	-8.609353	120.8	0.586	266.4500	0.9	1.3	1.6
1411813935.59134	1411813962.00	41.150582	-8.609360	120.2	0.355	290.7700	0.9	1.3	1.6
1411813936.57707	1411813963.00	41.150585	-8.609365	120.1	0.226	279.0500	0.9	1.3	1.6
1411813937.57198	1411813964.00	41.150585	-8.609368	119.9	0.062	59.0700	1.2	1.3	1.8
1411813938.98745	1411813965.00	41.150587	-8.609370	119.6	0.072	61.9400	1.2	1.3	1.8
1411813939.57352	1411813966.00	41.150585	-8.609370	119.2	0.067	57.9800	1.2	1.3	1.8
1411813940.55230	1411813967.00	41.150587	-8.609368	118.5	0.051	75.9300	1.4	1.6	2.1
1411813941.57269	1411813968.00	41.150587	-8.609368	117.8	0.051	88.5600	1.4	1.6	2.1
1411813942.57139	1411813969.00	41.150588	-8.609367	117.2	0.046	79.8400	1.4	1.6	2.1
1411813943.98124	1411813970.00	41.150590	-8.609367	116.6	0.087	142.2100	1.1	1.6	1.9
1411813944.55155	1411813971.00	41.150593	-8.609365	115.9	0.082	144.3200	1.1	1.6	1.9
1411813945.57086	1411813972.00	41.150597	-8.609365	115.4	0.175	16.0700	0.9	1.3	1.6
1411813946.56360	1411813973.00	41.150602	-8.609363	114.8	0.206	14.1100	0.9	1.3	1.6
1411813947.57031	1411813974.00	41.150605	-8.609363	114.2	0.113	28.0300	0.9	1.3	1.6
1411813949.54001	1411813975.00	41.150608	-8.609362	113.0	0.067	66.3400	0.9	1.3	1.6
1411813950.56060	1411813977.00	41.150612	-8.609360	112.5	0.170	16.7800	1.1	1.6	1.9
1411813951.56367	1411813978.00	41.150613	-8.609360	112.1	0.062	116.6100	1.1	1.6	1.9
1411813952.58922	1411813979.00	41.150615	-8.609358	111.6	0.046	98.6600	1.1	1.6	1.9
1411813954.00335	1411813980.00	41.150615	-8.609358	111.2	0.139	156.8900	1.1	1.6	1.9
1411813954.55533	1411813981.00	41.150617	-8.609358	110.8	0.149	16.9300	1.1	1.6	1.9
1411813955.57852	1411813982.00	41.150622	-8.609358	110.5	0.190	14.3500	0.9	1.3	1.6
1411813956.58511	1411813983.00	41.150623	-8.609358	110.3	0.051	48.1500	0.9	1.3	1.6
1411813957.58325	1411813984.00	41.150627	-8.609358	110.1	0.082	21.4100	0.9	1.3	1.6
1411813959.52486	1411813985.00	41.150627	-8.609360	110.1	0.087	20.8500	0.9	1.3	1.6
1411813960.56237	1411813987.00	41.150630	-8.609362	109.8	0.103	328.9500	0.9	1.3	1.6
1411813961.56941	1411813988.00	41.150633	-8.609362	109.5	0.046	41.5600	0.9	1.3	1.6
1411813962.59266	1411813989.00	41.150637	-8.609362	109.0	0.072	79.8200	0.9	1.3	1.6
1411813963.99955	1411813990.00	41.150638	-8.609362	108.8	0.051	143.1200	0.9	1.3	1.6
1411813964.54666	1411813991.00	41.150640	-8.609362	108.4	0.062	103.0100	0.9	1.3	1.6
1411813965.56846	1411813992.00	41.150640	-8.609360	108.1	0.062	58.2300	0.9	1.3	1.6
1411813966.59986	1411813993.00	41.150643	-8.609362	107.8	0.195	320.7600	0.9	1.3	1.6
1411813967.57667	1411813994.00	41.150645	-8.609363	107.6	0.262	310.5600	0.9	1.3	1.6
1411813969.01093	1411813995.00	41.150647	-8.609363	107.2	0.077	55.6400	0.9	1.3	1.6
1411813969.56872	1411813996.00	41.150650	-8.609363	106.7	0.087	53.1000	0.9	1.3	1.6
1411813970.60699	1411813997.00	41.150650	-8.609362	106.3	0.051	59.8100	0.9	1.3	1.6
1411813971.58250	1411813998.00	41.150652	-8.609362	106.1	0.036	77.7200	0.9	1.3	1.6
1411813972.60944	1411813999.00	41.150652	-8.609362	105.9	0.036	111.9800	0.9	1.3	1.6
1411813974.01543	1411814000.00	41.150652	-8.609362	105.8	0.041	92.2800	0.9	1.3	1.6
1411813974.58859	1411814001.00	41.150653	-8.609362	105.7	0.041	89.1700	0.9	1.3	1.6
1411813975.58472	1411814002.00	41.150653	-8.609362	105.5	0.082	286.2000	0.9	1.3	1.6
1411813976.58865	1411814003.00	41.150655	-8.609367	105.5	0.617	288.3900	0.9	1.3	1.6
1411813977.59707	1411814004.00	41.150658	-8.609378	105.3	1.250	290.4300	0.9	1.3	1.6
