n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
7590	4606	1411814351	001f9f7bb7df	Renex	2452	WPA2		-86
7591	4606	1411814351	0021a0268e20		2442	WEP		-85
7592	4606	1411814351	dc0b1a11ea9b	SAPO-AB1EA9B	2462	WPA		-92
7593	4606	1411814351	589835b9eca3	ALBERTO PIRES	2462	WPA2		-82
7594	4606	1411814351	a4b1e9f44afb	Cafe_Piriquito	2437	WPA2		-87
7595	4606	1411814351	0024177fd019	'Thomson3470FF'	2462	WPA		-90
7596	4606	1411814353	f4dcf9eb226e	WLAN1-6NY0J0	2452	WPA2		-83
7597	4606	1411814353	001f9f7bb7df	Renex	2452	WPA2		-82
7598	4606	1411814353	0021a0268e20		2442	WEP		-85
7599	4606	1411814353	589835b9eca3	ALBERTO PIRES	2462	WPA2		-82
7600	4606	1411814353	a4b1e9f44afb	Cafe_Piriquito	2437	WPA2		-87
7601	4606	1411814353	0024177fd019	'Thomson3470FF'	2462	WPA		-76
7602	4606	1411814353	001da2d86f50		2412	WEP		-92
7603	4606	1411814356	001f9f7bb7df	Renex	2452	WPA2		-76
7604	4606	1411814356	0021a0268e20		2442	WEP		-85
7605	4606	1411814356	589835b9eca3	ALBERTO PIRES	2462	WPA2		-82
7606	4606	1411814356	a4b1e9f44afb	Cafe_Piriquito	2437	WPA2		-75
7607	4606	1411814356	0024177fd019	'Thomson3470FF'	2462	WPA		-82
7608	4606	1411814356	001da2d86f50		2412	WEP		-92
7609	4606	1411814356	589835b8e709	CALA O BICO	2437	WPA2		-76
7610	4606	1411814356	001562bbb633	eduroam	2412	WPA-Enterprise		-82
7611	4606	1411814374	001f9f7bb7df	Renex	2452	WPA2		-76
7612	4606	1411814374	589835b9eca3	ALBERTO PIRES	2462	WPA2		-82
7613	4606	1411814374	a4b1e9f44afb	Cafe_Piriquito	2437	WPA2		-75
7614	4606	1411814374	0024177fd019	'Thomson3470FF'	2462	WPA		-82
7615	4606	1411814374	001da2d86f50		2412	WEP		-92
7616	4606	1411814374	589835b8e709	CALA O BICO	2437	WPA2		-76
7617	4606	1411814374	001562bbb633	eduroam	2412	WPA-Enterprise		-82
7618	4606	1411814376	9c9726cc984b	Vodafone-CC984B	2437	WPA2		-91
7619	4606	1411814379	9c9726cc984b	Vodafone-CC984B	2437	WPA2		-91
7620	4606	1411814379	001485bd436a	''	2437	WPA		-90
7621	4606	1411814381	9c9726cc984b	Vodafone-CC984B	2437	WPA2		-91
7622	4606	1411814381	001485bd436a	''	2437	WPA		-90
7623	4606	1411814381	002401b708d5	'DLink-B708D5'	2437	WPA		-93
7624	4606	1411814383	001485bd436a	''	2437	WPA		-90
7625	4606	1411814383	002401b708d5	'DLink-B708D5'	2437	WPA		-93
7626	4606	1411814383	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-80
7627	4606	1411814383	fe1edfffca43	clientes lalaland	2437	WPA2		-87
7628	4606	1411814383	f81edfffca43	lalaland	2437	WPA2		-88
7629	4606	1411814383	a4b1e995a1a7	LILAISAAC	2412	WPA2		-92
7630	4606	1411814383	083e8e07d34c	'HP-Print-4C-LaserJet M1217'	2437	Open		-87
7631	4606	1411814385	002401b708d5	'DLink-B708D5'	2437	WPA		-93
7632	4606	1411814385	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-71
7633	4606	1411814385	fe1edfffca43	clientes lalaland	2437	WPA2		-87
7634	4606	1411814385	f81edfffca43	lalaland	2437	WPA2		-87
7635	4606	1411814385	a4b1e995a1a7	LILAISAAC	2412	WPA2		-92
7636	4606	1411814385	083e8e07d34c	'HP-Print-4C-LaserJet M1217'	2437	Open		-86
7637	4606	1411814385	a4b1e9792ed1	MEO-792ED1	2427	WPA2		-79
7638	4606	1411814385	9c9726cde1b3	V6	2437	WPA2		-85
7639	4606	1411814385	5898358dac75	AccommodationInPorto	2437	WPA2		-85
7640	4606	1411814387	002401b708d5	'DLink-B708D5'	2437	WPA		-92
7641	4606	1411814387	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-79
7642	4606	1411814387	fe1edfffca43	clientes lalaland	2437	WPA2		-80
7643	4606	1411814387	f81edfffca43	lalaland	2437	WPA2		-80
7644	4606	1411814387	a4b1e995a1a7	LILAISAAC	2412	WPA2		-80
7645	4606	1411814387	083e8e07d34c	'HP-Print-4C-LaserJet M1217'	2437	Open		-86
7646	4606	1411814387	a4b1e9792ed1	MEO-792ED1	2427	WPA2		-79
7647	4606	1411814387	9c9726cde1b3	V6	2437	WPA2		-85
7648	4606	1411814387	5898358dac75	AccommodationInPorto	2437	WPA2		-87
7649	4606	1411814387	008c54e4bb92	'NINA2014'	2442	WPA2		-90
7650	4606	1411814387	002553873d14	PBS-873D11	2412	WPA		-93
7651	4606	1411814390	002401b708d5	'DLink-B708D5'	2437	WPA		-92
7652	4606	1411814390	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-82
7653	4606	1411814390	fe1edfffca43	clientes lalaland	2437	WPA2		-90
7654	4606	1411814390	f81edfffca43	lalaland	2437	WPA2		-80
7655	4606	1411814390	a4b1e995a1a7	LILAISAAC	2412	WPA2		-79
7656	4606	1411814390	083e8e07d34c	'HP-Print-4C-LaserJet M1217'	2437	Open		-86
7657	4606	1411814390	a4b1e9792ed1	MEO-792ED1	2427	WPA2		-79
7658	4606	1411814390	9c9726cde1b3	V6	2437	WPA2		-85
7659	4606	1411814390	5898358dac75	AccommodationInPorto	2437	WPA2		-87
7660	4606	1411814390	008c54e4bb92	'NINA2014'	2442	WPA2		-90
7661	4606	1411814390	002553873d14	PBS-873D11	2412	WPA		-93
7662	4606	1411814392	002401b708d5	'DLink-B708D5'	2437	WPA		-89
7663	4606	1411814392	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-82
7664	4606	1411814392	fe1edfffca43	clientes lalaland	2437	WPA2		-90
7665	4606	1411814392	f81edfffca43	lalaland	2437	WPA2		-80
7666	4606	1411814392	a4b1e995a1a7	LILAISAAC	2412	WPA2		-87
7667	4606	1411814392	5898358dac75	AccommodationInPorto	2437	WPA2		-89
7668	4606	1411814392	008c54e4bb92	'NINA2014'	2442	WPA2		-90
7669	4606	1411814392	002553873d14	PBS-873D11	2412	WPA		-93
7670	4606	1411814392	9c9726ce30b9	Vodafone-CE30B9	2462	WPA2		-87
7671	4606	1411814392	003a980ecf30	eduroam	2462	WPA-Enterprise		-88
7672	4606	1411814392	9c972636b731	Vodafone-36B731	2462	WPA2		-90
7673	4606	1411814392	9c9726052580	Casa-Vodafone	2437	WPA2		-90
7674	4606	1411814393	002401b708d5	'DLink-B708D5'	2437	WPA		-89
7675	4606	1411814393	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-86
7676	4606	1411814393	fe1edfffca43	clientes lalaland	2437	WPA2		-90
7677	4606	1411814393	a4b1e995a1a7	LILAISAAC	2412	WPA2		-82
7678	4606	1411814393	5898358dac75	AccommodationInPorto	2437	WPA2		-88
7679	4606	1411814393	9c9726ce30b9	Vodafone-CE30B9	2462	WPA2		-87
7680	4606	1411814393	003a980ecf30	eduroam	2462	WPA-Enterprise		-88
7681	4606	1411814393	9c972636b731	Vodafone-36B731	2462	WPA2		-89
7682	4606	1411814393	9c9726052580	Casa-Vodafone	2437	WPA2		-90
7683	4606	1411814393	0001f45b8778		2422	WEP		-86
7684	4606	1411814396	002401b708d5	'DLink-B708D5'	2437	WPA		-89
7685	4606	1411814396	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-89
7686	4606	1411814396	a4b1e995a1a7	LILAISAAC	2412	WPA2		-88
7687	4606	1411814396	5898358dac75	AccommodationInPorto	2437	WPA2		-88
7688	4606	1411814396	9c9726ce30b9	Vodafone-CE30B9	2462	WPA2		-87
7689	4606	1411814396	003a980ecf30	eduroam	2462	WPA-Enterprise		-88
7690	4606	1411814396	9c972636b731	Vodafone-36B731	2462	WPA2		-89
7691	4606	1411814396	9c9726052580	Casa-Vodafone	2437	WPA2		-90
7692	4606	1411814396	0001f45b8778		2422	WEP		-86
7693	4606	1411814398	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-88
7694	4606	1411814398	a4b1e995a1a7	LILAISAAC	2412	WPA2		-88
7695	4606	1411814398	5898358dac75	AccommodationInPorto	2437	WPA2		-91
7696	4606	1411814398	9c972636b731	Vodafone-36B731	2462	WPA2		-89
7697	4606	1411814398	0001f45b8778		2422	WEP		-72
7698	4606	1411814398	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7699	4606	1411814398	00152b34db30	eduroam	2412	WPA-Enterprise		-86
7700	4606	1411814400	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-88
7701	4606	1411814400	a4b1e995a1a7	LILAISAAC	2412	WPA2		-88
7702	4606	1411814400	5898358dac75	AccommodationInPorto	2437	WPA2		-91
7703	4606	1411814400	0001f45b8778		2422	WEP		-82
7704	4606	1411814400	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7705	4606	1411814400	00152b34db30	eduroam	2412	WPA-Enterprise		-84
7706	4606	1411814400	003a980ecf30	eduroam	2462	WPA-Enterprise		-83
7707	4606	1411814402	001839280e0a	'Nobre&Oliveira'	2462	WPA2		-88
7708	4606	1411814402	5898358dac75	AccommodationInPorto	2437	WPA2		-91
7709	4606	1411814402	0001f45b8778		2422	WEP		-85
7710	4606	1411814402	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7711	4606	1411814402	00152b34db30	eduroam	2412	WPA-Enterprise		-84
7712	4606	1411814402	003a980ecf30	eduroam	2462	WPA-Enterprise		-90
7713	4606	1411814404	5898358dac75	AccommodationInPorto	2437	WPA2		-91
7714	4606	1411814404	0001f45b8778		2422	WEP		-78
7715	4606	1411814404	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7716	4606	1411814404	00152b34db30	eduroam	2412	WPA-Enterprise		-84
7717	4606	1411814404	003a980ecf30	eduroam	2462	WPA-Enterprise		-90
7718	4606	1411814404	589835394215	MEO-394215	2462	WPA2		-91
7719	4606	1411814407	0001f45b8778		2422	WEP		-78
7720	4606	1411814407	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7721	4606	1411814407	003a980ecf30	eduroam	2462	WPA-Enterprise		-90
7722	4606	1411814407	589835394215	MEO-394215	2462	WPA2		-91
7723	4606	1411814407	a4b1e995a1a7	LILAISAAC	2412	WPA2		-84
7724	4606	1411814407	589835792ebb	MEO-792EBB	2412	WPA2		-90
7725	4606	1411814409	0001f45b8778		2422	WEP		-73
7726	4606	1411814409	003a980ed950	eduroam	2462	WPA-Enterprise		-81
7727	4606	1411814409	589835394215	MEO-394215	2462	WPA2		-88
7728	4606	1411814409	a4b1e995a1a7	LILAISAAC	2412	WPA2		-84
7729	4606	1411814409	589835792ebb	MEO-792EBB	2412	WPA2		-84
7730	4606	1411814411	0001f45b8778		2422	WEP		-75
7731	4606	1411814411	589835394215	MEO-394215	2462	WPA2		-88
7732	4606	1411814411	a4b1e995a1a7	LILAISAAC	2412	WPA2		-84
7733	4606	1411814411	589835792ebb	MEO-792EBB	2412	WPA2		-90
7734	4606	1411814411	00152b34db30	eduroam	2412	WPA-Enterprise		-87
7735	4606	1411814413	0001f45b8778		2422	WEP		-84
7736	4606	1411814413	589835394215	MEO-394215	2462	WPA2		-88
7737	4606	1411814413	589835792ebb	MEO-792EBB	2412	WPA2		-90
7738	4606	1411814413	00152b34db30	eduroam	2412	WPA-Enterprise		-87
7739	4606	1411814413	000b8595ba0f	WiFi Porto Digital	2437	Open		-81
7740	4606	1411814416	0001f45b8778		2422	WEP		-80
7741	4606	1411814416	589835394215	MEO-394215	2462	WPA2		-91
7742	4606	1411814416	589835792ebb	MEO-792EBB	2412	WPA2		-90
7743	4606	1411814416	00152b34db30	eduroam	2412	WPA-Enterprise		-87
7744	4606	1411814416	000b8595ba0f	WiFi Porto Digital	2437	Open		-81
7745	4606	1411814416	9c97260552da	Vodafone-0552DA	2412	WPA2		-80
7746	4606	1411814416	dc0b1a281ec6		2437	Unknown		-90
7747	4606	1411814418	0001f45b8778		2422	WEP		-80
7748	4606	1411814418	589835394215	MEO-394215	2462	WPA2		-91
7749	4606	1411814418	000b8595ba0f	WiFi Porto Digital	2437	Open		-83
7750	4606	1411814418	9c97260552da	Vodafone-0552DA	2412	WPA2		-76
7751	4606	1411814418	dc0b1a281ec6		2437	Unknown		-90
7752	4606	1411814418	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-79
7753	4606	1411814418	000b8595ba09		2462	WPA2		-81
7754	4606	1411814418	000b8595ba0e		2462	WPA2		-82
7755	4606	1411814418	002644034b45	MEO_BASILIO	2437	WPA2		-83
7756	4606	1411814420	0001f45b8778		2422	WEP		-80
7757	4606	1411814420	589835394215	MEO-394215	2462	WPA2		-87
7758	4606	1411814420	000b8595ba0f	WiFi Porto Digital	2437	Open		-78
7759	4606	1411814420	9c97260552da	Vodafone-0552DA	2412	WPA2		-78
7760	4606	1411814420	dc0b1a281ec6		2437	Unknown		-90
7761	4606	1411814420	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-76
7762	4606	1411814420	000b8595ba09		2462	WPA2		-81
7763	4606	1411814420	000b8595ba0e		2462	WPA2		-82
7764	4606	1411814420	002644034b45	MEO_BASILIO	2437	WPA2		-88
7765	4606	1411814420	38229dbc9618	rodrigues	2457	WPA		-87
7766	4606	1411814422	589835394215	MEO-394215	2462	WPA2		-87
7767	4606	1411814422	000b8595ba0f	WiFi Porto Digital	2437	Open		-76
7768	4606	1411814422	9c97260552da	Vodafone-0552DA	2412	WPA2		-73
7769	4606	1411814422	dc0b1a281ec6		2437	Unknown		-90
7770	4606	1411814422	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-75
7771	4606	1411814422	000b8595ba09		2462	WPA2		-81
7772	4606	1411814422	000b8595ba0e		2462	WPA2		-82
7773	4606	1411814422	002644034b45	MEO_BASILIO	2437	WPA2		-82
7774	4606	1411814422	38229dbc9618	rodrigues	2457	WPA		-86
7775	4606	1411814422	1caff76b66ff	Cruz	2417	WPA2		-80
7776	4606	1411814422	b05b67b03366	WiFi_3366	2412	WPA2		-94
7777	4606	1411814425	589835394215	MEO-394215	2462	WPA2		-85
7778	4606	1411814425	000b8595ba0f	WiFi Porto Digital	2437	Open		-62
7779	4606	1411814425	9c97260552da	Vodafone-0552DA	2412	WPA2		-81
7780	4606	1411814425	dc0b1a281ec6		2437	Unknown		-83
7781	4606	1411814425	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-75
7782	4606	1411814425	002644034b45	MEO_BASILIO	2437	WPA2		-90
7783	4606	1411814425	38229dbc9618	rodrigues	2457	WPA		-80
7784	4606	1411814425	1caff76b66ff	Cruz	2417	WPA2		-80
7785	4606	1411814425	b05b67b03366	WiFi_3366	2412	WPA2		-94
7786	4606	1411814427	589835394215	MEO-394215	2462	WPA2		-85
7787	4606	1411814427	000b8595ba0f	WiFi Porto Digital	2437	Open		-67
7788	4606	1411814427	9c97260552da	Vodafone-0552DA	2412	WPA2		-81
7789	4606	1411814427	dc0b1a281ec6		2437	Unknown		-83
7790	4606	1411814427	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-75
7791	4606	1411814427	002644034b45	MEO_BASILIO	2437	WPA2		-90
7792	4606	1411814427	38229dbc9618	rodrigues	2457	WPA		-80
7793	4606	1411814427	1caff76b66ff	Cruz	2417	WPA2		-80
7794	4606	1411814427	b05b67b03366	WiFi_3366	2412	WPA2		-94
7795	4606	1411814427	000b8595ba09		2462	WPA2		-67
7796	4606	1411814427	000b8595bc69		2412	WPA2		-79
7797	4606	1411814427	000b8595bc6e		2412	WPA2		-80
7798	4606	1411814427	08cc686645a1	wifi-eventos	2437	WPA2		-88
7799	4606	1411814427	000b8595ba0e		2462	WPA2		-91
7800	4606	1411814427	0001f45b8778		2422	WEP		-83
7801	4606	1411814427	000b8595bc6f	WiFi Porto Digital	2462	Open		-81
7802	4606	1411814429	589835394215	MEO-394215	2462	WPA2		-85
7803	4606	1411814429	000b8595ba0f	WiFi Porto Digital	2437	Open		-67
7804	4606	1411814429	9c97260552da	Vodafone-0552DA	2412	WPA2		-81
7805	4606	1411814429	dc0b1a281ec6		2437	Unknown		-83
7806	4606	1411814429	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-75
7807	4606	1411814429	002644034b45	MEO_BASILIO	2437	WPA2		-90
7808	4606	1411814429	38229dbc9618	rodrigues	2457	WPA		-80
7809	4606	1411814429	1caff76b66ff	Cruz	2417	WPA2		-80
7810	4606	1411814429	000b8595ba09		2462	WPA2		-67
7811	4606	1411814429	000b8595bc69		2412	WPA2		-79
7812	4606	1411814429	000b8595bc6e		2412	WPA2		-80
7813	4606	1411814429	08cc686645a1	wifi-eventos	2437	WPA2		-88
7814	4606	1411814429	000b8595ba0e		2462	WPA2		-91
7815	4606	1411814429	0001f45b8778		2422	WEP		-83
7816	4606	1411814429	000b8595bc6f	WiFi Porto Digital	2462	Open		-81
7817	4606	1411814429	9c9726cc94f3	BRICK	2462	WPA2		-79
7818	4606	1411814431	000b8595ba0f	WiFi Porto Digital	2437	Open		-76
7819	4606	1411814431	9c97260552da	Vodafone-0552DA	2412	WPA2		-74
7820	4606	1411814431	a4b1e9db2e7d	MEO-DB2E7D	2437	WPA2		-75
7821	4606	1411814431	002644034b45	MEO_BASILIO	2437	WPA2		-81
7822	4606	1411814431	38229dbc9618	rodrigues	2457	WPA		-81
7823	4606	1411814431	000b8595ba09		2462	WPA2		-74
7824	4606	1411814431	000b8595bc69		2412	WPA2		-79
7825	4606	1411814431	000b8595bc6e		2412	WPA2		-80
7826	4606	1411814431	08cc686645a1	wifi-eventos	2437	WPA2		-88
7827	4606	1411814431	000b8595ba0e		2462	WPA2		-74
7828	4606	1411814431	0001f45b8778		2422	WEP		-83
7829	4606	1411814431	000b8595bc6f	WiFi Porto Digital	2462	Open		-81
7830	4606	1411814431	9c9726cc94f3	BRICK	2462	WPA2		-79
7831	4606	1411814434	000b8595ba0f	WiFi Porto Digital	2437	Open		-76
7832	4606	1411814434	9c97260552da	Vodafone-0552DA	2412	WPA2		-80
7833	4606	1411814434	002644034b45	MEO_BASILIO	2437	WPA2		-81
7834	4606	1411814434	38229dbc9618	rodrigues	2457	WPA		-78
7835	4606	1411814434	000b8595ba09		2462	WPA2		-74
7836	4606	1411814434	000b8595bc69		2412	WPA2		-77
7837	4606	1411814434	000b8595bc6e		2412	WPA2		-77
7838	4606	1411814434	000b8595ba0e		2462	WPA2		-74
7839	4606	1411814434	000b8595bc6f	WiFi Porto Digital	2462	Open		-75
7840	4606	1411814434	9c9726cc94f3	BRICK	2462	WPA2		-84
7841	4606	1411814434	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-77
7842	4606	1411814434	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-79
7843	4606	1411814434	b05b6704b9de	WiFi_B9DE	2412	WPA2		-80
7844	4606	1411814434	e894f6cd6f23	'STAGE_WiFi'	2422	WPA2		-90
7845	4606	1411814436	000b8595ba0f	WiFi Porto Digital	2437	Open		-76
7846	4606	1411814436	9c97260552da	Vodafone-0552DA	2412	WPA2		-80
7847	4606	1411814436	002644034b45	MEO_BASILIO	2437	WPA2		-81
7848	4606	1411814436	38229dbc9618	rodrigues	2457	WPA		-78
7849	4606	1411814436	000b8595ba09		2462	WPA2		-74
7850	4606	1411814436	000b8595bc69		2412	WPA2		-77
7851	4606	1411814436	000b8595bc6e		2412	WPA2		-77
7852	4606	1411814436	000b8595ba0e		2462	WPA2		-74
7853	4606	1411814436	000b8595bc6f	WiFi Porto Digital	2462	Open		-75
7854	4606	1411814436	9c9726cc94f3	BRICK	2462	WPA2		-84
7855	4606	1411814436	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-77
7856	4606	1411814436	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-79
7857	4606	1411814436	b05b6704b9de	WiFi_B9DE	2412	WPA2		-82
7858	4606	1411814436	e894f6cd6f23	'STAGE_WiFi'	2422	WPA2		-90
7859	4606	1411814436	e42d0289954a	optimus_wifi954A	2462	WPA2		-80
7860	4606	1411814438	9c97260552da	Vodafone-0552DA	2412	WPA2		-80
7861	4606	1411814438	38229dbc9618	rodrigues	2457	WPA		-78
7862	4606	1411814438	000b8595bc69		2412	WPA2		-77
7863	4606	1411814438	000b8595bc6e		2412	WPA2		-77
7864	4606	1411814438	000b8595bc6f	WiFi Porto Digital	2462	Open		-75
7865	4606	1411814438	9c9726cc94f3	BRICK	2462	WPA2		-84
7866	4606	1411814438	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-77
7867	4606	1411814438	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-79
7868	4606	1411814438	b05b6704b9de	WiFi_B9DE	2412	WPA2		-82
7869	4606	1411814438	e894f6cd6f23	'STAGE_WiFi'	2422	WPA2		-90
7870	4606	1411814438	e42d0289954a	optimus_wifi954A	2462	WPA2		-80
7871	4606	1411814440	9c97260552da	Vodafone-0552DA	2412	WPA2		-86
7872	4606	1411814440	38229dbc9618	rodrigues	2457	WPA		-82
7873	4606	1411814440	9c9726cc94f3	BRICK	2462	WPA2		-88
7874	4606	1411814440	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-84
7875	4606	1411814440	b05b6704b9de	WiFi_B9DE	2412	WPA2		-82
7876	4606	1411814440	e42d0289954a	optimus_wifi954A	2462	WPA2		-80
7877	4606	1411814440	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-69
7878	4606	1411814440	a4b1e9f2fe28	OPORTO	2462	WPA2		-82
7879	4606	1411814440	d89d67ba8354	'HP-Print-54-Photosmart 5520'	2462	Open		-93
7880	4606	1411814443	9c97260552da	Vodafone-0552DA	2412	WPA2		-86
7881	4606	1411814443	38229dbc9618	rodrigues	2457	WPA		-79
7882	4606	1411814443	9c9726cc94f3	BRICK	2462	WPA2		-88
7883	4606	1411814443	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-80
7884	4606	1411814443	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-60
7885	4606	1411814443	a4b1e9f2fe28	OPORTO	2462	WPA2		-82
7886	4606	1411814443	d89d67ba8354	'HP-Print-54-Photosmart 5520'	2462	Open		-93
7887	4606	1411814443	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-75
7888	4606	1411814443	9c9726372353	CasaSTOAntonio	2437	WPA2		-84
7889	4606	1411814443	d89d678f8631	WiFi-Esp.Clerigos	2462	WPA2		-91
7890	4606	1411814445	9c97260552da	Vodafone-0552DA	2412	WPA2		-86
7891	4606	1411814445	38229dbc9618	rodrigues	2457	WPA		-81
7892	4606	1411814445	9c9726cc94f3	BRICK	2462	WPA2		-88
7893	4606	1411814445	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-82
7894	4606	1411814445	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-74
7895	4606	1411814445	a4b1e9f2fe28	OPORTO	2462	WPA2		-82
7896	4606	1411814445	d89d67ba8354	'HP-Print-54-Photosmart 5520'	2462	Open		-95
7897	4606	1411814445	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-73
7898	4606	1411814445	9c9726372353	CasaSTOAntonio	2437	WPA2		-84
7899	4606	1411814445	d89d678f8631	WiFi-Esp.Clerigos	2462	WPA2		-91
7900	4606	1411814445	000b8595bc6e		2412	WPA2		-73
7901	4606	1411814445	000b8595bc69		2412	WPA2		-73
7902	4606	1411814445	b05b6704b9de	WiFi_B9DE	2412	WPA2		-77
7903	4606	1411814445	000b8595ba09		2462	WPA2		-84
7904	4606	1411814445	000b8595ba0e		2462	WPA2		-84
7905	4606	1411814445	589835910dff	'MEO-910DFF'	2412	WPA2		-90
7906	4606	1411814445	000b8595bc6f	WiFi Porto Digital	2462	Open		-73
7907	4606	1411814447	38229dbc9618	rodrigues	2457	WPA		-82
7908	4606	1411814447	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-83
7909	4606	1411814447	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-74
7910	4606	1411814447	a4b1e9f2fe28	OPORTO	2462	WPA2		-91
7911	4606	1411814447	d89d67ba8354	'HP-Print-54-Photosmart 5520'	2462	Open		-95
7912	4606	1411814447	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-74
7913	4606	1411814447	9c9726372353	CasaSTOAntonio	2437	WPA2		-83
7914	4606	1411814447	d89d678f8631	WiFi-Esp.Clerigos	2462	WPA2		-91
7915	4606	1411814447	000b8595bc6e		2412	WPA2		-73
7916	4606	1411814447	000b8595bc69		2412	WPA2		-73
7917	4606	1411814447	b05b6704b9de	WiFi_B9DE	2412	WPA2		-79
7918	4606	1411814447	000b8595ba09		2462	WPA2		-84
7919	4606	1411814447	000b8595ba0e		2462	WPA2		-83
7920	4606	1411814447	589835910dff	'MEO-910DFF'	2412	WPA2		-90
7921	4606	1411814447	000b8595bc6f	WiFi Porto Digital	2462	Open		-73
7922	4606	1411814447	000b8595ba0f	WiFi Porto Digital	2437	Open		-84
7923	4606	1411814449	38229dbc9618	rodrigues	2457	WPA		-85
7924	4606	1411814449	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-81
7925	4606	1411814449	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-76
7926	4606	1411814449	a4b1e9f2fe28	OPORTO	2462	WPA2		-78
7927	4606	1411814449	d89d67ba8354	'HP-Print-54-Photosmart 5520'	2462	Open		-95
7928	4606	1411814449	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-76
7929	4606	1411814449	9c9726372353	CasaSTOAntonio	2437	WPA2		-83
7930	4606	1411814449	000b8595bc6e		2412	WPA2		-73
7931	4606	1411814449	000b8595bc69		2412	WPA2		-73
7932	4606	1411814449	b05b6704b9de	WiFi_B9DE	2412	WPA2		-76
7933	4606	1411814449	000b8595ba09		2462	WPA2		-84
7934	4606	1411814449	000b8595ba0e		2462	WPA2		-83
7935	4606	1411814449	589835910dff	'MEO-910DFF'	2412	WPA2		-90
7936	4606	1411814449	000b8595bc6f	WiFi Porto Digital	2462	Open		-74
7937	4606	1411814449	000b8595ba0f	WiFi Porto Digital	2437	Open		-84
7938	4606	1411814452	38229dbc9618	rodrigues	2457	WPA		-86
7939	4606	1411814452	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-81
7940	4606	1411814452	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-76
7941	4606	1411814452	a4b1e9f2fe28	OPORTO	2462	WPA2		-78
7942	4606	1411814452	f6dcf9fed798	TAXI - Tourism Customer Service	2417	WPA2		-76
7943	4606	1411814452	9c9726372353	CasaSTOAntonio	2437	WPA2		-83
7944	4606	1411814452	000b8595bc6e		2412	WPA2		-74
7945	4606	1411814452	000b8595bc69		2412	WPA2		-73
7946	4606	1411814452	b05b6704b9de	WiFi_B9DE	2412	WPA2		-71
7947	4606	1411814452	000b8595ba09		2462	WPA2		-84
7948	4606	1411814452	000b8595ba0e		2462	WPA2		-83
7949	4606	1411814452	000b8595bc6f	WiFi Porto Digital	2462	Open		-74
7950	4606	1411814452	000b8595ba0f	WiFi Porto Digital	2437	Open		-78
7951	4606	1411814454	38229dbc9618	rodrigues	2457	WPA		-86
7952	4606	1411814454	dc0b1a11b03f	'SAPO-AB1B03F'	2447	WPA		-73
7953	4606	1411814454	24dbac18e7de	'Big Brother is Watching You'	2412	WPA2		-76
7954	4606	1411814454	a4b1e9f2fe28	OPORTO	2462	WPA2		-78
